epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,11484.1,0.40421,0.24588,0.81914,0.56776,0.74483,0.57862,0.53932,0.35499,0.24326,0.80371,0.000781033,0.000781033,0.000781033
17,11957.8,0.40325,0.24716,0.81649,0.48537,0.56273,0.60954,0.56745,0.34562,0.22704,0.80329,0.000759035,0.000759035,0.000759035
18,12431.7,0.40117,0.24525,0.81777,0.68098,0.78061,0.8334,0.79469,0.34278,0.22533,0.7977,0.000737037,0.000737037,0.000737037
19,12905.4,0.39584,0.24127,0.81471,0.52487,0.81095,0.66368,0.61934,0.34828,0.22388,0.80154,0.00071504,0.00071504,0.00071504
20,13378.5,0.39973,0.24185,0.81653,0.36805,0.83312,0.5605,0.51433,0.34622,0.22368,0.79982,0.000693042,0.000693042,0.000693042
21,13851.8,0.38993,0.23802,0.81528,0.4798,0.88945,0.70384,0.60407,0.34188,0.22167,0.79818,0.000671044,0.000671044,0.000671044
22,14325.4,0.39169,0.23721,0.8134,0.53782,0.98757,0.68679,0.63724,0.34447,0.21856,0.79936,0.000649046,0.000649046,0.000649046
23,14799.1,0.39233,0.23543,0.8141,0.51643,0.99957,0.65675,0.63114,0.33906,0.21475,0.80161,0.000627048,0.000627048,0.000627048
24,15272.6,0.38488,0.22935,0.81251,0.78836,0.49669,0.6229,0.58321,0.34224,0.21376,0.79864,0.000605051,0.000605051,0.000605051
25,15746,0.38461,0.23191,0.81179,0.62734,0.80706,0.64354,0.60255,0.33819,0.21513,0.79817,0.000583053,0.000583053,0.000583053
26,16219,0.38364,0.23158,0.80986,0.58056,0.90658,0.68678,0.64116,0.34589,0.21506,0.80251,0.000561055,0.000561055,0.000561055
27,16692.1,0.37895,0.22842,0.80983,0.61693,0.83041,0.70394,0.65481,0.33588,0.20898,0.79788,0.000539057,0.000539057,0.000539057
28,17166.4,0.38162,0.22945,0.81157,0.59993,0.83204,0.68198,0.63582,0.34053,0.2085,0.80123,0.000517059,0.000517059,0.000517059
29,17639.6,0.37851,0.22747,0.81061,0.53666,0.83204,0.61055,0.58452,0.33101,0.20983,0.79447,0.000495062,0.000495062,0.000495062
30,18362.5,0.37569,0.22431,0.80906,0.543,0.83161,0.65819,0.61744,0.33586,0.20896,0.79645,0.000473064,0.000473064,0.000473064
31,18833.9,0.3708,0.21992,0.80805,0.51644,0.83204,0.62213,0.5945,0.33598,0.20733,0.79613,0.000451066,0.000451066,0.000451066
32,19305.7,0.37086,0.22027,0.80858,0.80155,0.49784,0.52422,0.49873,0.33155,0.20237,0.79714,0.000429068,0.000429068,0.000429068
33,19777.5,0.37106,0.21856,0.80765,0.43036,0.49935,0.60325,0.55772,0.33389,0.20496,0.79774,0.00040707,0.00040707,0.00040707
34,20250.2,0.36941,0.21652,0.80957,0.59177,0.80945,0.63538,0.5961,0.33403,0.19957,0.8016,0.000385073,0.000385073,0.000385073
35,20722.3,0.3634,0.21513,0.80762,0.43342,0.49935,0.58902,0.56223,0.33569,0.2033,0.80049,0.000363075,0.000363075,0.000363075
36,21194.1,0.36504,0.21254,0.80736,0.37902,0.99978,0.60704,0.5791,0.33191,0.20025,0.80016,0.000341077,0.000341077,0.000341077
37,21888.9,0.36047,0.20965,0.80604,0.57947,0.7889,0.72366,0.69887,0.32963,0.19722,0.80125,0.000319079,0.000319079,0.000319079
38,22360.5,0.35832,0.20988,0.80575,0.57765,0.78685,0.68197,0.65428,0.3322,0.1967,0.80014,0.000297081,0.000297081,0.000297081
39,22832,0.35858,0.20902,0.80697,0.60743,0.81828,0.64713,0.62113,0.32767,0.1958,0.79839,0.000275084,0.000275084,0.000275084
40,23303.4,0.35756,0.20947,0.80692,0.58555,0.79836,0.62595,0.60311,0.33234,0.19784,0.79797,0.000253086,0.000253086,0.000253086
41,23987,0.32687,0.18923,0.78708,0.45552,0.49763,0.49328,0.46948,0.33355,0.20049,0.80003,0.000231088,0.000231088,0.000231088
42,24483.9,0.32055,0.18612,0.78666,0.45563,0.49763,0.55284,0.52335,0.33264,0.19643,0.80008,0.00020909,0.00020909,0.00020909
43,24963.3,0.31728,0.18359,0.7847,0.58964,0.80702,0.63142,0.60657,0.3313,0.19667,0.79897,0.000187092,0.000187092,0.000187092
44,25437.9,0.31304,0.18086,0.78542,0.3999,0.99935,0.62183,0.595,0.32916,0.19525,0.7983,0.000165095,0.000165095,0.000165095
45,25928.1,0.31193,0.17823,0.78511,0.58974,0.8048,0.67258,0.64581,0.33263,0.19632,0.8005,0.000143097,0.000143097,0.000143097
46,26469.2,0.30985,0.1775,0.78394,0.45625,0.49784,0.54067,0.51921,0.32608,0.19329,0.79842,0.000121099,0.000121099,0.000121099
47,26980.8,0.30673,0.17379,0.78353,0.59319,0.80518,0.6078,0.58825,0.32815,0.19212,0.79839,9.91012e-05,9.91012e-05,9.91012e-05
48,27457,0.30468,0.173,0.78337,0.41277,0.99935,0.54643,0.52488,0.32802,0.19166,0.8002,7.71034e-05,7.71034e-05,7.71034e-05
49,27930.6,0.30315,0.17114,0.78242,0.4861,0.56936,0.59183,0.56851,0.32528,0.18979,0.79972,5.51056e-05,5.51056e-05,5.51056e-05
50,28402.8,0.3024,0.16994,0.78163,0.5909,0.80585,0.62935,0.60633,0.32505,0.18954,0.79962,3.31078e-05,3.31078e-05,3.31078e-05
