epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,12731.8,0.43199,0.27506,0.83333,0.96519,0.93096,0.96187,0.90036,0.35839,0.2436,0.81274,0.000847026,0.000847026,0.000847026
14,13955.9,0.42517,0.26927,0.82938,0.96194,0.90135,0.9667,0.90807,0.36547,0.2415,0.81167,0.000825029,0.000825029,0.000825029
15,15180.3,0.42517,0.26807,0.82984,0.97017,0.93012,0.96634,0.90083,0.36181,0.24191,0.8127,0.000803031,0.000803031,0.000803031
16,16404.4,0.41713,0.26727,0.82397,0.9702,0.93067,0.95424,0.89334,0.3564,0.24149,0.81051,0.000781033,0.000781033,0.000781033
17,17629.4,0.41456,0.26402,0.82669,0.94731,0.95364,0.9712,0.90724,0.34309,0.23247,0.80633,0.000759035,0.000759035,0.000759035
18,18843.1,0.42204,0.26321,0.83053,0.95032,0.90516,0.954,0.91201,0.34539,0.23499,0.80901,0.000737037,0.000737037,0.000737037
19,20067,0.40843,0.25992,0.8268,0.95036,0.93042,0.95045,0.91131,0.34675,0.23688,0.8057,0.00071504,0.00071504,0.00071504
20,21293.9,0.40375,0.2563,0.82396,0.96192,0.9267,0.96989,0.90812,0.34894,0.22662,0.80968,0.000693042,0.000693042,0.000693042
21,22518.6,0.40289,0.25543,0.82365,0.96933,0.95135,0.96353,0.91598,0.34448,0.23181,0.8058,0.000671044,0.000671044,0.000671044
22,23742.8,0.40002,0.25368,0.82183,0.97146,0.92768,0.97466,0.91862,0.35753,0.23253,0.8085,0.000649046,0.000649046,0.000649046
23,24966.9,0.40016,0.24914,0.82372,0.9693,0.9298,0.95736,0.90812,0.33415,0.22676,0.80596,0.000627048,0.000627048,0.000627048
24,26191.2,0.39432,0.24887,0.8203,0.96828,0.92752,0.96064,0.91306,0.32907,0.2236,0.80434,0.000605051,0.000605051,0.000605051
25,27416.1,0.39304,0.24576,0.82362,0.95377,0.92965,0.97052,0.92279,0.33404,0.22361,0.80777,0.000583053,0.000583053,0.000583053
26,28640.9,0.39137,0.24478,0.82168,0.97266,0.92081,0.97576,0.93034,0.34057,0.22359,0.80943,0.000561055,0.000561055,0.000561055
27,29865.4,0.38769,0.24294,0.82166,0.96715,0.92599,0.97058,0.92667,0.32297,0.21913,0.80296,0.000539057,0.000539057,0.000539057
28,31089.2,0.38105,0.23595,0.81833,0.96844,0.92363,0.97258,0.92556,0.33059,0.21841,0.80413,0.000517059,0.000517059,0.000517059
29,32313.8,0.38658,0.23893,0.82125,0.96822,0.97232,0.97757,0.92874,0.32132,0.21337,0.80313,0.000495062,0.000495062,0.000495062
30,33538.4,0.37584,0.23515,0.81735,0.9683,0.92648,0.97284,0.92388,0.32421,0.21597,0.80306,0.000473064,0.000473064,0.000473064
31,34761.8,0.37734,0.23294,0.81686,0.96537,0.95152,0.97156,0.92806,0.32124,0.21095,0.80341,0.000451066,0.000451066,0.000451066
32,35556.2,0.3751,0.23151,0.8197,0.96526,0.95637,0.97656,0.93476,0.32189,0.21078,0.80429,0.000429068,0.000429068,0.000429068
33,36051.5,0.37644,0.22971,0.8174,0.96802,0.93259,0.97453,0.93126,0.313,0.20702,0.80182,0.00040707,0.00040707,0.00040707
34,36590,0.37076,0.22753,0.81704,0.96946,0.93048,0.97301,0.92745,0.31419,0.2051,0.80179,0.000385073,0.000385073,0.000385073
35,37084.1,0.37127,0.22598,0.81812,0.9664,0.95369,0.97502,0.93393,0.31527,0.20363,0.80449,0.000363075,0.000363075,0.000363075
36,37577,0.36821,0.22524,0.81765,0.96829,0.93031,0.9713,0.92856,0.32153,0.20187,0.80572,0.000341077,0.000341077,0.000341077
37,38069.6,0.3669,0.22257,0.81628,0.96975,0.93128,0.97813,0.93637,0.30989,0.19915,0.80398,0.000319079,0.000319079,0.000319079
38,38562.8,0.36112,0.22121,0.8153,0.96617,0.95357,0.97702,0.93834,0.31124,0.20096,0.80131,0.000297081,0.000297081,0.000297081
39,39060.4,0.36006,0.21746,0.81434,0.96668,0.95392,0.97777,0.93855,0.3107,0.19713,0.80378,0.000275084,0.000275084,0.000275084
40,39554.1,0.35764,0.21747,0.81272,0.96864,0.93161,0.97488,0.93625,0.30807,0.1957,0.80057,0.000253086,0.000253086,0.000253086
41,40365.3,0.32114,0.19497,0.79117,0.96345,0.95437,0.96348,0.91865,0.30728,0.19817,0.79917,0.000231088,0.000231088,0.000231088
42,40883.1,0.3135,0.19331,0.78985,0.97211,0.92899,0.96215,0.92213,0.30945,0.19874,0.79946,0.00020909,0.00020909,0.00020909
43,41452.5,0.30942,0.19056,0.78898,0.96959,0.9303,0.97087,0.92561,0.31082,0.1958,0.80123,0.000187092,0.000187092,0.000187092
44,41985.4,0.30672,0.18742,0.78786,0.97008,0.92866,0.97299,0.92804,0.30844,0.19482,0.79972,0.000165095,0.000165095,0.000165095
45,42488.4,0.30264,0.18381,0.78805,0.97133,0.92834,0.97537,0.94042,0.30372,0.18985,0.80098,0.000143097,0.000143097,0.000143097
46,42992.4,0.30013,0.1818,0.78581,0.97182,0.92911,0.96822,0.93343,0.30551,0.19011,0.80134,0.000121099,0.000121099,0.000121099
47,43487.8,0.29797,0.18089,0.78825,0.9717,0.92866,0.97849,0.94126,0.30612,0.19248,0.8019,9.91012e-05,9.91012e-05,9.91012e-05
48,43991.1,0.29486,0.17771,0.7877,0.97024,0.92979,0.97892,0.94188,0.30528,0.19357,0.80127,7.71034e-05,7.71034e-05,7.71034e-05
49,44492.7,0.29073,0.17422,0.78565,0.97067,0.92899,0.97848,0.94403,0.30286,0.19,0.80007,5.51056e-05,5.51056e-05,5.51056e-05
50,44999.7,0.28914,0.17324,0.78472,0.97039,0.92978,0.97784,0.94389,0.30235,0.18839,0.80158,3.31078e-05,3.31078e-05,3.31078e-05
