epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,42.31,0.60266,0.38274,0.84692,0.96533,0.97276,0.98181,0.88669,0.49437,0.31381,0.82477,0.00032381,0.00032381,0.00032381
2,76.8087,0.59445,0.35567,0.84925,0.95981,0.96943,0.97328,0.88434,0.51239,0.33134,0.82496,0.000644131,0.000644131,0.000644131
3,109.994,0.5893,0.35361,0.8576,0.96918,0.96139,0.97546,0.88467,0.51393,0.33684,0.82012,0.000951253,0.000951253,0.000951253
4,143.165,0.57324,0.34911,0.84274,0.96741,0.96943,0.98338,0.89432,0.48609,0.31934,0.82188,0.0009406,0.0009406,0.0009406
5,176.239,0.5432,0.32933,0.83168,0.9567,0.96473,0.98055,0.89214,0.51344,0.32155,0.84655,0.0009208,0.0009208,0.0009208
6,209.763,0.53496,0.32085,0.83099,0.95687,0.96881,0.97876,0.88473,0.52339,0.33941,0.84255,0.000901,0.000901,0.000901
7,242.673,0.53715,0.32573,0.83404,0.95667,0.9738,0.97555,0.89663,0.48007,0.33949,0.82204,0.0008812,0.0008812,0.0008812
8,275.203,0.5618,0.33466,0.84694,0.96894,0.96943,0.984,0.90089,0.48827,0.32674,0.82592,0.0008614,0.0008614,0.0008614
9,307.615,0.55807,0.33211,0.83388,0.9491,0.97713,0.98426,0.89736,0.49164,0.325,0.82268,0.0008416,0.0008416,0.0008416
10,340.699,0.53409,0.31674,0.82761,0.95181,0.96943,0.98194,0.89241,0.51789,0.33724,0.82761,0.0008218,0.0008218,0.0008218
11,373.436,0.53173,0.32424,0.83097,0.9424,0.96943,0.98098,0.88577,0.52242,0.35003,0.83431,0.000802,0.000802,0.000802
12,406.258,0.52106,0.32284,0.82973,0.95308,0.97577,0.98348,0.89257,0.51935,0.33538,0.82739,0.0007822,0.0007822,0.0007822
13,438.645,0.5256,0.32119,0.83181,0.96883,0.95019,0.97959,0.88772,0.5359,0.3299,0.8613,0.0007624,0.0007624,0.0007624
14,471.107,0.50909,0.3076,0.83118,0.95756,0.98537,0.9862,0.90566,0.48137,0.30313,0.81791,0.0007426,0.0007426,0.0007426
15,503.685,0.50602,0.29773,0.8281,0.97764,0.95451,0.98478,0.8956,0.49888,0.33152,0.81476,0.0007228,0.0007228,0.0007228
16,536.693,0.50961,0.29988,0.82875,0.96127,0.97536,0.98642,0.89291,0.50947,0.31794,0.81726,0.000703,0.000703,0.000703
17,569.931,0.49087,0.29289,0.82189,0.96049,0.97817,0.98675,0.89272,0.52828,0.31541,0.82277,0.0006832,0.0006832,0.0006832
18,603.578,0.49888,0.29295,0.81578,0.95733,0.97979,0.9873,0.89284,0.51779,0.31071,0.82292,0.0006634,0.0006634,0.0006634
19,636.916,0.50239,0.29622,0.83021,0.97275,0.96943,0.98752,0.90587,0.50578,0.29798,0.83586,0.0006436,0.0006436,0.0006436
20,670.017,0.47688,0.29361,0.82638,0.96873,0.9738,0.98466,0.91188,0.47742,0.30112,0.82201,0.0006238,0.0006238,0.0006238
21,704.012,0.48678,0.28999,0.82687,0.96955,0.97333,0.98464,0.91255,0.48157,0.30187,0.82954,0.000604,0.000604,0.000604
22,738.941,0.50146,0.29479,0.83559,0.97342,0.9596,0.98132,0.90874,0.49524,0.31568,0.83421,0.0005842,0.0005842,0.0005842
23,774.349,0.47568,0.28017,0.81567,0.97767,0.9607,0.98469,0.91956,0.46806,0.3104,0.81475,0.0005644,0.0005644,0.0005644
24,809.095,0.49341,0.29107,0.82054,0.96956,0.97352,0.98542,0.91273,0.48377,0.30291,0.8214,0.0005446,0.0005446,0.0005446
25,842.112,0.48067,0.2829,0.81579,0.96899,0.9738,0.98417,0.90512,0.48812,0.31636,0.82459,0.0005248,0.0005248,0.0005248
26,874.783,0.48455,0.28596,0.81838,0.9653,0.97817,0.98029,0.89893,0.49472,0.30966,0.82795,0.000505,0.000505,0.000505
27,907.334,0.46479,0.28178,0.81113,0.96905,0.96507,0.98043,0.89914,0.51568,0.32229,0.8403,0.0004852,0.0004852,0.0004852
28,939.758,0.46999,0.27771,0.81814,0.97319,0.95094,0.98146,0.90725,0.48138,0.30532,0.82123,0.0004654,0.0004654,0.0004654
29,972.258,0.46107,0.27761,0.81612,0.96767,0.9607,0.98149,0.89279,0.51151,0.31492,0.83323,0.0004456,0.0004456,0.0004456
30,1004.78,0.45819,0.27177,0.81019,0.96037,0.96507,0.98129,0.89341,0.51733,0.32519,0.83104,0.0004258,0.0004258,0.0004258
31,1037.55,0.49102,0.28664,0.82493,0.97365,0.96806,0.98157,0.90333,0.48936,0.30548,0.82862,0.000406,0.000406,0.000406
32,1070.19,0.48162,0.2802,0.81836,0.97164,0.96507,0.98292,0.90377,0.50093,0.30846,0.82789,0.0003862,0.0003862,0.0003862
33,1102.84,0.4424,0.25996,0.8117,0.96878,0.96943,0.9857,0.91183,0.478,0.29276,0.82513,0.0003664,0.0003664,0.0003664
34,1135.34,0.47031,0.27197,0.81302,0.96858,0.96943,0.98349,0.91245,0.47377,0.29046,0.82138,0.0003466,0.0003466,0.0003466
35,1167.95,0.45213,0.26837,0.80177,0.97356,0.96489,0.98314,0.91313,0.48319,0.29106,0.82243,0.0003268,0.0003268,0.0003268
36,1200.75,0.44002,0.26334,0.81168,0.96885,0.96943,0.9867,0.91234,0.49492,0.28639,0.8473,0.000307,0.000307,0.000307
37,1233.66,0.44925,0.26516,0.81681,0.97353,0.96377,0.9851,0.90491,0.49078,0.294,0.83867,0.0002872,0.0002872,0.0002872
38,1266.3,0.43271,0.25071,0.81546,0.97784,0.96354,0.98497,0.90732,0.48668,0.29117,0.83898,0.0002674,0.0002674,0.0002674
39,1298.84,0.44873,0.26409,0.8069,0.97773,0.95868,0.98369,0.91231,0.4911,0.28985,0.84521,0.0002476,0.0002476,0.0002476
40,1331.64,0.43665,0.26011,0.80431,0.96604,0.96507,0.9833,0.909,0.49723,0.29056,0.85039,0.0002278,0.0002278,0.0002278
41,1432.34,0.43574,0.24864,0.80997,0.96802,0.96507,0.98681,0.90332,0.50895,0.28477,0.85864,0.000208,0.000208,0.000208
42,1465.38,0.42028,0.24234,0.8048,0.97353,0.96372,0.98399,0.8941,0.51705,0.29564,0.85038,0.0001882,0.0001882,0.0001882
43,1498.14,0.40836,0.24029,0.80164,0.97265,0.96507,0.98453,0.90294,0.49009,0.30036,0.82502,0.0001684,0.0001684,0.0001684
44,1530.64,0.42207,0.24116,0.79692,0.97279,0.96507,0.98493,0.89241,0.5173,0.30145,0.83111,0.0001486,0.0001486,0.0001486
45,1562.86,0.439,0.2464,0.79547,0.96927,0.96407,0.98465,0.90021,0.49098,0.2866,0.82564,0.0001288,0.0001288,0.0001288
46,1594.91,0.40175,0.23224,0.78825,0.9693,0.96502,0.98449,0.90086,0.49822,0.29276,0.82698,0.000109,0.000109,0.000109
47,1627.09,0.40522,0.22984,0.80998,0.97655,0.95633,0.9861,0.9033,0.48933,0.29241,0.82564,8.92e-05,8.92e-05,8.92e-05
48,1659.36,0.39011,0.22662,0.78775,0.97259,0.9607,0.98615,0.90329,0.49141,0.29383,0.8267,6.94e-05,6.94e-05,6.94e-05
49,1691.53,0.40454,0.23107,0.79191,0.97287,0.9607,0.98663,0.9052,0.4875,0.29022,0.82547,4.96e-05,4.96e-05,4.96e-05
50,1723.74,0.39949,0.23019,0.7938,0.97308,0.9607,0.98724,0.90726,0.48699,0.2877,0.82535,2.98e-05,2.98e-05,2.98e-05
