epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1126.17,0.80195,1.48991,1.08816,0.88573,0.8748,0.93719,0.77249,0.64656,0.53754,0.98612,0.00333103,0.00333103,0.00333103
2,2227.31,0.76168,0.83656,1.06264,0.9001,0.88092,0.94845,0.76979,0.69441,0.47358,1.00659,0.00653241,0.00653241,0.00653241
3,3342.45,0.81837,0.68037,1.09025,0.87198,0.84406,0.92232,0.7332,0.77705,0.52759,1.05051,0.00960179,0.00960179,0.00960179
4,4457.59,0.84775,0.608,1.11352,0.89231,0.85331,0.93489,0.75038,0.7352,0.47497,1.03911,0.009406,0.009406,0.009406
5,5543.21,0.79504,0.53639,1.09025,0.8843,0.89028,0.94935,0.79406,0.64857,0.41603,1.00556,0.009208,0.009208,0.009208
6,6626.07,0.75798,0.49749,1.07689,0.90562,0.88749,0.95531,0.80427,0.62654,0.39357,0.9974,0.00901,0.00901,0.00901
7,7709.33,0.73164,0.47091,1.06576,0.90513,0.89962,0.96291,0.82156,0.60255,0.36282,0.98823,0.008812,0.008812,0.008812
8,10777.9,0.71748,0.45296,1.06018,0.91836,0.89279,0.96557,0.81801,0.62479,0.35946,0.99324,0.008614,0.008614,0.008614
9,11864.5,0.70001,0.43519,1.05154,0.9188,0.90103,0.96932,0.83513,0.58252,0.33516,0.97866,0.008416,0.008416,0.008416
10,12950.6,0.68733,0.427,1.04529,0.91248,0.91165,0.96883,0.84156,0.56463,0.33017,0.96953,0.008218,0.008218,0.008218
11,14332.2,0.67574,0.41732,1.04016,0.92162,0.91162,0.9717,0.84566,0.56135,0.3174,0.96702,0.00802,0.00802,0.00802
12,15713.5,0.67002,0.40963,1.03713,0.93257,0.9059,0.97444,0.8479,0.55784,0.3105,0.96536,0.007822,0.007822,0.007822
13,16799.4,0.66117,0.40358,1.03456,0.92011,0.92046,0.9738,0.85655,0.53697,0.30154,0.95878,0.007624,0.007624,0.007624
14,17883.4,0.65177,0.39332,1.03024,0.93391,0.91322,0.97619,0.86153,0.53624,0.29665,0.95543,0.007426,0.007426,0.007426
15,19207.2,0.64435,0.39007,1.03009,0.92022,0.9236,0.97648,0.86393,0.52834,0.29042,0.95522,0.007228,0.007228,0.007228
16,23258.7,0.63865,0.38337,1.02566,0.92546,0.92581,0.97739,0.86641,0.5238,0.28421,0.952,0.00703,0.00703,0.00703
17,24344.3,0.63387,0.37756,1.02038,0.92853,0.91968,0.97767,0.87054,0.51403,0.27972,0.94794,0.006832,0.006832,0.006832
18,25427.5,0.6279,0.37343,1.02114,0.92742,0.92606,0.9785,0.87278,0.50937,0.27369,0.94681,0.006634,0.006634,0.006634
19,26543.1,0.61937,0.36717,1.01479,0.93586,0.92439,0.97985,0.87512,0.50555,0.27008,0.94595,0.006436,0.006436,0.006436
20,27722.9,0.61728,0.36348,1.01502,0.93555,0.92539,0.97987,0.87684,0.5064,0.26536,0.94536,0.006238,0.006238,0.006238
21,28804.1,0.61679,0.36205,1.0158,0.93598,0.93086,0.98061,0.87729,0.50438,0.26409,0.94414,0.00604,0.00604,0.00604
22,29873.6,0.6083,0.355,1.01061,0.93724,0.93302,0.98082,0.88108,0.4987,0.25949,0.94194,0.005842,0.005842,0.005842
23,33443.2,0.60054,0.35003,1.00688,0.93977,0.92892,0.98106,0.88143,0.49699,0.25632,0.94079,0.005644,0.005644,0.005644
24,37583,0.60107,0.34741,1.00827,0.93883,0.93319,0.98156,0.88461,0.49204,0.25345,0.93994,0.005446,0.005446,0.005446
25,38665.5,0.59752,0.3452,1.00577,0.93784,0.93559,0.98161,0.88378,0.49311,0.25142,0.94012,0.005248,0.005248,0.005248
26,39739.3,0.59097,0.34298,1.00465,0.94173,0.93407,0.98234,0.88617,0.49092,0.2493,0.94009,0.00505,0.00505,0.00505
27,40845.9,0.58434,0.33455,1.00164,0.9393,0.93398,0.98224,0.88777,0.48713,0.2471,0.93827,0.004852,0.004852,0.004852
28,42056.1,0.58257,0.33506,1.00068,0.938,0.9379,0.98247,0.88861,0.48576,0.24548,0.93698,0.004654,0.004654,0.004654
29,43128.7,0.57631,0.32979,0.99573,0.94082,0.93607,0.98275,0.88959,0.48299,0.24385,0.93567,0.004456,0.004456,0.004456
30,44199.2,0.57875,0.32801,0.99919,0.94699,0.92892,0.98249,0.891,0.4809,0.24199,0.93491,0.004258,0.004258,0.004258
31,45269.9,0.57085,0.32358,0.99521,0.94594,0.93242,0.98294,0.89176,0.47945,0.24101,0.93398,0.00406,0.00406,0.00406
32,46340.8,0.56819,0.31968,0.99269,0.94761,0.93227,0.98277,0.89117,0.47877,0.23937,0.93324,0.003862,0.003862,0.003862
33,47403.7,0.5635,0.31837,0.99262,0.94247,0.93825,0.983,0.892,0.47787,0.23808,0.93322,0.003664,0.003664,0.003664
34,48761.9,0.56091,0.31541,0.99137,0.94431,0.93618,0.98281,0.89273,0.4772,0.23725,0.93312,0.003466,0.003466,0.003466
35,50144.6,0.55774,0.31204,0.98913,0.9475,0.93503,0.9829,0.89294,0.4765,0.23574,0.93285,0.003268,0.003268,0.003268
36,51211.7,0.5548,0.31003,0.98918,0.94746,0.93582,0.9831,0.89393,0.4757,0.23446,0.93251,0.00307,0.00307,0.00307
37,52299,0.55035,0.30611,0.98785,0.94885,0.93415,0.98324,0.89467,0.4749,0.23361,0.93202,0.002872,0.002872,0.002872
38,53382,0.54355,0.29973,0.98433,0.94935,0.93485,0.9833,0.89487,0.47434,0.23247,0.93129,0.002674,0.002674,0.002674
39,55165.5,0.54249,0.29872,0.98503,0.94745,0.93723,0.9834,0.89568,0.47316,0.23173,0.9308,0.002476,0.002476,0.002476
40,57241.6,0.53593,0.29301,0.98148,0.9471,0.93689,0.98335,0.89588,0.472,0.2312,0.93003,0.002278,0.002278,0.002278
41,58403.1,0.49175,0.26718,0.94381,0.94859,0.93653,0.98355,0.89635,0.47148,0.23056,0.93,0.00208,0.00208,0.00208
42,59467.4,0.48426,0.26062,0.93891,0.94732,0.93794,0.98357,0.89683,0.47099,0.23009,0.9299,0.001882,0.001882,0.001882
43,60533.2,0.47859,0.25542,0.93918,0.94734,0.93895,0.9837,0.89714,0.47068,0.22936,0.9298,0.001684,0.001684,0.001684
44,61616.8,0.47304,0.25091,0.93673,0.94758,0.93802,0.98377,0.89765,0.47017,0.22867,0.92964,0.001486,0.001486,0.001486
45,62671.2,0.46744,0.24612,0.93546,0.94657,0.93934,0.98386,0.89788,0.4699,0.22825,0.92958,0.001288,0.001288,0.001288
46,63746.1,0.46039,0.2408,0.93265,0.94584,0.93983,0.98393,0.89788,0.46966,0.22777,0.92964,0.00109,0.00109,0.00109
47,64797.9,0.45521,0.23638,0.93061,0.94694,0.93747,0.98402,0.89844,0.46954,0.2275,0.92968,0.000892,0.000892,0.000892
48,66101.9,0.45131,0.23291,0.92856,0.94308,0.94213,0.98402,0.89853,0.46919,0.22717,0.92958,0.000694,0.000694,0.000694
49,69980,0.44598,0.22767,0.92742,0.94249,0.9427,0.98402,0.89861,0.46884,0.22677,0.92949,0.000496,0.000496,0.000496
50,71034.8,0.43987,0.22399,0.92474,0.94284,0.94221,0.98403,0.89864,0.46871,0.2265,0.92942,0.000298,0.000298,0.000298
