epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1155.64,0.76565,2.30604,0.89187,0.96325,0.96416,0.9868,0.84649,0.55926,0.51685,0.83165,0.000369488,0.000369488,0.000369488
2,1664.56,0.65751,0.84834,0.87898,0.95975,0.94205,0.96943,0.83917,0.53675,0.45516,0.83866,0.000725173,0.000725173,0.000725173
3,2488.63,0.6512,0.57086,0.88494,0.9673,0.95757,0.98828,0.87033,0.51352,0.41566,0.83746,0.00106619,0.00106619,0.00106619
4,3057.81,0.62799,0.48662,0.87762,0.96638,0.96725,0.99079,0.87578,0.51197,0.39989,0.83652,0.00104501,0.00104501,0.00104501
5,3969.5,0.59699,0.4404,0.87068,0.96326,0.96196,0.99045,0.89148,0.50069,0.3816,0.83059,0.00102301,0.00102301,0.00102301
6,4453.81,0.58667,0.41876,0.86607,0.96377,0.97295,0.98932,0.88357,0.49649,0.37356,0.83794,0.00100101,0.00100101,0.00100101
7,4956.85,0.57379,0.40135,0.86382,0.96568,0.9744,0.99116,0.89147,0.48907,0.35595,0.82943,0.000979013,0.000979013,0.000979013
8,5461.46,0.5611,0.39212,0.85996,0.96298,0.97074,0.9901,0.91016,0.44268,0.34302,0.81911,0.000957015,0.000957015,0.000957015
9,5965.83,0.55603,0.38295,0.8593,0.97017,0.97533,0.99235,0.90649,0.43826,0.32091,0.82035,0.000935018,0.000935018,0.000935018
10,6466.95,0.55243,0.3784,0.85832,0.96491,0.98098,0.99222,0.90845,0.43502,0.32279,0.81954,0.00091302,0.00091302,0.00091302
11,6967.14,0.53572,0.36379,0.85289,0.9771,0.97293,0.99265,0.89827,0.47391,0.32284,0.83204,0.000891022,0.000891022,0.000891022
12,7466.78,0.53659,0.35901,0.85612,0.97873,0.97635,0.99228,0.91344,0.42693,0.31043,0.81665,0.000869024,0.000869024,0.000869024
13,7969.85,0.52918,0.35216,0.85548,0.9715,0.9861,0.99305,0.91436,0.42949,0.30589,0.81822,0.000847026,0.000847026,0.000847026
14,8688.84,0.51758,0.3436,0.85305,0.97738,0.97513,0.99279,0.91658,0.4388,0.30447,0.82224,0.000825029,0.000825029,0.000825029
15,9186.77,0.51409,0.34137,0.85028,0.9719,0.97805,0.99283,0.91932,0.42333,0.29503,0.81748,0.000803031,0.000803031,0.000803031
16,9680.09,0.50128,0.33252,0.84538,0.97413,0.97659,0.9926,0.91386,0.4455,0.29819,0.82615,0.000781033,0.000781033,0.000781033
17,10191.6,0.502,0.32748,0.84419,0.96614,0.98114,0.99289,0.91508,0.43777,0.29583,0.82326,0.000759035,0.000759035,0.000759035
18,10689.9,0.49398,0.32224,0.84424,0.97107,0.98209,0.99292,0.92707,0.40325,0.28329,0.81044,0.000737037,0.000737037,0.000737037
19,11619.8,0.49175,0.32085,0.84129,0.97607,0.98472,0.99373,0.92901,0.40556,0.27537,0.81472,0.00071504,0.00071504,0.00071504
20,12118.5,0.49165,0.3162,0.84063,0.97458,0.98171,0.99284,0.93638,0.39371,0.27203,0.80992,0.000693042,0.000693042,0.000693042
21,12610.1,0.48961,0.31217,0.84458,0.9809,0.97701,0.99352,0.93165,0.39503,0.26887,0.81261,0.000671044,0.000671044,0.000671044
22,13102.7,0.4779,0.30772,0.83706,0.97918,0.98171,0.99323,0.92405,0.4182,0.2736,0.81556,0.000649046,0.000649046,0.000649046
23,13597.8,0.47315,0.30501,0.83844,0.97754,0.98714,0.99302,0.93877,0.38804,0.26324,0.80748,0.000627048,0.000627048,0.000627048
24,14083,0.46876,0.3004,0.83749,0.97467,0.98683,0.99331,0.92943,0.38036,0.26207,0.80606,0.000605051,0.000605051,0.000605051
25,14576.7,0.46948,0.29808,0.83757,0.97395,0.98451,0.99366,0.93754,0.38413,0.25566,0.81107,0.000583053,0.000583053,0.000583053
26,15069,0.46613,0.29489,0.83704,0.98172,0.97586,0.99289,0.93692,0.37517,0.25585,0.80678,0.000561055,0.000561055,0.000561055
27,15561.5,0.45715,0.29107,0.83299,0.97615,0.98799,0.99282,0.93783,0.38274,0.25736,0.80781,0.000539057,0.000539057,0.000539057
28,16052.7,0.46073,0.2888,0.83566,0.97387,0.9861,0.99273,0.93674,0.37015,0.25652,0.80442,0.000517059,0.000517059,0.000517059
29,16540.3,0.45694,0.28677,0.83535,0.97724,0.98683,0.99345,0.94437,0.36567,0.24805,0.80335,0.000495062,0.000495062,0.000495062
30,17024.7,0.44854,0.28356,0.83348,0.9725,0.98756,0.9938,0.9442,0.36809,0.2457,0.806,0.000473064,0.000473064,0.000473064
31,17518.8,0.4433,0.27727,0.83023,0.97755,0.98759,0.99333,0.9419,0.37012,0.2413,0.80639,0.000451066,0.000451066,0.000451066
32,18014,0.44105,0.27271,0.83057,0.97539,0.98589,0.99342,0.9461,0.3657,0.23991,0.80682,0.000429068,0.000429068,0.000429068
33,18502.5,0.44177,0.27566,0.83077,0.98165,0.97805,0.99346,0.94393,0.36756,0.2428,0.80704,0.00040707,0.00040707,0.00040707
34,18994.9,0.43474,0.27232,0.83062,0.97271,0.9883,0.9925,0.94066,0.37558,0.23868,0.8061,0.000385073,0.000385073,0.000385073
35,19482.8,0.43534,0.26923,0.83034,0.97882,0.98041,0.99314,0.94387,0.36865,0.24091,0.80561,0.000363075,0.000363075,0.000363075
36,19971.9,0.43054,0.26474,0.82704,0.97268,0.98958,0.99328,0.94931,0.3572,0.23212,0.80029,0.000341077,0.000341077,0.000341077
37,20457.6,0.42604,0.26446,0.82518,0.98141,0.98464,0.99391,0.94421,0.36101,0.22866,0.80344,0.000319079,0.000319079,0.000319079
38,20943.3,0.42556,0.26117,0.82638,0.97884,0.98683,0.99305,0.94095,0.35888,0.23222,0.80274,0.000297081,0.000297081,0.000297081
39,21431.2,0.42252,0.25941,0.82857,0.98032,0.98379,0.99394,0.94907,0.35296,0.22657,0.80255,0.000275084,0.000275084,0.000275084
40,21919.4,0.41076,0.25321,0.82336,0.98818,0.97812,0.9939,0.94769,0.34846,0.22241,0.80009,0.000253086,0.000253086,0.000253086
41,22588.7,0.38446,0.23658,0.8041,0.97687,0.98866,0.99332,0.94821,0.3565,0.22818,0.803,0.000231088,0.000231088,0.000231088
42,23101.9,0.37656,0.23058,0.80219,0.97609,0.98537,0.9931,0.94606,0.35419,0.22741,0.80252,0.00020909,0.00020909,0.00020909
43,23594.6,0.37083,0.22565,0.8018,0.97482,0.99115,0.99338,0.94791,0.35305,0.22616,0.80217,0.000187092,0.000187092,0.000187092
44,24087.4,0.36802,0.22308,0.79987,0.97889,0.98683,0.99365,0.95138,0.34796,0.22128,0.8043,0.000165095,0.000165095,0.000165095
45,24579.1,0.36017,0.2191,0.79917,0.97944,0.98537,0.99362,0.95006,0.34469,0.21832,0.802,0.000143097,0.000143097,0.000143097
46,25072.1,0.3577,0.21622,0.798,0.97683,0.9861,0.99325,0.94926,0.34848,0.2189,0.80224,0.000121099,0.000121099,0.000121099
47,25562.4,0.35348,0.21151,0.79683,0.97898,0.98809,0.99328,0.95149,0.34431,0.21898,0.801,9.91012e-05,9.91012e-05,9.91012e-05
48,26048.6,0.34797,0.20727,0.79742,0.98031,0.98756,0.99341,0.95149,0.34574,0.21557,0.8032,7.71034e-05,7.71034e-05,7.71034e-05
49,26546.2,0.34433,0.20492,0.79627,0.97998,0.98756,0.99309,0.95145,0.34203,0.21334,0.80119,5.51056e-05,5.51056e-05,5.51056e-05
50,27044,0.33861,0.2011,0.79497,0.98084,0.98683,0.99302,0.95284,0.34056,0.21257,0.80041,3.31078e-05,3.31078e-05,3.31078e-05
