epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,128.355,0.69484,0.51739,0.79905,0.90208,0.95134,0.97184,0.87096,0.50515,0.30142,0.70061,0.000284153,0.000284153,0.000284153
2,255.523,0.62884,0.35742,0.73758,0.94438,0.95021,0.98081,0.88862,0.48755,0.28018,0.67974,0.00056241,0.00056241,0.00056241
3,370.091,0.63912,0.34996,0.74345,0.94414,0.94647,0.98309,0.87283,0.52239,0.29949,0.69176,0.000829198,0.000829198,0.000829198
4,482.69,0.61935,0.34062,0.74056,0.94038,0.95935,0.98695,0.88197,0.50515,0.29006,0.69048,0.000940601,0.000940601,0.000940601
5,595.263,0.61888,0.33151,0.73568,0.94266,0.95996,0.98673,0.88485,0.52056,0.28654,0.69111,0.000920801,0.000920801,0.000920801
6,708.41,0.60667,0.3373,0.72976,0.95673,0.95864,0.98608,0.88344,0.52358,0.28441,0.69269,0.000901001,0.000901001,0.000901001
7,824.891,0.59032,0.32196,0.71837,0.95223,0.97008,0.98766,0.88207,0.52288,0.2861,0.69504,0.000881201,0.000881201,0.000881201
8,943.591,0.57568,0.30802,0.72202,0.94982,0.96107,0.98706,0.88033,0.53186,0.29094,0.69596,0.000861401,0.000861401,0.000861401
9,1057.94,0.59054,0.312,0.7263,0.95195,0.95377,0.98767,0.88767,0.5163,0.28071,0.68396,0.000841602,0.000841602,0.000841602
10,1167.39,0.59324,0.31023,0.7258,0.95871,0.96035,0.98917,0.88715,0.50779,0.27378,0.68522,0.000821802,0.000821802,0.000821802
11,1281.45,0.56644,0.29832,0.7121,0.95815,0.96594,0.98689,0.88635,0.51476,0.27652,0.68836,0.000802002,0.000802002,0.000802002
12,1394.42,0.55972,0.30764,0.711,0.96152,0.94891,0.98869,0.89303,0.51009,0.27588,0.68753,0.000782202,0.000782202,0.000782202
13,1505.22,0.56577,0.30518,0.71626,0.9522,0.96928,0.98886,0.89736,0.50493,0.26717,0.68527,0.000762402,0.000762402,0.000762402
14,1613.36,0.54829,0.29044,0.71198,0.94521,0.9654,0.98847,0.89545,0.50619,0.28176,0.68218,0.000742603,0.000742603,0.000742603
15,1727.14,0.55553,0.29143,0.71251,0.97298,0.94161,0.98977,0.89847,0.51001,0.27188,0.68703,0.000722803,0.000722803,0.000722803
16,1838.9,0.55526,0.29211,0.71418,0.97489,0.95134,0.98995,0.89883,0.50249,0.27282,0.68624,0.000703003,0.000703003,0.000703003
17,1953.77,0.52653,0.27777,0.70851,0.96337,0.95976,0.98975,0.89536,0.50112,0.26546,0.6878,0.000683203,0.000683203,0.000683203
18,2063.93,0.53785,0.28356,0.70652,0.94473,0.9781,0.99011,0.8873,0.5115,0.27056,0.68562,0.000663403,0.000663403,0.000663403
19,2179.32,0.53754,0.27636,0.71148,0.95901,0.9562,0.98959,0.90082,0.49847,0.27321,0.68273,0.000643604,0.000643604,0.000643604
20,2290.87,0.52449,0.27212,0.7069,0.97741,0.94764,0.98991,0.89555,0.50749,0.27555,0.68848,0.000623804,0.000623804,0.000623804
21,2402.54,0.53521,0.27226,0.70502,0.95788,0.97324,0.99132,0.90459,0.48773,0.25728,0.68206,0.000604004,0.000604004,0.000604004
22,2525.23,0.53162,0.27061,0.70497,0.95467,0.98297,0.99174,0.89284,0.51428,0.25395,0.6867,0.000584204,0.000584204,0.000584204
23,2648,0.52262,0.27234,0.69999,0.95532,0.96594,0.9902,0.89892,0.49017,0.2597,0.67858,0.000564404,0.000564404,0.000564404
24,2770.5,0.49629,0.26175,0.69457,0.96806,0.95866,0.99083,0.8931,0.50754,0.25868,0.68542,0.000544605,0.000544605,0.000544605
25,2882.69,0.51268,0.2689,0.6979,0.97518,0.9561,0.99077,0.89255,0.51184,0.26432,0.68761,0.000524805,0.000524805,0.000524805
26,3000.94,0.52219,0.27992,0.70178,0.96447,0.9635,0.98965,0.88809,0.49519,0.2599,0.67979,0.000505005,0.000505005,0.000505005
27,3121.94,0.50188,0.2635,0.69506,0.96718,0.96594,0.99083,0.90637,0.49038,0.24499,0.68461,0.000485205,0.000485205,0.000485205
28,3233.25,0.50662,0.26158,0.69549,0.96684,0.97324,0.99184,0.90709,0.49196,0.24119,0.68594,0.000465405,0.000465405,0.000465405
29,3344.41,0.4963,0.25645,0.69534,0.94606,0.98145,0.99018,0.90311,0.48996,0.24606,0.68443,0.000445606,0.000445606,0.000445606
30,3468.62,0.50416,0.2603,0.69612,0.97289,0.96057,0.991,0.90469,0.48665,0.23902,0.68168,0.000425806,0.000425806,0.000425806
31,3583.65,0.49806,0.26369,0.69478,0.97272,0.95442,0.99108,0.90025,0.49604,0.24768,0.68523,0.000406006,0.000406006,0.000406006
32,3695.37,0.48477,0.24534,0.69062,0.97032,0.95447,0.99097,0.90628,0.48762,0.24611,0.68282,0.000386206,0.000386206,0.000386206
33,3809.97,0.48593,0.25224,0.69039,0.95478,0.97599,0.99112,0.90177,0.48705,0.24408,0.68217,0.000366406,0.000366406,0.000366406
34,3928.03,0.4783,0.24826,0.68909,0.96838,0.96877,0.99127,0.90861,0.48058,0.23888,0.67531,0.000346607,0.000346607,0.000346607
35,4041.46,0.4753,0.24824,0.68981,0.97514,0.95427,0.99126,0.90797,0.48585,0.24189,0.67515,0.000326807,0.000326807,0.000326807
36,4169.68,0.4789,0.24242,0.67932,0.96435,0.96837,0.99115,0.90268,0.49425,0.24177,0.6814,0.000307007,0.000307007,0.000307007
37,4283.21,0.47771,0.24574,0.69129,0.96919,0.95864,0.99101,0.90276,0.48109,0.24266,0.67949,0.000287207,0.000287207,0.000287207
38,4405.7,0.48065,0.24296,0.68772,0.97041,0.95757,0.99111,0.9059,0.48542,0.23973,0.6789,0.000267407,0.000267407,0.000267407
