epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,307.457,0.07418,0.9925,1,0.32198,0.00333133,0.00333133,0.00333133
2,622.779,0.06689,0.99575,1,0.32023,0.00653271,0.00653271,0.00653271
3,877.451,0.06969,0.99,1,0.32518,0.00960208,0.00960208,0.00960208
4,1126.62,0.08318,0.993,1,0.32477,0.009406,0.009406,0.009406
5,1375.85,0.07715,0.99275,1,0.32119,0.009208,0.009208,0.009208
6,1626.62,0.0782,0.99425,1,0.32092,0.00901,0.00901,0.00901
7,1873.68,0.07318,0.994,1,0.32164,0.008812,0.008812,0.008812
8,2119.59,0.06843,0.994,1,0.32019,0.008614,0.008614,0.008614
9,2380.94,0.07043,0.994,1,0.32037,0.008416,0.008416,0.008416
10,2630.82,0.06843,0.99425,1,0.32053,0.008218,0.008218,0.008218
11,2880.31,0.06633,0.9955,1,0.31904,0.00802,0.00802,0.00802
12,3127.82,0.06239,0.995,1,0.31904,0.007822,0.007822,0.007822
13,3376.74,0.06369,0.995,1,0.31848,0.007624,0.007624,0.007624
14,3628.52,0.05697,0.99575,1,0.31783,0.007426,0.007426,0.007426
15,3880.22,0.05865,0.99525,1,0.31922,0.007228,0.007228,0.007228
16,4129.85,0.05468,0.9965,1,0.31793,0.00703,0.00703,0.00703
17,4382.14,0.04943,0.99475,1,0.31888,0.006832,0.006832,0.006832
18,4631.22,0.05716,0.99475,1,0.31874,0.006634,0.006634,0.006634
19,4881.54,0.05454,0.9955,1,0.31837,0.006436,0.006436,0.006436
20,5130.29,0.05661,0.99675,1,0.31709,0.006238,0.006238,0.006238
21,5378.53,0.05073,0.99675,1,0.31653,0.00604,0.00604,0.00604
22,5627.87,0.04839,0.9965,1,0.31722,0.005842,0.005842,0.005842
23,5878.67,0.04668,0.99525,1,0.3186,0.005644,0.005644,0.005644
24,6128.32,0.0484,0.99725,1,0.31659,0.005446,0.005446,0.005446
25,6377.45,0.04367,0.99725,1,0.31645,0.005248,0.005248,0.005248
26,6625.66,0.04563,0.9965,1,0.31745,0.00505,0.00505,0.00505
27,6872.98,0.04197,0.9975,1,0.31648,0.004852,0.004852,0.004852
28,7122.05,0.04374,0.99675,1,0.31664,0.004654,0.004654,0.004654
29,7370.04,0.04283,0.99675,1,0.3163,0.004456,0.004456,0.004456
30,7617.32,0.03874,0.99775,1,0.31606,0.004258,0.004258,0.004258
31,7866.32,0.03637,0.998,1,0.31621,0.00406,0.00406,0.00406
32,8114.29,0.03795,0.998,1,0.31608,0.003862,0.003862,0.003862
33,8368.58,0.03613,0.99775,1,0.31614,0.003664,0.003664,0.003664
34,8618.21,0.03556,0.9975,1,0.31605,0.003466,0.003466,0.003466
35,8867.21,0.03684,0.99725,1,0.31611,0.003268,0.003268,0.003268
36,9113.98,0.03138,0.998,1,0.31574,0.00307,0.00307,0.00307
37,9369.75,0.03104,0.998,1,0.31576,0.002872,0.002872,0.002872
38,9620.17,0.0284,0.9985,1,0.31595,0.002674,0.002674,0.002674
39,9871.84,0.03087,0.998,1,0.31586,0.002476,0.002476,0.002476
40,10119.6,0.02922,0.9985,1,0.31583,0.002278,0.002278,0.002278
41,10444.1,0.0284,0.9985,1,0.31572,0.00208,0.00208,0.00208
42,10729.7,0.02438,0.999,1,0.31562,0.001882,0.001882,0.001882
43,10990,0.02316,0.99825,1,0.31571,0.001684,0.001684,0.001684
44,11245.6,0.02501,0.99825,1,0.31574,0.001486,0.001486,0.001486
45,11511.1,0.02318,0.99825,1,0.31579,0.001288,0.001288,0.001288
46,11766.7,0.02193,0.998,1,0.31589,0.00109,0.00109,0.00109
47,12021.8,0.02281,0.998,1,0.31588,0.000892,0.000892,0.000892
48,12274.8,0.02028,0.998,1,0.3159,0.000694,0.000694,0.000694
49,12529.3,0.01899,0.998,1,0.31587,0.000496,0.000496,0.000496
50,12782.2,0.01781,0.998,1,0.31589,0.000298,0.000298,0.000298
