epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,200.261,0.70646,0.43326,0.94069,0.97468,0.98738,0.99289,0.91404,0.58928,0.3529,0.89174,0.000303136,0.000303136,0.000303136
2,380.203,0.69206,0.42355,0.9293,0.97948,0.97161,0.99296,0.91633,0.59186,0.37752,0.89525,0.00059768,0.00059768,0.00059768
3,541.937,0.70117,0.43634,0.93124,0.98163,0.98107,0.99367,0.90159,0.62454,0.38546,0.90312,0.000880078,0.000880078,0.000880078
4,693.529,0.68679,0.43774,0.92243,0.96918,0.99186,0.99289,0.90752,0.61506,0.39568,0.90301,0.000940583,0.000940583,0.000940583
5,831.338,0.69479,0.44292,0.92641,0.96876,0.97819,0.99253,0.90438,0.62232,0.40211,0.90019,0.000920778,0.000920778,0.000920778
6,971.543,0.67912,0.43225,0.91678,0.96682,0.99527,0.99295,0.90298,0.63112,0.39688,0.90406,0.000900972,0.000900972,0.000900972
7,1140.12,0.69635,0.44261,0.92439,0.98122,0.9795,0.99271,0.90751,0.61627,0.39558,0.90272,0.000881166,0.000881166,0.000881166
8,1300.92,0.68084,0.43269,0.91882,0.98558,0.97018,0.99334,0.9108,0.62888,0.39914,0.90465,0.000861361,0.000861361,0.000861361
9,1438.41,0.67069,0.42068,0.91644,0.9773,0.98423,0.99323,0.91384,0.60005,0.38834,0.89751,0.000841555,0.000841555,0.000841555
10,1579.44,0.6501,0.40925,0.91118,0.9781,0.9858,0.99287,0.91144,0.60276,0.38808,0.89994,0.00082175,0.00082175,0.00082175
11,1732.37,0.65986,0.40945,0.92112,0.96756,0.98794,0.99296,0.91113,0.61847,0.39394,0.89718,0.000801944,0.000801944,0.000801944
12,1867.58,0.6477,0.4106,0.91344,0.97283,0.98423,0.99283,0.90743,0.61404,0.40014,0.90049,0.000782138,0.000782138,0.000782138
13,2013.79,0.64812,0.41012,0.91431,0.97936,0.98738,0.99248,0.90926,0.61721,0.38744,0.90129,0.000762333,0.000762333,0.000762333
14,2158.85,0.64195,0.40447,0.91414,0.97852,0.98738,0.99292,0.91632,0.607,0.37355,0.90195,0.000742527,0.000742527,0.000742527
15,2312.38,0.63563,0.39116,0.90937,0.97967,0.98829,0.99378,0.91847,0.60418,0.36305,0.89456,0.000722722,0.000722722,0.000722722
16,2448.21,0.62718,0.39512,0.90945,0.97807,0.98478,0.99339,0.91462,0.60992,0.376,0.89626,0.000702916,0.000702916,0.000702916
17,2595.36,0.62502,0.39309,0.90815,0.98499,0.9795,0.99348,0.90632,0.60566,0.37804,0.89749,0.00068311,0.00068311,0.00068311
18,2740.76,0.62212,0.38722,0.90829,0.9834,0.97792,0.99382,0.9191,0.59422,0.37341,0.89661,0.000663305,0.000663305,0.000663305
19,2894.78,0.60885,0.38235,0.90415,0.97358,0.98807,0.9934,0.9194,0.58829,0.36522,0.89679,0.000643499,0.000643499,0.000643499
20,3030.57,0.61902,0.38095,0.90694,0.98425,0.98107,0.99311,0.91489,0.59215,0.36884,0.89278,0.000623694,0.000623694,0.000623694
21,3180.32,0.61231,0.38061,0.89982,0.96767,0.9915,0.99292,0.91781,0.58006,0.36679,0.88939,0.000603888,0.000603888,0.000603888
22,3331.31,0.61038,0.37624,0.89843,0.97843,0.98738,0.99342,0.91976,0.58292,0.36427,0.8932,0.000584082,0.000584082,0.000584082
23,3485.56,0.60758,0.37535,0.90879,0.97808,0.98521,0.99326,0.92201,0.58589,0.35992,0.89414,0.000564277,0.000564277,0.000564277
24,3635.01,0.59802,0.37093,0.90014,0.97138,0.99369,0.99345,0.92348,0.5866,0.35573,0.89291,0.000544471,0.000544471,0.000544471
25,3793.59,0.58464,0.36634,0.89794,0.98103,0.97886,0.99326,0.9237,0.59467,0.35949,0.89536,0.000524666,0.000524666,0.000524666
26,3947.42,0.59096,0.36419,0.90229,0.97515,0.99029,0.99295,0.92844,0.55907,0.34232,0.88782,0.00050486,0.00050486,0.00050486
27,4103.4,0.59737,0.3638,0.90712,0.9781,0.98642,0.99336,0.92544,0.56933,0.34974,0.89183,0.000485054,0.000485054,0.000485054
28,4256.92,0.58221,0.35402,0.90081,0.97138,0.98896,0.99356,0.92324,0.57895,0.34473,0.89144,0.000465249,0.000465249,0.000465249
29,4435.08,0.58812,0.35854,0.89928,0.98261,0.98027,0.9937,0.93052,0.56245,0.34706,0.89037,0.000445443,0.000445443,0.000445443
30,4621.22,0.57219,0.35418,0.89873,0.98211,0.97634,0.99362,0.92744,0.57138,0.34622,0.89127,0.000425638,0.000425638,0.000425638
31,4809.76,0.55494,0.34338,0.89177,0.9758,0.9858,0.99331,0.92829,0.56824,0.34551,0.88892,0.000405832,0.000405832,0.000405832
32,4990.29,0.56963,0.35504,0.89484,0.98262,0.98076,0.99345,0.9243,0.58225,0.35202,0.89338,0.000386026,0.000386026,0.000386026
33,5115.22,0.58139,0.35617,0.89886,0.9819,0.9858,0.99342,0.92525,0.57202,0.34603,0.89064,0.000366221,0.000366221,0.000366221
34,5248.46,0.56851,0.34743,0.89304,0.97363,0.99003,0.99344,0.92918,0.56829,0.33598,0.892,0.000346415,0.000346415,0.000346415
35,5381.2,0.56744,0.34805,0.89661,0.97076,0.99497,0.99327,0.92373,0.58253,0.34109,0.89488,0.00032661,0.00032661,0.00032661
36,5519.93,0.55592,0.34578,0.89819,0.96911,0.98979,0.9933,0.93097,0.55416,0.34059,0.88921,0.000306804,0.000306804,0.000306804
37,5658.25,0.55375,0.34066,0.89825,0.98881,0.97601,0.99355,0.92723,0.56001,0.33882,0.89124,0.000286998,0.000286998,0.000286998
38,5794.99,0.54408,0.33573,0.88901,0.9754,0.99054,0.99361,0.93139,0.55893,0.32921,0.89004,0.000267193,0.000267193,0.000267193
39,5924.15,0.56137,0.34472,0.89197,0.98089,0.98423,0.99363,0.92757,0.57318,0.33471,0.89094,0.000247387,0.000247387,0.000247387
40,6058.67,0.54148,0.33375,0.89011,0.97938,0.9858,0.99395,0.9353,0.55072,0.32671,0.88697,0.000227582,0.000227582,0.000227582
41,6274.36,0.49394,0.30538,0.86948,0.96704,0.99054,0.99324,0.92115,0.5851,0.34341,0.89482,0.000207776,0.000207776,0.000207776
42,6405.99,0.48704,0.29747,0.86514,0.96856,0.98896,0.99321,0.92876,0.56832,0.33919,0.89123,0.00018797,0.00018797,0.00018797
43,6540.12,0.474,0.2971,0.863,0.97065,0.99124,0.9935,0.92895,0.56293,0.33198,0.89069,0.000168165,0.000168165,0.000168165
