epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,173.949,0.45189,0.2796,0.8603,0.97882,0.96293,0.99144,0.93525,0.37056,0.2473,0.81598,0.000367848,0.000367848,0.000367848
2,322.375,0.47448,0.29654,0.85976,0.98523,0.96525,0.99229,0.93478,0.38263,0.26453,0.81475,0.000723565,0.000723565,0.000723565
3,462.983,0.47916,0.3057,0.86684,0.9624,0.96847,0.99019,0.92576,0.40061,0.28802,0.81941,0.00106462,0.00106462,0.00106462
4,603.998,0.47612,0.30508,0.86022,0.97514,0.9694,0.99197,0.92424,0.40765,0.27056,0.82454,0.00104501,0.00104501,0.00104501
5,744.076,0.47722,0.30812,0.85972,0.97123,0.9645,0.99229,0.92158,0.41918,0.27846,0.82348,0.00102301,0.00102301,0.00102301
6,882.853,0.46833,0.30115,0.85907,0.96917,0.97088,0.9914,0.92472,0.40921,0.27932,0.82153,0.00100101,0.00100101,0.00100101
7,1021.56,0.46961,0.29976,0.8569,0.96908,0.97683,0.99222,0.92829,0.40692,0.27172,0.81608,0.000979013,0.000979013,0.000979013
8,1161.86,0.45806,0.29352,0.85543,0.96572,0.97897,0.99069,0.92751,0.39117,0.26885,0.81698,0.000957015,0.000957015,0.000957015
9,1302.45,0.45262,0.29286,0.85382,0.97976,0.97175,0.99261,0.92999,0.39876,0.26743,0.8212,0.000935018,0.000935018,0.000935018
10,1441.41,0.45092,0.29259,0.85368,0.97372,0.97264,0.99215,0.93256,0.39337,0.2669,0.81912,0.00091302,0.00091302,0.00091302
11,1579.47,0.4417,0.28281,0.84813,0.97382,0.96216,0.99046,0.92745,0.4068,0.27569,0.81911,0.000891022,0.000891022,0.000891022
12,1720.19,0.43848,0.28108,0.85035,0.97854,0.9722,0.99207,0.93668,0.39302,0.26569,0.8197,0.000869024,0.000869024,0.000869024
13,1862.77,0.44626,0.28363,0.84775,0.97361,0.96846,0.99055,0.93615,0.38935,0.27628,0.81786,0.000847026,0.000847026,0.000847026
14,2005.05,0.42946,0.27866,0.84615,0.96945,0.98002,0.9924,0.93761,0.38484,0.26511,0.81811,0.000825029,0.000825029,0.000825029
15,2147.35,0.43416,0.28015,0.84563,0.96846,0.97227,0.99208,0.93859,0.37975,0.26425,0.81342,0.000803031,0.000803031,0.000803031
16,2289.4,0.43328,0.27556,0.84473,0.97673,0.97297,0.99262,0.93893,0.38386,0.2549,0.81226,0.000781033,0.000781033,0.000781033
