epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
34,30481.6,0.59432,0.40643,0.91348,0.93127,0.92746,0.97674,0.87159,0.52869,0.32384,0.85939,0.003466,0.003466,0.003466
35,31363.6,0.58935,0.40265,0.91238,0.93361,0.92726,0.97766,0.87382,0.52683,0.31947,0.85771,0.003268,0.003268,0.003268
36,32243.6,0.58578,0.40139,0.91111,0.93238,0.92738,0.97761,0.87309,0.52567,0.31954,0.8574,0.00307,0.00307,0.00307
37,33126.7,0.58285,0.39731,0.90866,0.92625,0.93529,0.97773,0.87486,0.52404,0.31646,0.856,0.002872,0.002872,0.002872
38,34008.2,0.57722,0.39083,0.90587,0.93683,0.92587,0.978,0.8751,0.52384,0.31591,0.85662,0.002674,0.002674,0.002674
39,34891.3,0.57289,0.38645,0.90265,0.93826,0.92286,0.978,0.87615,0.52395,0.31414,0.85661,0.002476,0.002476,0.002476
40,35771.9,0.56847,0.38112,0.90232,0.93597,0.92614,0.97805,0.87675,0.5223,0.31097,0.8557,0.002278,0.002278,0.002278
41,36738.2,0.53881,0.35061,0.87717,0.93332,0.93155,0.97863,0.87499,0.52571,0.31365,0.85586,0.00208,0.00208,0.00208
42,37614.2,0.52735,0.3443,0.86954,0.93933,0.92709,0.97903,0.8766,0.52446,0.31265,0.85622,0.001882,0.001882,0.001882
43,38488.8,0.52286,0.33586,0.86906,0.94136,0.92425,0.97888,0.87618,0.52592,0.31075,0.85742,0.001684,0.001684,0.001684
44,39363.3,0.51506,0.32841,0.86602,0.93513,0.93074,0.97905,0.87795,0.52374,0.30953,0.85576,0.001486,0.001486,0.001486
45,40240.2,0.51059,0.32335,0.86369,0.94036,0.92437,0.97874,0.87881,0.52172,0.30746,0.85529,0.001288,0.001288,0.001288
46,41118.7,0.50543,0.31837,0.8607,0.93693,0.92906,0.97846,0.87912,0.51985,0.30627,0.85428,0.00109,0.00109,0.00109
47,41993.7,0.50273,0.31435,0.86007,0.93458,0.92996,0.97857,0.88005,0.51975,0.30603,0.85422,0.000892,0.000892,0.000892
48,42867.3,0.49351,0.30605,0.85834,0.93375,0.93109,0.97862,0.88036,0.51881,0.30587,0.85422,0.000694,0.000694,0.000694
49,43743.1,0.48905,0.30332,0.85623,0.93671,0.92905,0.9787,0.88094,0.5179,0.30538,0.85384,0.000496,0.000496,0.000496
50,44618.1,0.48326,0.29414,0.85568,0.93613,0.93051,0.97904,0.88083,0.51742,0.30461,0.85345,0.000298,0.000298,0.000298
