epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
25,2430.85,0.53859,0.23352,0.67588,0.96012,0.95028,0.98878,0.89229,0.62027,0.27615,0.68388,0.000524325,0.000524325,0.000524325
26,2530.17,0.54903,0.23718,0.67591,0.95309,0.95263,0.98741,0.88449,0.64454,0.2834,0.68814,0.000504505,0.000504505,0.000504505
27,2630.45,0.56055,0.24318,0.67821,0.95789,0.95775,0.98782,0.89026,0.63252,0.27601,0.69143,0.000484685,0.000484685,0.000484685
28,2728.22,0.53858,0.23625,0.67641,0.96311,0.96188,0.9894,0.89535,0.61703,0.26179,0.68664,0.000464865,0.000464865,0.000464865
29,2824,0.53797,0.23302,0.67149,0.97073,0.9601,0.99003,0.89986,0.61543,0.26471,0.68648,0.000445046,0.000445046,0.000445046
30,2914.53,0.52834,0.22917,0.67154,0.96554,0.95847,0.98943,0.89114,0.6248,0.26469,0.68186,0.000425226,0.000425226,0.000425226
31,3023.29,0.52107,0.22692,0.67004,0.96566,0.96316,0.98968,0.89802,0.61609,0.26171,0.68283,0.000405406,0.000405406,0.000405406
32,3119,0.51865,0.22689,0.66956,0.96178,0.96053,0.98827,0.89313,0.62994,0.273,0.68961,0.000385586,0.000385586,0.000385586
33,3209.93,0.51316,0.22426,0.66911,0.96588,0.95789,0.98898,0.8937,0.63174,0.26527,0.6887,0.000365766,0.000365766,0.000365766
34,3305.86,0.52115,0.23041,0.67197,0.96553,0.95829,0.98965,0.89208,0.62307,0.26274,0.68414,0.000345947,0.000345947,0.000345947
35,3415.55,0.52353,0.22495,0.67093,0.97061,0.94474,0.98968,0.89565,0.62757,0.26762,0.68931,0.000326127,0.000326127,0.000326127
36,3499.42,0.51056,0.22231,0.66896,0.9662,0.95,0.9887,0.89431,0.62371,0.26581,0.68905,0.000306307,0.000306307,0.000306307
37,3599.89,0.50089,0.2208,0.66862,0.96778,0.94737,0.98835,0.89589,0.62391,0.271,0.68723,0.000286487,0.000286487,0.000286487
38,3687.76,0.51149,0.22584,0.6693,0.96098,0.95263,0.98858,0.89543,0.61216,0.26762,0.68064,0.000266667,0.000266667,0.000266667
39,3782.04,0.50285,0.22329,0.67086,0.96294,0.96316,0.98959,0.89881,0.60799,0.27015,0.68122,0.000246848,0.000246848,0.000246848
40,3878.13,0.50834,0.21981,0.6702,0.9605,0.95985,0.98836,0.89324,0.61192,0.26716,0.6826,0.000227028,0.000227028,0.000227028
41,4047.59,0.48392,0.20582,0.65374,0.97038,0.94836,0.98708,0.88618,0.64584,0.28785,0.69069,0.000207208,0.000207208,0.000207208
42,4140.27,0.47365,0.20396,0.64867,0.96795,0.95368,0.98882,0.89162,0.64393,0.26643,0.69055,0.000187388,0.000187388,0.000187388
43,4238.95,0.46017,0.20121,0.65071,0.97886,0.94737,0.98867,0.89082,0.64216,0.26619,0.68962,0.000167568,0.000167568,0.000167568
44,4326.79,0.4431,0.19351,0.64614,0.96567,0.96244,0.98814,0.89056,0.64534,0.26247,0.68896,0.000147749,0.000147749,0.000147749
45,4423.97,0.45111,0.1953,0.64824,0.97577,0.95526,0.99053,0.89478,0.64722,0.25639,0.68865,0.000127929,0.000127929,0.000127929
46,4515.99,0.45282,0.19677,0.65083,0.97752,0.95526,0.99048,0.89696,0.63457,0.25526,0.6878,0.000108109,0.000108109,0.000108109
47,4607.12,0.44571,0.18988,0.65079,0.96989,0.96053,0.99048,0.895,0.6312,0.25687,0.68928,8.82892e-05,8.82892e-05,8.82892e-05
48,4705.98,0.44506,0.19335,0.64952,0.96801,0.9556,0.98967,0.89508,0.63463,0.26068,0.68822,6.84694e-05,6.84694e-05,6.84694e-05
49,4810.96,0.44288,0.18888,0.65121,0.97319,0.9552,0.98948,0.89608,0.63633,0.26065,0.68811,4.86496e-05,4.86496e-05,4.86496e-05
50,4903.6,0.4446,0.19028,0.65477,0.97067,0.95784,0.98917,0.89509,0.6336,0.26152,0.68735,2.88298e-05,2.88298e-05,2.88298e-05
