epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,221.008,0.35873,0.20098,0.81965,0.99603,0.9963,0.99437,0.97796,0.25494,0.163,0.77316,0.000367707,0.000367707,0.000367707
2,408.48,0.36767,0.21299,0.82092,0.99601,0.9963,0.99461,0.97831,0.26548,0.17475,0.77572,0.000723427,0.000723427,0.000723427
3,563.097,0.37344,0.22035,0.81837,0.99265,0.99808,0.9946,0.96979,0.29719,0.19356,0.77918,0.00106448,0.00106448,0.00106448
4,716.098,0.3801,0.22863,0.82159,0.99446,0.99621,0.99472,0.97502,0.28006,0.18713,0.77579,0.00104501,0.00104501,0.00104501
5,869.024,0.36889,0.22281,0.818,0.99629,0.99404,0.99465,0.97611,0.27907,0.18585,0.77497,0.00102301,0.00102301,0.00102301
6,1021.94,0.3677,0.22345,0.81813,0.99814,0.99368,0.99472,0.97671,0.2702,0.18821,0.77503,0.00100101,0.00100101,0.00100101
7,1174.88,0.36512,0.21905,0.81726,0.99631,0.99796,0.99457,0.97533,0.28244,0.18649,0.77578,0.000979013,0.000979013,0.000979013
8,1327.73,0.36171,0.21903,0.81718,0.99631,0.99764,0.99483,0.97705,0.27223,0.17842,0.7746,0.000957015,0.000957015,0.000957015
9,1480.93,0.36369,0.21875,0.81784,0.99815,0.99615,0.99469,0.97591,0.27769,0.18442,0.77485,0.000935018,0.000935018,0.000935018
10,1633.83,0.36136,0.21461,0.81915,0.99808,0.99815,0.99485,0.9773,0.26719,0.17825,0.77426,0.00091302,0.00091302,0.00091302
11,1786.47,0.35953,0.21343,0.81617,0.9977,0.9963,0.99489,0.97758,0.27251,0.17349,0.77488,0.000891022,0.000891022,0.000891022
12,1939.68,0.35684,0.21233,0.81552,0.99815,0.99749,0.9947,0.97608,0.27162,0.17694,0.77518,0.000869024,0.000869024,0.000869024
13,2092.59,0.35776,0.21201,0.81396,0.99429,0.99815,0.99474,0.97762,0.27314,0.17794,0.77576,0.000847026,0.000847026,0.000847026
14,2245.5,0.35081,0.21362,0.81272,0.99614,0.99815,0.9948,0.97975,0.26714,0.17759,0.77486,0.000825029,0.000825029,0.000825029
15,2398.24,0.3515,0.21364,0.81324,0.99421,0.99815,0.9947,0.9772,0.26601,0.17873,0.77436,0.000803031,0.000803031,0.000803031
16,2550.85,0.34991,0.21164,0.81627,0.99815,0.99544,0.99483,0.97551,0.27553,0.17645,0.77558,0.000781033,0.000781033,0.000781033
17,2703.52,0.35034,0.21008,0.81146,0.99815,0.99595,0.99493,0.97574,0.27998,0.18354,0.77582,0.000759035,0.000759035,0.000759035
18,2856.51,0.34413,0.20789,0.81362,0.9961,0.99815,0.99493,0.97793,0.26157,0.17076,0.77339,0.000737037,0.000737037,0.000737037
19,3009.16,0.34049,0.20565,0.81358,0.99413,0.99815,0.99489,0.97504,0.27267,0.17663,0.77488,0.00071504,0.00071504,0.00071504
20,3161.96,0.33605,0.20328,0.80694,0.99605,0.99815,0.99494,0.97807,0.28066,0.18029,0.77609,0.000693042,0.000693042,0.000693042
21,3314.82,0.3356,0.20323,0.80776,0.99631,0.99803,0.9947,0.97557,0.27139,0.17616,0.77405,0.000671044,0.000671044,0.000671044
22,3467.65,0.34355,0.20634,0.80799,0.99631,0.99773,0.99468,0.98021,0.26169,0.17129,0.77131,0.000649046,0.000649046,0.000649046
23,3620.55,0.33994,0.2025,0.80888,0.9943,0.99815,0.99474,0.97489,0.27074,0.17204,0.77487,0.000627048,0.000627048,0.000627048
24,3773.58,0.32956,0.20047,0.81065,0.99631,0.99794,0.99481,0.98253,0.25399,0.16653,0.7707,0.000605051,0.000605051,0.000605051
25,3926.8,0.33348,0.20088,0.80723,0.99432,0.99815,0.99478,0.97902,0.25938,0.16908,0.77155,0.000583053,0.000583053,0.000583053
26,4079.52,0.33652,0.19907,0.80817,0.99241,0.99815,0.99485,0.97689,0.25154,0.16716,0.77114,0.000561055,0.000561055,0.000561055
27,4232.5,0.32852,0.19545,0.81009,0.99421,0.9963,0.99474,0.97786,0.26756,0.16908,0.77323,0.000539057,0.000539057,0.000539057
28,4385.38,0.33444,0.19923,0.80871,0.99631,0.99752,0.99472,0.98053,0.26056,0.16637,0.77305,0.000517059,0.000517059,0.000517059
29,4538.37,0.33145,0.19904,0.80874,0.99414,0.99815,0.99454,0.97961,0.27338,0.17135,0.77387,0.000495062,0.000495062,0.000495062
30,4691.4,0.3245,0.1944,0.80924,0.99631,0.99766,0.99468,0.98176,0.25566,0.16732,0.77154,0.000473064,0.000473064,0.000473064
31,4844.24,0.32203,0.19258,0.80475,0.99631,0.99752,0.99474,0.98101,0.25807,0.16568,0.77249,0.000451066,0.000451066,0.000451066
32,4997.27,0.32225,0.19077,0.80404,0.99815,0.9959,0.99485,0.97764,0.27881,0.16689,0.77669,0.000429068,0.000429068,0.000429068
33,5150.23,0.3253,0.1919,0.80914,0.99447,0.99808,0.99479,0.98107,0.26262,0.16673,0.77347,0.00040707,0.00040707,0.00040707
34,5303.05,0.32057,0.19023,0.80629,0.99582,0.9963,0.99483,0.98109,0.25789,0.1654,0.77152,0.000385073,0.000385073,0.000385073
35,5455.98,0.31885,0.18809,0.80426,0.99447,0.99794,0.99491,0.97984,0.25947,0.16409,0.77144,0.000363075,0.000363075,0.000363075
36,5609.06,0.32147,0.1887,0.80581,0.99815,0.99798,0.995,0.9783,0.26369,0.15799,0.77383,0.000341077,0.000341077,0.000341077
37,5761.99,0.31665,0.18834,0.80647,0.99745,0.9963,0.99493,0.98214,0.24271,0.15279,0.76992,0.000319079,0.000319079,0.000319079
38,5914.79,0.313,0.18461,0.80501,0.99614,0.9963,0.995,0.98093,0.25284,0.15365,0.77196,0.000297081,0.000297081,0.000297081
39,6067.58,0.30851,0.18291,0.8018,0.9963,0.99624,0.99498,0.98199,0.25021,0.15364,0.77086,0.000275084,0.000275084,0.000275084
40,6220.58,0.31104,0.18329,0.80492,0.99631,0.99808,0.99496,0.98142,0.24651,0.15448,0.76946,0.000253086,0.000253086,0.000253086
41,6509.82,0.2819,0.16652,0.78633,0.99606,0.9963,0.99498,0.97808,0.26446,0.16337,0.77252,0.000231088,0.000231088,0.000231088
42,6668.7,0.28005,0.16612,0.78578,0.99265,0.99802,0.99476,0.97965,0.25439,0.16029,0.77121,0.00020909,0.00020909,0.00020909
43,6821.45,0.2727,0.16347,0.78106,0.99626,0.99445,0.99474,0.98034,0.25658,0.16036,0.77058,0.000187092,0.000187092,0.000187092
44,6973.73,0.27598,0.16167,0.78513,0.9963,0.99627,0.99485,0.98148,0.25016,0.15685,0.77017,0.000165095,0.000165095,0.000165095
45,7125.74,0.26398,0.15971,0.7787,0.9963,0.99624,0.99496,0.97994,0.24975,0.15334,0.77086,0.000143097,0.000143097,0.000143097
46,7277.62,0.26779,0.15851,0.78528,0.99617,0.9963,0.99496,0.98104,0.25179,0.15427,0.7711,0.000121099,0.000121099,0.000121099
47,7429.65,0.26643,0.15809,0.78117,0.99603,0.9963,0.99496,0.98123,0.25142,0.15492,0.77084,9.91012e-05,9.91012e-05,9.91012e-05
48,7582.1,0.26681,0.15551,0.78265,0.9963,0.9963,0.99498,0.98124,0.2459,0.15103,0.77004,7.71034e-05,7.71034e-05,7.71034e-05
49,7734.19,0.26297,0.15265,0.78031,0.99612,0.9963,0.99498,0.98183,0.25221,0.15232,0.77042,5.51056e-05,5.51056e-05,5.51056e-05
50,7886.46,0.26266,0.15217,0.78091,0.9962,0.9963,0.99498,0.98058,0.24719,0.15061,0.77017,3.31078e-05,3.31078e-05,3.31078e-05
