epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,564,0.46154,0.28,0.84153,0.98295,0.98094,0.99386,0.93397,0.39001,0.26107,0.81474,0.000369488,0.000369488,0.000369488
2,1056.4,0.46325,0.2931,0.83876,0.98357,0.98102,0.99406,0.93613,0.38299,0.26582,0.81341,0.000725173,0.000725173,0.000725173
3,1545.9,0.46751,0.30082,0.84041,0.97916,0.98626,0.99401,0.92861,0.41129,0.27925,0.81873,0.00106619,0.00106619,0.00106619
4,2029.94,0.46844,0.3046,0.84126,0.97993,0.99079,0.99407,0.9308,0.40653,0.27624,0.81712,0.00104501,0.00104501,0.00104501
5,2512.28,0.46279,0.30073,0.83891,0.98116,0.98852,0.99418,0.93901,0.3853,0.26902,0.81813,0.00102301,0.00102301,0.00102301
6,2994.76,0.46033,0.29875,0.83849,0.98564,0.98839,0.9944,0.93876,0.38068,0.26097,0.81648,0.00100101,0.00100101,0.00100101
7,3477.63,0.45727,0.29364,0.8379,0.98298,0.9827,0.99375,0.938,0.38531,0.26645,0.819,0.000979013,0.000979013,0.000979013
8,3962.21,0.44702,0.28979,0.83442,0.9856,0.98543,0.99419,0.93565,0.37567,0.26248,0.81483,0.000957015,0.000957015,0.000957015
9,4444.11,0.44861,0.28856,0.83536,0.98185,0.98757,0.99422,0.93571,0.37267,0.27225,0.81609,0.000935018,0.000935018,0.000935018
10,5344.27,0.43265,0.28014,0.83136,0.98647,0.98495,0.99429,0.94037,0.36539,0.24859,0.81077,0.00091302,0.00091302,0.00091302
11,5821.27,0.43468,0.27982,0.83244,0.98403,0.98953,0.99403,0.94024,0.36245,0.24917,0.81166,0.000891022,0.000891022,0.000891022
12,6283.54,0.42934,0.27692,0.83001,0.98351,0.99215,0.99463,0.93645,0.37375,0.25222,0.8137,0.000869024,0.000869024,0.000869024
13,6704.4,0.43087,0.27345,0.83355,0.97978,0.98757,0.99407,0.94743,0.35358,0.24067,0.8091,0.000847026,0.000847026,0.000847026
14,7125.63,0.42425,0.27036,0.82919,0.9837,0.98736,0.99434,0.94034,0.37669,0.24775,0.81364,0.000825029,0.000825029,0.000825029
15,7546.73,0.42448,0.26775,0.82996,0.98361,0.98495,0.99422,0.94617,0.36688,0.23842,0.81441,0.000803031,0.000803031,0.000803031
