epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,29.4544,0.15499,0.9696,1,0.34248,0.000234694,0.000234694,0.000234694
2,50.4904,0.1004,0.97872,1,0.33543,0.000463335,0.000463335,0.000463335
3,62.8518,0.07486,0.97872,1,0.33263,0.000682551,0.000682551,0.000682551
4,75.1855,0.09149,0.98176,1,0.33172,0.000671588,0.000671588,0.000671588
5,87.5118,0.08483,0.98176,1,0.33476,0.000657451,0.000657451,0.000657451
6,99.5476,0.07928,0.96353,1,0.35538,0.000643314,0.000643314,0.000643314
7,111.709,0.07049,0.96657,1,0.34743,0.000629177,0.000629177,0.000629177
8,123.841,0.07747,0.98176,1,0.33103,0.00061504,0.00061504,0.00061504
9,136.195,0.06189,0.97264,1,0.34253,0.000600902,0.000600902,0.000600902
10,148.79,0.06508,0.98784,1,0.32935,0.000586765,0.000586765,0.000586765
11,160.818,0.05113,0.98176,1,0.33865,0.000572628,0.000572628,0.000572628
12,172.821,0.08006,0.9848,1,0.33321,0.000558491,0.000558491,0.000558491
13,184.826,0.06704,0.96657,1,0.3479,0.000544354,0.000544354,0.000544354
14,196.969,0.05186,0.99392,1,0.3285,0.000530216,0.000530216,0.000530216
15,211.555,0.04428,0.97872,1,0.33194,0.000516079,0.000516079,0.000516079
16,223.698,0.04173,0.9848,1,0.32884,0.000501942,0.000501942,0.000501942
17,235.81,0.05995,0.98176,1,0.32932,0.000487805,0.000487805,0.000487805
18,247.696,0.03994,0.98176,1,0.33991,0.000473668,0.000473668,0.000473668
19,259.798,0.03814,0.9848,1,0.32884,0.00045953,0.00045953,0.00045953
20,271.699,0.03881,0.97568,1,0.33565,0.000445393,0.000445393,0.000445393
21,283.894,0.05835,0.9848,1,0.32806,0.000431256,0.000431256,0.000431256
22,295.743,0.03489,0.97872,1,0.33452,0.000417119,0.000417119,0.000417119
23,307.851,0.04571,0.96657,1,0.34839,0.000402982,0.000402982,0.000402982
24,319.993,0.04649,0.97872,1,0.33709,0.000388844,0.000388844,0.000388844
25,332.003,0.03935,0.99088,1,0.32504,0.000374707,0.000374707,0.000374707
26,343.935,0.02392,0.9848,1,0.3295,0.00036057,0.00036057,0.00036057
27,355.774,0.05134,0.98176,1,0.32815,0.000346433,0.000346433,0.000346433
28,367.419,0.03233,0.97872,1,0.34084,0.000332296,0.000332296,0.000332296
29,378.951,0.03635,0.9848,1,0.32757,0.000318158,0.000318158,0.000318158
30,390.916,0.02641,0.9848,1,0.32622,0.000304021,0.000304021,0.000304021
31,402.86,0.02468,0.9848,1,0.32946,0.000289884,0.000289884,0.000289884
32,414.779,0.04523,0.98176,1,0.32819,0.000275747,0.000275747,0.000275747
33,426.834,0.02577,0.98176,1,0.32948,0.00026161,0.00026161,0.00026161
34,438.674,0.02344,0.99088,1,0.32892,0.000247472,0.000247472,0.000247472
35,450.5,0.03649,0.97264,1,0.33964,0.000233335,0.000233335,0.000233335
36,462.268,0.03302,0.97872,1,0.33412,0.000219198,0.000219198,0.000219198
37,473.9,0.03403,0.97568,1,0.33523,0.000205061,0.000205061,0.000205061
38,485.367,0.02024,0.98176,1,0.33518,0.000190924,0.000190924,0.000190924
39,496.844,0.03491,0.9848,1,0.32903,0.000176786,0.000176786,0.000176786
40,508.577,0.01782,0.98176,1,0.33072,0.000162649,0.000162649,0.000162649
41,727.633,0.02358,0.97872,1,0.33017,0.000148512,0.000148512,0.000148512
42,740.248,0.03035,0.99088,1,0.32599,0.000134375,0.000134375,0.000134375
43,752.063,0.03219,0.98784,1,0.32773,0.000120238,0.000120238,0.000120238
44,763.822,0.02129,0.9848,1,0.32877,0.0001061,0.0001061,0.0001061
45,775.585,0.01575,0.98784,1,0.3273,9.19632e-05,9.19632e-05,9.19632e-05
46,787.377,0.02358,0.98784,1,0.3341,7.7826e-05,7.7826e-05,7.7826e-05
47,799.155,0.01942,0.98784,1,0.32757,6.36888e-05,6.36888e-05,6.36888e-05
48,810.882,0.02949,0.98784,1,0.32544,4.95516e-05,4.95516e-05,4.95516e-05
49,822.631,0.01255,0.98784,1,0.33205,3.54144e-05,3.54144e-05,3.54144e-05
50,834.617,0.02089,0.98784,1,0.32631,2.12772e-05,2.12772e-05,2.12772e-05
