epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,4250.76,0.59763,0.33962,0.89072,0.94326,0.96947,0.98693,0.88087,0.63223,0.35563,0.90408,0.000743073,0.000743073,0.000743073
15,4558.54,0.61828,0.35112,0.8936,0.95333,0.96112,0.98466,0.88628,0.61293,0.34386,0.90522,0.00072331,0.00072331,0.00072331
16,4862.59,0.60462,0.33451,0.88773,0.94182,0.96328,0.98244,0.87735,0.65586,0.36912,0.92168,0.000703546,0.000703546,0.000703546
17,5169.61,0.59779,0.33811,0.89791,0.9397,0.9676,0.98586,0.88693,0.63142,0.35536,0.91862,0.000683782,0.000683782,0.000683782
18,5467.58,0.59778,0.33359,0.88411,0.95241,0.95102,0.98679,0.88473,0.62624,0.3569,0.90403,0.000664019,0.000664019,0.000664019
19,5772.58,0.57033,0.32212,0.88383,0.95033,0.95047,0.98285,0.87978,0.63999,0.36101,0.91268,0.000644255,0.000644255,0.000644255
20,6069.85,0.59084,0.32791,0.88926,0.9384,0.9676,0.98693,0.88123,0.64952,0.34754,0.91516,0.000624492,0.000624492,0.000624492
21,6377.72,0.5839,0.33017,0.89115,0.96568,0.94384,0.98468,0.8799,0.64285,0.3577,0.91303,0.000604728,0.000604728,0.000604728
22,6673.4,0.5858,0.32322,0.88372,0.93361,0.97188,0.98409,0.88595,0.62986,0.36307,0.90926,0.000584964,0.000584964,0.000584964
23,6973.28,0.5748,0.33206,0.88828,0.94514,0.9674,0.98592,0.88827,0.61336,0.35692,0.90922,0.000565201,0.000565201,0.000565201
24,7271.27,0.55994,0.31577,0.88317,0.97112,0.94405,0.98602,0.8903,0.6265,0.34424,0.91072,0.000545437,0.000545437,0.000545437
25,7572.05,0.56826,0.31092,0.88099,0.95423,0.9568,0.98543,0.88314,0.64558,0.3476,0.92027,0.000525674,0.000525674,0.000525674
26,7857.84,0.55742,0.31831,0.88472,0.96459,0.95896,0.98746,0.88549,0.62709,0.33745,0.90999,0.00050591,0.00050591,0.00050591
27,8163.94,0.55838,0.31031,0.88413,0.93895,0.9676,0.98665,0.88664,0.62623,0.3371,0.91079,0.000486146,0.000486146,0.000486146
28,8461.29,0.55438,0.31017,0.87251,0.95146,0.97372,0.98855,0.89,0.63046,0.3326,0.91632,0.000466383,0.000466383,0.000466383
29,8761.53,0.55501,0.30866,0.88252,0.9454,0.97241,0.98919,0.89468,0.63095,0.33499,0.91179,0.000446619,0.000446619,0.000446619
30,9051.4,0.5435,0.30632,0.87653,0.97451,0.95248,0.98805,0.88923,0.62853,0.33178,0.91027,0.000426856,0.000426856,0.000426856
31,9359.44,0.54909,0.3049,0.88093,0.96426,0.96112,0.98681,0.89047,0.6233,0.33165,0.91228,0.000407092,0.000407092,0.000407092
32,9651.1,0.53316,0.29586,0.87369,0.95616,0.96328,0.9871,0.88818,0.64761,0.34258,0.92195,0.000387328,0.000387328,0.000387328
33,9967.92,0.54385,0.30276,0.87627,0.94814,0.97192,0.98614,0.89023,0.62886,0.3448,0.91338,0.000367565,0.000367565,0.000367565
34,10263,0.53328,0.30063,0.87931,0.96092,0.9558,0.98511,0.88737,0.63968,0.34562,0.91765,0.000347801,0.000347801,0.000347801
35,10583.6,0.54014,0.29736,0.87786,0.96078,0.95248,0.9871,0.89099,0.62534,0.34206,0.91264,0.000328038,0.000328038,0.000328038
36,10922,0.51757,0.28732,0.86842,0.94368,0.98056,0.98734,0.88969,0.63502,0.33136,0.92186,0.000308274,0.000308274,0.000308274
37,11230.8,0.53651,0.29665,0.8799,0.96919,0.95896,0.98723,0.88978,0.63529,0.32716,0.92074,0.00028851,0.00028851,0.00028851
38,11517.6,0.53381,0.29622,0.87341,0.95464,0.96544,0.98606,0.8923,0.62656,0.33412,0.91773,0.000268747,0.000268747,0.000268747
39,11817.3,0.52154,0.29166,0.86879,0.94916,0.96774,0.98453,0.88932,0.62211,0.33931,0.91352,0.000248983,0.000248983,0.000248983
40,12115.1,0.5206,0.29091,0.87238,0.96329,0.95248,0.98358,0.88989,0.62962,0.33807,0.92241,0.00022922,0.00022922,0.00022922
41,12492.1,0.49118,0.26548,0.85147,0.95474,0.9568,0.98241,0.87875,0.65368,0.35491,0.93238,0.000209456,0.000209456,0.000209456
42,12777.8,0.47732,0.25595,0.8449,0.95925,0.96112,0.98508,0.88321,0.64551,0.34243,0.9266,0.000189692,0.000189692,0.000189692
43,13088.3,0.46686,0.25293,0.8467,0.95449,0.97192,0.98456,0.8866,0.63651,0.3347,0.92596,0.000169929,0.000169929,0.000169929
44,13388.1,0.46488,0.25502,0.84264,0.95943,0.97046,0.98595,0.8901,0.63491,0.33083,0.92763,0.000150165,0.000150165,0.000150165
45,13683.9,0.4539,0.24762,0.84426,0.95726,0.96738,0.98452,0.89012,0.63554,0.33649,0.92591,0.000130402,0.000130402,0.000130402
46,13968.4,0.44743,0.24581,0.8387,0.9592,0.9676,0.98529,0.89057,0.64175,0.33148,0.92682,0.000110638,0.000110638,0.000110638
47,14264,0.45157,0.24179,0.84107,0.9615,0.97103,0.98699,0.89409,0.6274,0.32374,0.92384,9.08744e-05,9.08744e-05,9.08744e-05
48,14549,0.45627,0.2426,0.84831,0.95174,0.98056,0.98671,0.8936,0.63162,0.32531,0.92755,7.11108e-05,7.11108e-05,7.11108e-05
49,14845,0.44554,0.23966,0.84615,0.9534,0.97408,0.98689,0.89383,0.62965,0.32589,0.92229,5.13472e-05,5.13472e-05,5.13472e-05
50,15129.6,0.45258,0.24357,0.84122,0.96252,0.96544,0.98675,0.89599,0.62844,0.32745,0.92218,3.15836e-05,3.15836e-05,3.15836e-05
