epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
40,31271.1,0.40428,0.22741,0.80131,0.98965,0.98694,0.99399,0.94616,0.38537,0.21859,0.78916,0.000227777,0.000227777,0.000227777
41,32171.9,0.37663,0.21001,0.78433,0.98669,0.98765,0.99389,0.94116,0.39503,0.2239,0.7913,0.000207976,0.000207976,0.000207976
42,33015.4,0.365,0.20566,0.77917,0.98474,0.98818,0.9939,0.94206,0.39252,0.22099,0.79006,0.000188175,0.000188175,0.000188175
43,33774.2,0.36337,0.20208,0.78063,0.98435,0.98934,0.99388,0.94382,0.39142,0.22122,0.79108,0.000168375,0.000168375,0.000168375
44,34579.1,0.36148,0.2005,0.78084,0.98468,0.98801,0.99392,0.9428,0.39205,0.21904,0.79081,0.000148574,0.000148574,0.000148574
45,35489.7,0.35642,0.19832,0.77941,0.9885,0.98435,0.9939,0.94316,0.39488,0.21938,0.79004,0.000128774,0.000128774,0.000128774
46,36397.5,0.35351,0.19551,0.77686,0.98701,0.98535,0.99394,0.94244,0.39446,0.2187,0.79061,0.000108973,0.000108973,0.000108973
47,37369.1,0.35173,0.19506,0.77923,0.98637,0.98568,0.99368,0.94449,0.38839,0.21519,0.78918,8.91724e-05,8.91724e-05,8.91724e-05
48,37987.8,0.35061,0.19376,0.7765,0.98627,0.98568,0.99376,0.944,0.39031,0.21551,0.78979,6.93718e-05,6.93718e-05,6.93718e-05
49,38668.3,0.34805,0.19237,0.77818,0.98604,0.98754,0.99378,0.9443,0.38793,0.21416,0.78892,4.95712e-05,4.95712e-05,4.95712e-05
50,39350.7,0.34552,0.19208,0.77808,0.98733,0.98592,0.99382,0.94368,0.3902,0.21528,0.78918,2.97706e-05,2.97706e-05,2.97706e-05
