epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,39.8361,0.04358,0.98922,1,0.03028,0.000553175,0.000553175,0.000553175
2,75.4782,0.04617,0.99216,1,0.01985,0.00108689,0.00108689,0.00108689
3,110.841,0.0367,0.99314,1,0.0238,0.00159859,0.00159859,0.00159859
4,147.063,0.04837,0.99216,1,0.02597,0.00156798,0.00156798,0.00156798
5,181.666,0.05322,0.99118,1,0.02015,0.00153497,0.00153497,0.00153497
6,215.601,0.04637,0.99216,1,0.02632,0.00150197,0.00150197,0.00150197
7,249.806,0.03585,0.99412,1,0.02306,0.00146896,0.00146896,0.00146896
8,284.855,0.05423,0.98824,1,0.03024,0.00143595,0.00143595,0.00143595
9,319.389,0.03834,0.99706,1,0.01431,0.00140295,0.00140295,0.00140295
10,353.854,0.0407,0.99118,1,0.02802,0.00136994,0.00136994,0.00136994
11,387.98,0.02852,0.9902,1,0.0246,0.00133693,0.00133693,0.00133693
12,422.942,0.02679,0.9951,1,0.01666,0.00130393,0.00130393,0.00130393
13,457.536,0.02545,0.99412,1,0.01823,0.00127092,0.00127092,0.00127092
14,491.456,0.04138,0.99314,1,0.01929,0.00123791,0.00123791,0.00123791
15,525.657,0.02655,0.9951,1,0.01896,0.00120491,0.00120491,0.00120491
16,560.853,0.03071,0.99608,1,0.01138,0.0011719,0.0011719,0.0011719
17,594.707,0.02884,0.99608,1,0.01397,0.00113889,0.00113889,0.00113889
18,628.649,0.02414,0.9951,1,0.01273,0.00110589,0.00110589,0.00110589
19,661.98,0.02342,0.99314,1,0.01709,0.00107288,0.00107288,0.00107288
20,696.071,0.02647,0.99412,1,0.02031,0.00103987,0.00103987,0.00103987
21,729.632,0.01617,0.99608,1,0.01766,0.00100687,0.00100687,0.00100687
22,763.574,0.02347,0.97255,1,0.065,0.000973861,0.000973861,0.000973861
23,796.626,0.02208,0.99608,1,0.01212,0.000940855,0.000940855,0.000940855
24,830.586,0.01874,0.99314,1,0.02129,0.000907848,0.000907848,0.000907848
25,864.352,0.02402,0.98824,1,0.02854,0.000874842,0.000874842,0.000874842
26,898.037,0.01716,0.99412,1,0.01517,0.000841835,0.000841835,0.000841835
27,932.485,0.01764,0.99706,1,0.01439,0.000808828,0.000808828,0.000808828
28,968.928,0.016,0.99412,1,0.02294,0.000775822,0.000775822,0.000775822
29,1003.33,0.02054,0.99608,1,0.01758,0.000742815,0.000742815,0.000742815
30,1037.11,0.0188,0.99216,1,0.02756,0.000709809,0.000709809,0.000709809
31,1071.51,0.01869,0.99608,1,0.01358,0.000676802,0.000676802,0.000676802
32,1106.45,0.01537,0.9951,1,0.01421,0.000643795,0.000643795,0.000643795
33,1141.01,0.01975,0.9951,1,0.01587,0.000610789,0.000610789,0.000610789
34,1174.99,0.01227,0.99706,1,0.01054,0.000577782,0.000577782,0.000577782
35,1209.15,0.0147,0.9951,1,0.01831,0.000544776,0.000544776,0.000544776
36,1244.36,0.01258,0.99608,1,0.01136,0.000511769,0.000511769,0.000511769
37,1279.68,0.01402,0.99608,1,0.01404,0.000478762,0.000478762,0.000478762
38,1313.62,0.01066,0.99608,1,0.01454,0.000445756,0.000445756,0.000445756
39,1347.84,0.00804,0.99608,1,0.01268,0.000412749,0.000412749,0.000412749
40,1383.73,0.00998,0.99608,1,0.01213,0.000379743,0.000379743,0.000379743
41,1461.66,0.00815,0.99804,1,0.0105,0.000346736,0.000346736,0.000346736
42,1495.72,0.00647,0.99706,1,0.01361,0.000313729,0.000313729,0.000313729
43,1530.2,0.01178,0.99706,1,0.00991,0.000280723,0.000280723,0.000280723
44,1565.6,0.0106,0.99706,1,0.01179,0.000247716,0.000247716,0.000247716
45,1600.17,0.01169,0.99608,1,0.0131,0.00021471,0.00021471,0.00021471
46,1634.12,0.01104,0.99608,1,0.01603,0.000181703,0.000181703,0.000181703
47,1668.42,0.01115,0.99804,1,0.01587,0.000148696,0.000148696,0.000148696
48,1703.28,0.00896,0.99804,1,0.01272,0.00011569,0.00011569,0.00011569
49,1737.92,0.00774,0.99804,1,0.01347,8.26832e-05,8.26832e-05,8.26832e-05
50,1771.87,0.00836,0.99804,1,0.0143,4.96766e-05,4.96766e-05,4.96766e-05
