epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1028.02,0.63374,0.54497,0.99437,0.90197,0.86884,0.94797,0.85552,0.43792,0.35178,0.86677,0.000369488,0.000369488,0.000369488
2,1522.62,0.56579,0.44272,0.93353,0.91425,0.88077,0.95905,0.86163,0.4508,0.34916,0.86558,0.000725173,0.000725173,0.000725173
3,2043.86,0.56088,0.44326,0.93061,0.897,0.89817,0.96178,0.86714,0.43899,0.34949,0.86131,0.00106619,0.00106619,0.00106619
4,2530.4,0.5642,0.44208,0.92818,0.89224,0.90797,0.96378,0.86707,0.43545,0.34189,0.85609,0.00104501,0.00104501,0.00104501
5,3013.77,0.55124,0.43111,0.91667,0.89156,0.90519,0.96466,0.86381,0.45683,0.34414,0.85894,0.00102301,0.00102301,0.00102301
6,3496.93,0.54035,0.41848,0.91689,0.89665,0.92116,0.96886,0.87974,0.41548,0.32324,0.84689,0.00100101,0.00100101,0.00100101
7,3980.3,0.53168,0.41181,0.90802,0.90621,0.92078,0.97302,0.88718,0.41966,0.3136,0.84597,0.000979013,0.000979013,0.000979013
8,4463.98,0.5335,0.40907,0.91246,0.92176,0.9126,0.97496,0.88857,0.41162,0.30967,0.84153,0.000957015,0.000957015,0.000957015
9,4946.62,0.53367,0.40508,0.90986,0.91976,0.90287,0.97233,0.88719,0.41933,0.31474,0.84923,0.000935018,0.000935018,0.000935018
10,5428.9,0.52149,0.39619,0.90518,0.91851,0.91471,0.97383,0.89055,0.40794,0.3096,0.84688,0.00091302,0.00091302,0.00091302
11,5912.54,0.51354,0.39019,0.90312,0.9239,0.92459,0.97672,0.90205,0.39129,0.29542,0.83763,0.000891022,0.000891022,0.000891022
12,6394.62,0.51521,0.38209,0.90103,0.90892,0.92927,0.9753,0.89853,0.3841,0.29373,0.83435,0.000869024,0.000869024,0.000869024
13,6881.85,0.50583,0.38221,0.89943,0.93486,0.90122,0.97537,0.89552,0.3944,0.29345,0.83753,0.000847026,0.000847026,0.000847026
14,7365.44,0.50087,0.37568,0.89456,0.94134,0.90786,0.97691,0.89602,0.39701,0.29345,0.83853,0.000825029,0.000825029,0.000825029
15,7848.96,0.49776,0.36969,0.89619,0.92034,0.92167,0.9769,0.89988,0.39157,0.28379,0.8359,0.000803031,0.000803031,0.000803031
16,8333.23,0.49377,0.36488,0.89112,0.92277,0.9255,0.9785,0.90583,0.38164,0.27973,0.83156,0.000781033,0.000781033,0.000781033
17,8816.01,0.49295,0.36464,0.88761,0.93285,0.91884,0.97782,0.90319,0.38497,0.27691,0.83549,0.000759035,0.000759035,0.000759035
18,9298.29,0.48813,0.35724,0.89081,0.90529,0.94,0.97756,0.90357,0.39012,0.28579,0.8363,0.000737037,0.000737037,0.000737037
19,9781.73,0.49113,0.36026,0.88973,0.93323,0.93168,0.98014,0.90609,0.38669,0.27438,0.83704,0.00071504,0.00071504,0.00071504
20,10264.7,0.48087,0.35387,0.88632,0.9281,0.92125,0.97922,0.90894,0.37483,0.27031,0.83067,0.000693042,0.000693042,0.000693042
21,10748.2,0.47497,0.3514,0.88551,0.92897,0.92167,0.97802,0.90909,0.37445,0.26764,0.83352,0.000671044,0.000671044,0.000671044
22,11230.8,0.47958,0.34666,0.88522,0.92913,0.93563,0.98047,0.91318,0.36627,0.26108,0.82541,0.000649046,0.000649046,0.000649046
23,11714.4,0.47469,0.34658,0.88604,0.92692,0.92341,0.97703,0.90995,0.36775,0.26216,0.83055,0.000627048,0.000627048,0.000627048
24,12202.4,0.46917,0.33939,0.88148,0.92799,0.93087,0.97945,0.9098,0.36988,0.26093,0.83037,0.000605051,0.000605051,0.000605051
25,12686.8,0.46874,0.33706,0.87926,0.92332,0.93342,0.97949,0.90944,0.36508,0.26264,0.82743,0.000583053,0.000583053,0.000583053
26,13170.2,0.46886,0.33848,0.88216,0.91833,0.94343,0.97993,0.91104,0.36455,0.25917,0.82562,0.000561055,0.000561055,0.000561055
27,13655.6,0.46834,0.34005,0.8779,0.93619,0.93221,0.98184,0.91771,0.36212,0.2508,0.82474,0.000539057,0.000539057,0.000539057
28,14139.7,0.46682,0.33215,0.88175,0.93086,0.93152,0.98024,0.91521,0.36101,0.25608,0.82256,0.000517059,0.000517059,0.000517059
29,14623.9,0.45605,0.32844,0.87701,0.9148,0.93647,0.97841,0.91039,0.36907,0.26163,0.82643,0.000495062,0.000495062,0.000495062
30,15106.7,0.45605,0.3268,0.87416,0.93673,0.92298,0.98055,0.91623,0.36306,0.25207,0.82682,0.000473064,0.000473064,0.000473064
31,15590.8,0.45179,0.32268,0.8745,0.93524,0.92374,0.98061,0.91619,0.35562,0.25132,0.82315,0.000451066,0.000451066,0.000451066
32,16074.4,0.44638,0.31982,0.87119,0.93551,0.92515,0.98043,0.91665,0.35912,0.25041,0.82367,0.000429068,0.000429068,0.000429068
33,16558.8,0.44533,0.31541,0.86889,0.94705,0.91835,0.98165,0.92009,0.35402,0.24654,0.82296,0.00040707,0.00040707,0.00040707
34,17043.1,0.44225,0.31148,0.8704,0.93394,0.92515,0.98061,0.9198,0.35335,0.24752,0.82203,0.000385073,0.000385073,0.000385073
35,17527.4,0.43834,0.30435,0.86919,0.93061,0.93379,0.98108,0.92013,0.3526,0.24704,0.8227,0.000363075,0.000363075,0.000363075
36,18012.4,0.44061,0.30703,0.87069,0.94299,0.92385,0.98022,0.92144,0.34915,0.24579,0.82164,0.000341077,0.000341077,0.000341077
37,18496.6,0.43557,0.30341,0.87012,0.94353,0.91688,0.9805,0.92045,0.35209,0.24334,0.82198,0.000319079,0.000319079,0.000319079
38,18980.5,0.4326,0.3031,0.86549,0.9411,0.92479,0.98148,0.92026,0.35093,0.24169,0.82173,0.000297081,0.000297081,0.000297081
39,19465.4,0.43197,0.29817,0.8669,0.93992,0.92587,0.98182,0.92382,0.34785,0.23968,0.82288,0.000275084,0.000275084,0.000275084
40,19949.5,0.43172,0.29861,0.86467,0.95151,0.91373,0.98193,0.92171,0.34776,0.23743,0.8207,0.000253086,0.000253086,0.000253086
41,20650.9,0.3937,0.26599,0.83482,0.94401,0.91688,0.98163,0.92136,0.35484,0.24305,0.82074,0.000231088,0.000231088,0.000231088
42,21180.9,0.38341,0.26085,0.83557,0.94094,0.92908,0.98163,0.92256,0.35535,0.24221,0.82214,0.00020909,0.00020909,0.00020909
43,21685,0.38019,0.25707,0.83457,0.94074,0.92646,0.98166,0.92271,0.35028,0.24121,0.82068,0.000187092,0.000187092,0.000187092
44,22165.8,0.37721,0.2529,0.82817,0.94063,0.92733,0.98238,0.92423,0.35062,0.23819,0.82051,0.000165095,0.000165095,0.000165095
45,22769.3,0.37221,0.2494,0.82718,0.9285,0.93255,0.9818,0.92008,0.35028,0.2386,0.81938,0.000143097,0.000143097,0.000143097
46,23256.3,0.36903,0.24552,0.82742,0.94003,0.92763,0.98195,0.92342,0.34969,0.23684,0.82054,0.000121099,0.000121099,0.000121099
47,23735.2,0.3657,0.24432,0.82637,0.92964,0.93734,0.98184,0.92459,0.34749,0.23551,0.8189,9.91012e-05,9.91012e-05,9.91012e-05
48,24216.8,0.3647,0.23954,0.8241,0.94491,0.92559,0.98241,0.9259,0.34722,0.23269,0.81833,7.71034e-05,7.71034e-05,7.71034e-05
49,24695.6,0.35995,0.23593,0.82062,0.93281,0.93342,0.98169,0.92475,0.34649,0.23425,0.81789,5.51056e-05,5.51056e-05,5.51056e-05
50,25173.8,0.36155,0.23564,0.82688,0.93957,0.92691,0.98193,0.92603,0.34496,0.2317,0.81839,3.31078e-05,3.31078e-05,3.31078e-05
