epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,6143.14,0.34957,0.20947,0.80935,0.99276,0.99353,0.99493,0.96578,0.30879,0.19139,0.78716,0.000803031,0.000803031,0.000803031
16,6550.54,0.34989,0.21374,0.80897,0.99215,0.99544,0.99491,0.96684,0.30997,0.18972,0.78562,0.000781033,0.000781033,0.000781033
17,6957.47,0.34362,0.20712,0.8065,0.99068,0.99366,0.99489,0.97089,0.29692,0.18102,0.78586,0.000759035,0.000759035,0.000759035
18,7364.54,0.33995,0.20682,0.80858,0.99343,0.98847,0.99491,0.9727,0.29779,0.18449,0.78494,0.000737037,0.000737037,0.000737037
19,7771.46,0.34366,0.20665,0.81067,0.99765,0.98957,0.99493,0.96525,0.31309,0.1868,0.78724,0.00071504,0.00071504,0.00071504
20,8178.41,0.34725,0.21065,0.81042,0.99649,0.99543,0.995,0.97313,0.27726,0.17984,0.78033,0.000693042,0.000693042,0.000693042
21,8585.54,0.33573,0.20257,0.80347,0.99756,0.99053,0.99495,0.97328,0.29035,0.17879,0.77982,0.000671044,0.000671044,0.000671044
22,8992.51,0.34175,0.20712,0.81137,0.99579,0.98847,0.99495,0.96992,0.29987,0.18159,0.78127,0.000649046,0.000649046,0.000649046
23,9399.32,0.33283,0.20303,0.80611,0.99295,0.99306,0.99491,0.97208,0.2975,0.18385,0.78373,0.000627048,0.000627048,0.000627048
24,9806.66,0.33196,0.20119,0.8058,0.99244,0.99302,0.99484,0.9693,0.29754,0.17807,0.78221,0.000605051,0.000605051,0.000605051
25,10213.1,0.33543,0.2032,0.80367,0.99766,0.98562,0.99493,0.96696,0.31081,0.18171,0.7842,0.000583053,0.000583053,0.000583053
26,10615.8,0.34105,0.20245,0.80697,0.99669,0.99315,0.99498,0.97313,0.30256,0.17848,0.78082,0.000561055,0.000561055,0.000561055
27,11024,0.32656,0.19856,0.805,0.9959,0.98847,0.99495,0.96845,0.30374,0.17911,0.78397,0.000539057,0.000539057,0.000539057
28,11432.4,0.32636,0.19626,0.80637,0.99805,0.99254,0.99495,0.97644,0.27974,0.1728,0.78022,0.000517059,0.000517059,0.000517059
29,11843.8,0.32983,0.19841,0.80113,0.99786,0.99218,0.99495,0.96871,0.29525,0.1732,0.779,0.000495062,0.000495062,0.000495062
30,12254.3,0.32743,0.19777,0.80186,0.99564,0.99079,0.99498,0.9732,0.29221,0.17606,0.77838,0.000473064,0.000473064,0.000473064
31,12664.5,0.32315,0.1953,0.80037,0.99472,0.99522,0.99496,0.97275,0.28632,0.17191,0.78174,0.000451066,0.000451066,0.000451066
32,13074.9,0.31987,0.19238,0.8062,0.99193,0.99277,0.99495,0.97376,0.28806,0.17067,0.78155,0.000429068,0.000429068,0.000429068
33,13485.4,0.31443,0.19139,0.79447,0.99496,0.99107,0.99495,0.9754,0.28693,0.16965,0.78584,0.00040707,0.00040707,0.00040707
34,13900.7,0.31795,0.1922,0.80372,0.99494,0.99344,0.99498,0.97172,0.29286,0.16987,0.78374,0.000385073,0.000385073,0.000385073
35,14310.9,0.31483,0.18971,0.80268,0.99518,0.99312,0.99498,0.97129,0.29127,0.16849,0.78305,0.000363075,0.000363075,0.000363075
36,14721,0.31187,0.18746,0.79706,0.99331,0.99274,0.99495,0.97243,0.29111,0.16747,0.78375,0.000341077,0.000341077,0.000341077
37,15131.3,0.31243,0.19014,0.78929,0.98828,0.99893,0.99498,0.97302,0.29616,0.16557,0.78161,0.000319079,0.000319079,0.000319079
38,15543.3,0.3088,0.18215,0.79748,0.99392,0.99266,0.99498,0.97202,0.29514,0.16709,0.78415,0.000297081,0.000297081,0.000297081
39,15954,0.31439,0.18733,0.79997,0.99772,0.99312,0.995,0.97562,0.27575,0.16031,0.78061,0.000275084,0.000275084,0.000275084
40,16363.8,0.30667,0.18442,0.79811,0.99445,0.99279,0.99493,0.97379,0.28408,0.16484,0.78295,0.000253086,0.000253086,0.000253086
41,16883,0.28229,0.16742,0.78422,0.99501,0.99529,0.995,0.97308,0.28552,0.16847,0.78064,0.000231088,0.000231088,0.000231088
42,17293.5,0.27602,0.16587,0.7793,0.9969,0.99283,0.995,0.97365,0.28421,0.16724,0.7789,0.00020909,0.00020909,0.00020909
43,17701.9,0.27087,0.16403,0.7752,0.99833,0.99282,0.995,0.97404,0.2848,0.16479,0.78027,0.000187092,0.000187092,0.000187092
44,18109.8,0.26334,0.15768,0.77892,0.99746,0.99767,0.995,0.97547,0.27943,0.16433,0.77865,0.000165095,0.000165095,0.000165095
45,18518,0.26619,0.1577,0.77724,0.99407,0.99792,0.99498,0.97487,0.27946,0.16058,0.77942,0.000143097,0.000143097,0.000143097
46,18926.7,0.2633,0.15721,0.78076,0.99745,0.99763,0.995,0.9754,0.28503,0.16176,0.77981,0.000121099,0.000121099,0.000121099
47,19335.5,0.25705,0.15414,0.77482,0.99685,0.99316,0.99498,0.97565,0.28581,0.16162,0.78107,9.91012e-05,9.91012e-05,9.91012e-05
48,19743.6,0.25842,0.1555,0.77756,0.99894,0.99597,0.995,0.97499,0.28136,0.1604,0.77971,7.71034e-05,7.71034e-05,7.71034e-05
49,20151.7,0.25649,0.15333,0.77648,0.98824,0.99924,0.99498,0.97436,0.28495,0.15929,0.78096,5.51056e-05,5.51056e-05,5.51056e-05
50,20559.5,0.25987,0.15414,0.77596,0.99723,0.99358,0.995,0.97451,0.27912,0.15874,0.78028,3.31078e-05,3.31078e-05,3.31078e-05
