epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,18797.6,0.45318,0.299,0.857,0.98864,0.9911,0.99459,0.93528,0.44651,0.28329,0.83453,0.000623637,0.000623637,0.000623637
21,19883.6,0.45263,0.29762,0.85679,0.98888,0.98875,0.99449,0.93843,0.43353,0.27939,0.83268,0.000603828,0.000603828,0.000603828
1,1032.26,0.48405,0.30876,0.8661,0.98997,0.99091,0.99461,0.93405,0.44232,0.27842,0.83434,0.000401176,0.000401176,0.000401176
2,2303.56,0.49195,0.32162,0.86623,0.98417,0.99051,0.99446,0.92836,0.45823,0.29596,0.83648,0.000787178,0.000787178,0.000787178
3,3367.31,0.49462,0.33176,0.86854,0.98557,0.98698,0.99436,0.93421,0.44813,0.30536,0.83642,0.000960383,0.000960383,0.000960383
4,4289.64,0.49608,0.33207,0.86741,0.98862,0.99003,0.9946,0.93164,0.44689,0.29763,0.83592,0.000940574,0.000940574,0.000940574
5,5363.81,0.49242,0.33237,0.86402,0.99068,0.98671,0.99458,0.9352,0.44346,0.29186,0.83662,0.000920766,0.000920766,0.000920766
6,6207.05,0.48659,0.32734,0.86463,0.98768,0.98915,0.99463,0.93677,0.43953,0.29205,0.83474,0.000900957,0.000900957,0.000900957
7,7290.29,0.48423,0.32404,0.86476,0.98909,0.99159,0.99458,0.93224,0.45525,0.29869,0.8395,0.000881148,0.000881148,0.000881148
8,8211.69,0.4836,0.32244,0.86277,0.98911,0.98521,0.9945,0.93092,0.458,0.29852,0.84201,0.00086134,0.00086134,0.00086134
9,9249.99,0.48241,0.32081,0.8684,0.98739,0.99186,0.99461,0.93615,0.43275,0.28493,0.83479,0.000841531,0.000841531,0.000841531
10,10188.6,0.48193,0.32029,0.86568,0.98742,0.98942,0.99441,0.93521,0.43522,0.28703,0.8354,0.000821723,0.000821723,0.000821723
11,11201.5,0.47301,0.31641,0.86387,0.99006,0.99159,0.99457,0.93743,0.43109,0.28428,0.83498,0.000801914,0.000801914,0.000801914
12,12042,0.472,0.31319,0.86447,0.98939,0.98675,0.99448,0.93536,0.4286,0.28193,0.83345,0.000782105,0.000782105,0.000782105
13,13055.1,0.47139,0.31104,0.86269,0.98942,0.98899,0.99454,0.94002,0.43017,0.28019,0.83308,0.000762297,0.000762297,0.000762297
14,13957.4,0.46628,0.30681,0.86122,0.98257,0.99373,0.99431,0.93738,0.43532,0.28228,0.8347,0.000742488,0.000742488,0.000742488
15,15039,0.46456,0.30644,0.86007,0.9847,0.99241,0.99455,0.93757,0.43568,0.28021,0.83402,0.00072268,0.00072268,0.00072268
16,15945.4,0.4595,0.30371,0.85859,0.98888,0.9886,0.99444,0.93648,0.43571,0.28002,0.8336,0.000702871,0.000702871,0.000702871
17,17030.3,0.45747,0.29989,0.85864,0.9913,0.98996,0.9945,0.9416,0.42392,0.2752,0.83199,0.000683062,0.000683062,0.000683062
18,17859.1,0.45614,0.30178,0.85892,0.99127,0.98592,0.99451,0.93667,0.43334,0.27681,0.83392,0.000663254,0.000663254,0.000663254
19,18706.9,0.45666,0.3004,0.8587,0.99236,0.987,0.99457,0.94212,0.43144,0.27607,0.83274,0.000643445,0.000643445,0.000643445
20,19506.4,0.45318,0.299,0.857,0.98864,0.9911,0.99459,0.93528,0.44651,0.28329,0.83453,0.000623637,0.000623637,0.000623637
21,20509.1,0.45263,0.29762,0.85679,0.98888,0.98875,0.99449,0.93843,0.43353,0.27939,0.83268,0.000603828,0.000603828,0.000603828
22,21356.7,0.44896,0.29694,0.85498,0.98705,0.98996,0.99449,0.93722,0.43497,0.27416,0.83293,0.000584019,0.000584019,0.000584019
23,22369.5,0.44734,0.29048,0.85493,0.98542,0.99013,0.99444,0.93739,0.43404,0.27708,0.83089,0.000564211,0.000564211,0.000564211
24,23409.2,0.44292,0.2902,0.85336,0.98861,0.98905,0.99436,0.93312,0.42555,0.27397,0.83033,0.000544402,0.000544402,0.000544402
25,24417.5,0.44235,0.2898,0.85455,0.98968,0.98861,0.99456,0.93919,0.42489,0.26741,0.83039,0.000524594,0.000524594,0.000524594
26,25240,0.43673,0.2866,0.85355,0.98493,0.99242,0.99455,0.94361,0.41787,0.26487,0.82891,0.000504785,0.000504785,0.000504785
27,26313,0.43919,0.28614,0.85558,0.99008,0.98996,0.99468,0.94252,0.42692,0.26811,0.83187,0.000484976,0.000484976,0.000484976
28,27307.5,0.43839,0.28245,0.85415,0.99129,0.98752,0.99463,0.94309,0.42048,0.26687,0.83007,0.000465168,0.000465168,0.000465168
29,28308.8,0.4337,0.28148,0.85414,0.98966,0.98666,0.99443,0.94403,0.4165,0.26621,0.82906,0.000445359,0.000445359,0.000445359
30,29156.8,0.43288,0.27995,0.85444,0.99164,0.98779,0.99447,0.94328,0.41689,0.26169,0.82932,0.000425551,0.000425551,0.000425551
31,30161.2,0.43224,0.27776,0.85303,0.98625,0.99195,0.99445,0.94208,0.42308,0.26514,0.83103,0.000405742,0.000405742,0.000405742
32,31061.3,0.4287,0.27563,0.8521,0.98951,0.9859,0.99447,0.94025,0.42012,0.26528,0.82921,0.000385933,0.000385933,0.000385933
33,32128.2,0.42469,0.27252,0.85065,0.98738,0.98861,0.99442,0.94291,0.41881,0.26474,0.82808,0.000366125,0.000366125,0.000366125
34,32971.3,0.41983,0.27001,0.84905,0.98784,0.99122,0.99458,0.94463,0.41472,0.26113,0.82767,0.000346316,0.000346316,0.000346316
35,34043.4,0.42121,0.27106,0.84891,0.98809,0.98978,0.99451,0.94386,0.41504,0.26018,0.82737,0.000326508,0.000326508,0.000326508
36,34935.4,0.41951,0.26959,0.84907,0.99157,0.98845,0.99453,0.94329,0.41502,0.26134,0.82731,0.000306699,0.000306699,0.000306699
37,36003.9,0.41804,0.2672,0.84988,0.98924,0.98915,0.9945,0.94137,0.41987,0.25801,0.82798,0.00028689,0.00028689,0.00028689
38,36843.9,0.4173,0.26581,0.84794,0.98829,0.99051,0.99446,0.94401,0.41581,0.25958,0.8287,0.000267082,0.000267082,0.000267082
39,37926.7,0.41065,0.26368,0.84665,0.98625,0.99207,0.99453,0.94352,0.4163,0.25657,0.82881,0.000247273,0.000247273,0.000247273
40,38969.4,0.41062,0.26261,0.84894,0.98836,0.99056,0.9945,0.94282,0.41614,0.25514,0.82863,0.000227465,0.000227465,0.000227465
41,41283.1,0.37902,0.23629,0.82542,0.98677,0.99153,0.99456,0.94092,0.42496,0.26065,0.83143,0.000207656,0.000207656,0.000207656
42,45475.6,0.37071,0.23287,0.82358,0.99104,0.98966,0.99462,0.94222,0.42214,0.257,0.83147,0.000187847,0.000187847,0.000187847
43,46295.9,0.36542,0.22923,0.8246,0.9887,0.99078,0.99454,0.94279,0.42071,0.25788,0.83014,0.000168039,0.000168039,0.000168039
44,47062.7,0.36299,0.22755,0.82232,0.98942,0.98967,0.99457,0.94293,0.42052,0.25846,0.83034,0.00014823,0.00014823,0.00014823
45,48035.2,0.36137,0.22554,0.82111,0.98832,0.99132,0.99458,0.94428,0.41787,0.25346,0.82857,0.000128422,0.000128422,0.000128422
46,48848.4,0.35888,0.22316,0.81981,0.98917,0.99084,0.9946,0.94519,0.41564,0.25453,0.82836,0.000108613,0.000108613,0.000108613
47,49788.6,0.35544,0.22117,0.82163,0.99076,0.9886,0.99458,0.94473,0.41774,0.25455,0.82987,8.88044e-05,8.88044e-05,8.88044e-05
48,50734.4,0.3511,0.21886,0.82001,0.98836,0.99051,0.99463,0.94421,0.41737,0.2544,0.82931,6.89958e-05,6.89958e-05,6.89958e-05
49,51726.1,0.35241,0.21904,0.81919,0.98979,0.98969,0.9946,0.94401,0.41762,0.25374,0.82969,4.91872e-05,4.91872e-05,4.91872e-05
50,52729.4,0.35051,0.2174,0.82021,0.9885,0.98996,0.99462,0.94382,0.41576,0.25366,0.82873,2.93786e-05,2.93786e-05,2.93786e-05
