epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,428.223,0.35395,0.2075,0.82133,0.99529,0.89026,0.93811,0.92139,0.2528,0.17276,0.77361,0.000367549,0.000367549,0.000367549
2,991.146,0.34929,0.21035,0.81277,0.99152,0.99368,0.99481,0.97559,0.25682,0.18353,0.77206,0.000723272,0.000723272,0.000723272
3,1151.42,0.3616,0.22231,0.82169,0.99883,0.99368,0.995,0.97554,0.26391,0.18687,0.77638,0.00106433,0.00106433,0.00106433
4,1297.18,0.37369,0.22534,0.81536,0.99142,0.99579,0.99487,0.97433,0.27551,0.19277,0.77872,0.00104501,0.00104501,0.00104501
5,1443.63,0.36071,0.22131,0.81814,0.99119,0.99579,0.99483,0.96845,0.28066,0.19357,0.77735,0.00102301,0.00102301,0.00102301
6,1590.2,0.36049,0.22046,0.81379,0.99371,0.99755,0.99496,0.96781,0.27845,0.19055,0.77646,0.00100101,0.00100101,0.00100101
7,1738.83,0.34866,0.21665,0.81041,0.99327,0.99368,0.99494,0.97306,0.28569,0.19043,0.77885,0.000979013,0.000979013,0.000979013
8,1884.69,0.35821,0.21917,0.81892,0.9937,0.99558,0.99496,0.97222,0.29036,0.18441,0.78045,0.000957015,0.000957015,0.000957015
9,2030.25,0.35322,0.21907,0.81004,0.99891,0.98947,0.99492,0.97246,0.28677,0.19011,0.77842,0.000935018,0.000935018,0.000935018
10,2175.85,0.34984,0.21588,0.80862,0.99314,0.99579,0.99498,0.97044,0.28498,0.193,0.77939,0.00091302,0.00091302,0.00091302
11,2322.77,0.3507,0.21549,0.81189,0.99337,0.99789,0.99494,0.96908,0.28435,0.1883,0.77859,0.000891022,0.000891022,0.000891022
12,2469.83,0.3491,0.21294,0.81601,0.99567,0.99789,0.99498,0.97397,0.27748,0.18056,0.77652,0.000869024,0.000869024,0.000869024
13,2617.85,0.35249,0.21651,0.81566,0.99354,0.99789,0.99492,0.97473,0.29226,0.18631,0.7788,0.000847026,0.000847026,0.000847026
14,2765.78,0.33832,0.20873,0.81067,0.99159,0.99284,0.99492,0.97215,0.27531,0.19083,0.77552,0.000825029,0.000825029,0.000825029
15,2910.44,0.34581,0.20987,0.81162,0.99165,0.99974,0.99494,0.97454,0.2807,0.18986,0.7764,0.000803031,0.000803031,0.000803031
16,3054.87,0.34125,0.21253,0.80971,0.99163,0.99754,0.99496,0.97724,0.26891,0.18252,0.77701,0.000781033,0.000781033,0.000781033
17,3199.61,0.33615,0.20887,0.80942,0.99371,0.99765,0.99494,0.97575,0.27106,0.17994,0.77265,0.000759035,0.000759035,0.000759035
18,3343.89,0.33091,0.20654,0.80675,0.99158,0.98947,0.99492,0.97626,0.26899,0.18104,0.77494,0.000737037,0.000737037,0.000737037
19,3755.7,0.32394,0.20107,0.80452,0.98953,1,0.99492,0.97525,0.26947,0.17904,0.77326,0.00071504,0.00071504,0.00071504
20,3900.62,0.33454,0.20622,0.81039,0.99165,0.99971,0.99494,0.9726,0.28372,0.1861,0.77522,0.000693042,0.000693042,0.000693042
21,4045.63,0.3269,0.20289,0.80514,0.99551,0.99789,0.99496,0.97597,0.26473,0.17452,0.77343,0.000671044,0.000671044,0.000671044
22,4190.57,0.32942,0.20203,0.80925,0.98952,0.99789,0.99492,0.97706,0.26018,0.17467,0.77183,0.000649046,0.000649046,0.000649046
23,4335.63,0.32367,0.1986,0.80519,0.99578,0.99331,0.99494,0.97534,0.27124,0.17948,0.77407,0.000627048,0.000627048,0.000627048
24,4480.44,0.33036,0.19926,0.80641,0.99368,0.99337,0.99494,0.97777,0.26763,0.17756,0.77177,0.000605051,0.000605051,0.000605051
25,4625.42,0.32424,0.19899,0.80387,0.99578,0.99342,0.99498,0.97707,0.26681,0.17693,0.77242,0.000583053,0.000583053,0.000583053
26,4770.46,0.32641,0.1994,0.80984,0.99523,0.99579,0.99496,0.97849,0.26352,0.1702,0.77318,0.000561055,0.000561055,0.000561055
27,4915.43,0.32056,0.19413,0.80659,0.9937,0.99562,0.99494,0.97045,0.29392,0.17676,0.77696,0.000539057,0.000539057,0.000539057
28,5060.42,0.31546,0.19367,0.79986,0.99406,0.99579,0.99498,0.97863,0.26729,0.17006,0.77297,0.000517059,0.000517059,0.000517059
29,5205.32,0.31808,0.19201,0.8028,0.99575,0.99158,0.99496,0.97734,0.26551,0.17435,0.77109,0.000495062,0.000495062,0.000495062
30,5350.12,0.31569,0.19152,0.80295,0.99142,0.99579,0.99496,0.97835,0.25791,0.16629,0.77005,0.000473064,0.000473064,0.000473064
31,5495.21,0.31941,0.19224,0.80732,0.99368,0.99303,0.99487,0.97892,0.26231,0.17075,0.77081,0.000451066,0.000451066,0.000451066
32,5640.42,0.30994,0.18979,0.80199,0.99339,0.99368,0.99494,0.97609,0.25726,0.16819,0.76945,0.000429068,0.000429068,0.000429068
33,5785.41,0.31119,0.18856,0.80156,0.99371,0.9973,0.99494,0.98033,0.25302,0.16593,0.76975,0.00040707,0.00040707,0.00040707
34,5930.49,0.30959,0.1873,0.80275,0.99352,0.99368,0.99494,0.97928,0.25801,0.1662,0.77098,0.000385073,0.000385073,0.000385073
35,6075.57,0.30593,0.18625,0.80128,0.9935,0.99368,0.99494,0.97758,0.25514,0.16643,0.77028,0.000363075,0.000363075,0.000363075
36,6220.49,0.30922,0.18575,0.80674,0.99576,0.98973,0.99496,0.97746,0.25598,0.16578,0.77051,0.000341077,0.000341077,0.000341077
37,6365.51,0.30138,0.18179,0.79946,0.99371,0.99763,0.99496,0.97845,0.25529,0.16391,0.76949,0.000319079,0.000319079,0.000319079
38,6510.61,0.30542,0.18574,0.80555,0.99785,0.99158,0.99498,0.98045,0.2536,0.16217,0.76877,0.000297081,0.000297081,0.000297081
39,6655.77,0.30054,0.18171,0.79979,0.99788,0.99114,0.99498,0.97892,0.2483,0.16032,0.76942,0.000275084,0.000275084,0.000275084
