epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,103.009,0.70944,0.39909,1.00677,0.94534,0.94531,0.97678,0.86687,0.61166,0.352,0.96182,0.000392857,0.000392857,0.000392857
2,216.776,0.68276,0.37863,0.99234,0.96487,0.9298,0.98223,0.86341,0.63984,0.37388,0.9636,0.00077716,0.00077716,0.00077716
3,316.148,0.68495,0.3755,0.9886,0.93597,0.95052,0.98137,0.85043,0.62373,0.38229,0.97215,0.000960403,0.000960403,0.000960403
4,434.195,0.65896,0.36911,0.97656,0.96091,0.96027,0.98451,0.85622,0.63353,0.36268,0.97214,0.000940604,0.000940604,0.000940604
5,552.423,0.6467,0.36603,0.97557,0.93279,0.97581,0.9852,0.87088,0.6207,0.3699,0.96285,0.000920806,0.000920806,0.000920806
6,674.122,0.6375,0.35715,0.96957,0.9534,0.95904,0.98477,0.86009,0.63868,0.36488,0.97116,0.000901007,0.000901007,0.000901007
7,769.316,0.64013,0.35663,0.97583,0.96011,0.94018,0.98149,0.85514,0.66586,0.37791,0.99101,0.000881208,0.000881208,0.000881208
8,882.096,0.62303,0.3468,0.97493,0.96847,0.9349,0.98663,0.86761,0.63946,0.37156,0.97248,0.00086141,0.00086141,0.00086141
9,983.195,0.60438,0.34554,0.96797,0.94735,0.96094,0.98302,0.86331,0.63581,0.37248,0.96987,0.000841611,0.000841611,0.000841611
10,1088.16,0.61648,0.33949,0.96773,0.95286,0.94271,0.97846,0.85754,0.63721,0.37076,0.97626,0.000821813,0.000821813,0.000821813
11,1202.78,0.62377,0.34171,0.97517,0.94575,0.96354,0.98439,0.86693,0.64632,0.3613,0.97482,0.000802014,0.000802014,0.000802014
12,1307.89,0.60409,0.33507,0.96389,0.94281,0.96354,0.98324,0.86041,0.66084,0.36633,0.9937,0.000782215,0.000782215,0.000782215
13,1420.64,0.59749,0.33434,0.96544,0.94322,0.96094,0.98373,0.86623,0.64735,0.36402,0.97826,0.000762417,0.000762417,0.000762417
14,1533.57,0.59712,0.33296,0.96361,0.9462,0.96183,0.98398,0.86717,0.64574,0.37194,0.97,0.000742618,0.000742618,0.000742618
15,1639.52,0.58891,0.32892,0.96034,0.95125,0.96538,0.98253,0.86471,0.63258,0.35598,0.96573,0.00072282,0.00072282,0.00072282
16,1746.06,0.58018,0.31595,0.95244,0.96798,0.9447,0.98743,0.87097,0.64021,0.35206,0.97581,0.000703021,0.000703021,0.000703021
17,1852.87,0.58806,0.32519,0.96567,0.95434,0.95573,0.98579,0.86744,0.64761,0.35397,0.98388,0.000683222,0.000683222,0.000683222
18,1952.02,0.58021,0.32311,0.95096,0.93679,0.97135,0.98212,0.86679,0.62904,0.35825,0.96666,0.000663424,0.000663424,0.000663424
19,2047.63,0.58089,0.31606,0.9524,0.94052,0.96615,0.98192,0.86889,0.64369,0.36189,0.9722,0.000643625,0.000643625,0.000643625
20,2152.87,0.57057,0.31466,0.95485,0.94903,0.96975,0.98449,0.87503,0.64674,0.35962,0.97978,0.000623827,0.000623827,0.000623827
21,2253.99,0.55631,0.31017,0.95021,0.96053,0.95073,0.98517,0.87167,0.63141,0.35584,0.96965,0.000604028,0.000604028,0.000604028
