epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,754.306,0.5667,0.34058,0.84488,0.96843,0.95523,0.98375,0.84634,0.60143,0.35761,0.8838,0.0006832,0.0006832,0.0006832
18,798.229,0.56895,0.3391,0.85046,0.96624,0.94464,0.97981,0.84054,0.61909,0.37712,0.87868,0.0006634,0.0006634,0.0006634
19,841.56,0.56247,0.3322,0.85923,0.96022,0.93772,0.98193,0.83803,0.6256,0.38336,0.87964,0.0006436,0.0006436,0.0006436
20,884.946,0.54226,0.3213,0.85302,0.97094,0.92734,0.9813,0.85388,0.57591,0.3535,0.88688,0.0006238,0.0006238,0.0006238
21,928.638,0.55141,0.32336,0.85416,0.95233,0.9481,0.98263,0.85138,0.59966,0.35286,0.88383,0.000604,0.000604,0.000604
22,972.029,0.5456,0.31773,0.8507,0.95167,0.95399,0.97875,0.83961,0.5851,0.37065,0.87757,0.0005842,0.0005842,0.0005842
23,1015.42,0.53379,0.3219,0.84683,0.96939,0.95502,0.98193,0.83997,0.60117,0.35672,0.88392,0.0005644,0.0005644,0.0005644
24,1059.63,0.53096,0.31942,0.84222,0.95145,0.94942,0.97769,0.8535,0.59003,0.37097,0.88724,0.0005446,0.0005446,0.0005446
25,1103.45,0.53218,0.31529,0.84184,0.96802,0.94276,0.97824,0.85597,0.56376,0.36101,0.8833,0.0005248,0.0005248,0.0005248
26,1147.02,0.52691,0.31885,0.84652,0.94523,0.95547,0.98063,0.84958,0.57921,0.3659,0.88162,0.000505,0.000505,0.000505
27,1190.68,0.51317,0.30666,0.83956,0.96459,0.9427,0.98135,0.84807,0.5967,0.37287,0.87947,0.0004852,0.0004852,0.0004852
28,1234.14,0.51651,0.30511,0.84402,0.95147,0.95502,0.98283,0.85838,0.57297,0.35636,0.87257,0.0004654,0.0004654,0.0004654
29,1277.51,0.51557,0.30305,0.83861,0.94219,0.96194,0.98358,0.8592,0.58921,0.34709,0.882,0.0004456,0.0004456,0.0004456
30,1320.88,0.51691,0.30574,0.83929,0.96591,0.9481,0.98451,0.86027,0.57439,0.33566,0.87269,0.0004258,0.0004258,0.0004258
31,1364.24,0.5033,0.29766,0.83911,0.96111,0.93426,0.97977,0.85717,0.58426,0.34869,0.87638,0.000406,0.000406,0.000406
32,1407.29,0.50393,0.29586,0.84639,0.96799,0.94176,0.98435,0.86485,0.57323,0.34039,0.88062,0.0003862,0.0003862,0.0003862
33,1450.4,0.50032,0.2927,0.8502,0.96793,0.93988,0.97775,0.85684,0.60282,0.35481,0.89372,0.0003664,0.0003664,0.0003664
34,1493.92,0.49839,0.29287,0.84484,0.96149,0.95502,0.98245,0.85612,0.59796,0.34455,0.8935,0.0003466,0.0003466,0.0003466
35,1537.54,0.49064,0.28613,0.8332,0.95524,0.95502,0.9829,0.8543,0.60701,0.34449,0.89077,0.0003268,0.0003268,0.0003268
36,1581.48,0.50228,0.29468,0.83773,0.95904,0.95156,0.9794,0.86019,0.59029,0.34031,0.89378,0.000307,0.000307,0.000307
37,1625.45,0.50656,0.29733,0.83612,0.9682,0.9482,0.98452,0.86375,0.57636,0.33637,0.88858,0.0002872,0.0002872,0.0002872
38,1668.78,0.49706,0.29398,0.83483,0.95233,0.95156,0.98422,0.86023,0.59739,0.34218,0.88846,0.0002674,0.0002674,0.0002674
39,1712.25,0.5079,0.29361,0.8381,0.94286,0.97065,0.98364,0.85491,0.60584,0.33644,0.89724,0.0002476,0.0002476,0.0002476
40,1755.72,0.48459,0.28484,0.83426,0.96487,0.95041,0.98342,0.86009,0.58885,0.33216,0.89058,0.0002278,0.0002278,0.0002278
41,1866.77,0.47861,0.27229,0.82616,0.9566,0.95502,0.98531,0.86208,0.58682,0.3353,0.88516,0.000208,0.000208,0.000208
42,1910.45,0.45958,0.25746,0.8121,0.95479,0.95002,0.98368,0.85168,0.58448,0.34831,0.88709,0.0001882,0.0001882,0.0001882
43,1953.16,0.45568,0.25624,0.81754,0.95382,0.94464,0.97937,0.85159,0.58421,0.34753,0.89002,0.0001684,0.0001684,0.0001684
44,1996.3,0.45019,0.25575,0.82075,0.96164,0.9481,0.98053,0.85236,0.58609,0.3327,0.90003,0.0001486,0.0001486,0.0001486
45,2038.97,0.43414,0.2482,0.81145,0.96256,0.94118,0.9811,0.85077,0.59799,0.33281,0.90443,0.0001288,0.0001288,0.0001288
46,2081.89,0.43395,0.25301,0.81236,0.96133,0.9481,0.98366,0.85766,0.56837,0.3322,0.89659,0.000109,0.000109,0.000109
47,2124.76,0.43087,0.24405,0.81557,0.96487,0.95042,0.98527,0.85933,0.57774,0.33227,0.8972,8.92e-05,8.92e-05,8.92e-05
48,2167.72,0.43483,0.24617,0.81221,0.96152,0.95107,0.98519,0.86029,0.57913,0.32862,0.89934,6.94e-05,6.94e-05,6.94e-05
49,2210.55,0.42902,0.24119,0.81056,0.96817,0.9472,0.9851,0.85735,0.58393,0.32881,0.90042,4.96e-05,4.96e-05,4.96e-05
50,2253.94,0.4351,0.24311,0.81265,0.96817,0.94716,0.98542,0.8626,0.57887,0.32663,0.89964,2.98e-05,2.98e-05,2.98e-05
