epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,69.7822,0.73887,0.51864,0.91958,0.9094,0.95468,0.97323,0.82601,0.64504,0.39686,0.894,0.000327586,0.000327586,0.000327586
2,129.934,0.71859,0.45622,0.90649,0.95474,0.95116,0.97914,0.83765,0.62152,0.38625,0.86752,0.000647833,0.000647833,0.000647833
3,188.015,0.69987,0.43659,0.88631,0.94318,0.93878,0.97807,0.81535,0.68312,0.40206,0.87778,0.00095488,0.00095488,0.00095488
4,245.108,0.68199,0.43626,0.88757,0.96882,0.93573,0.97952,0.828,0.6626,0.40271,0.87537,0.0009406,0.0009406,0.0009406
5,302.072,0.68377,0.41576,0.88165,0.93724,0.95976,0.97542,0.83516,0.67166,0.40581,0.88906,0.0009208,0.0009208,0.0009208
6,358.615,0.65784,0.41125,0.87224,0.96645,0.94087,0.98424,0.82842,0.67988,0.39804,0.89061,0.000901,0.000901,0.000901
7,415.301,0.6669,0.41464,0.878,0.94967,0.94087,0.98048,0.80994,0.705,0.414,0.90165,0.0008812,0.0008812,0.0008812
8,471.08,0.6545,0.4002,0.87065,0.97069,0.94087,0.98199,0.82456,0.69753,0.37602,0.9026,0.0008614,0.0008614,0.0008614
9,526.391,0.65031,0.39131,0.86981,0.95224,0.97391,0.9842,0.83968,0.65364,0.37214,0.88988,0.0008416,0.0008416,0.0008416
10,581.694,0.63912,0.38944,0.86344,0.9812,0.92545,0.9847,0.84243,0.64407,0.37008,0.87674,0.0008218,0.0008218,0.0008218
11,637.223,0.63285,0.37592,0.86407,0.97368,0.95084,0.98776,0.83729,0.63786,0.36339,0.88191,0.000802,0.000802,0.000802
12,693.345,0.63224,0.37672,0.86745,0.95873,0.95547,0.98785,0.84429,0.6481,0.35962,0.89085,0.0007822,0.0007822,0.0007822
13,749.491,0.62609,0.37186,0.85612,0.97799,0.9383,0.98195,0.83616,0.65564,0.371,0.8864,0.0007624,0.0007624,0.0007624
14,805.914,0.61076,0.36631,0.85803,0.96892,0.96154,0.98275,0.83918,0.65628,0.35556,0.89043,0.0007426,0.0007426,0.0007426
15,861.87,0.61137,0.36546,0.85684,0.96126,0.95683,0.9875,0.83903,0.66124,0.36579,0.88463,0.0007228,0.0007228,0.0007228
16,918.759,0.60104,0.35387,0.84907,0.96901,0.96468,0.98716,0.83794,0.65282,0.35992,0.88836,0.000703,0.000703,0.000703
17,974.669,0.60346,0.35777,0.85256,0.95667,0.96494,0.98752,0.83013,0.67042,0.35362,0.8913,0.0006832,0.0006832,0.0006832
18,1030.36,0.60684,0.36368,0.85374,0.984,0.94852,0.98569,0.83949,0.64365,0.35154,0.87919,0.0006634,0.0006634,0.0006634
19,1085.46,0.59199,0.35172,0.85045,0.96821,0.96658,0.9839,0.8276,0.66016,0.36637,0.88842,0.0006436,0.0006436,0.0006436
20,1140.87,0.59501,0.34964,0.85215,0.97243,0.96658,0.98991,0.84472,0.62932,0.35185,0.87876,0.0006238,0.0006238,0.0006238
21,1196.57,0.59519,0.35081,0.84535,0.97569,0.96401,0.98887,0.8541,0.63812,0.34241,0.88022,0.000604,0.000604,0.000604
22,1252.98,0.58584,0.33598,0.85381,0.97409,0.96652,0.98606,0.84409,0.65739,0.35061,0.8971,0.0005842,0.0005842,0.0005842
23,1310.05,0.5706,0.33495,0.83952,0.97352,0.96915,0.98796,0.84975,0.63163,0.33538,0.87696,0.0005644,0.0005644,0.0005644
24,1368.45,0.55918,0.33928,0.83693,0.9666,0.9673,0.98881,0.83607,0.65007,0.35088,0.87494,0.0005446,0.0005446,0.0005446
25,1426.22,0.56057,0.33488,0.83897,0.9638,0.9581,0.98227,0.82673,0.69304,0.3624,0.89937,0.0005248,0.0005248,0.0005248
26,1482.02,0.5699,0.33561,0.84747,0.96691,0.96144,0.9857,0.84779,0.62582,0.34162,0.87593,0.000505,0.000505,0.000505
27,1537.88,0.56195,0.33059,0.8457,0.97732,0.95887,0.98867,0.84557,0.64453,0.33469,0.88092,0.0004852,0.0004852,0.0004852
28,1594.46,0.56129,0.32986,0.84612,0.97897,0.9563,0.98907,0.84534,0.62287,0.34541,0.87042,0.0004654,0.0004654,0.0004654
29,1649.96,0.55829,0.33238,0.84814,0.96371,0.95569,0.98312,0.82691,0.67393,0.36189,0.88455,0.0004456,0.0004456,0.0004456
30,1705.43,0.5504,0.32109,0.83738,0.96882,0.95863,0.98373,0.85277,0.62263,0.33927,0.87466,0.0004258,0.0004258,0.0004258
31,1760.72,0.54765,0.31812,0.84311,0.97126,0.95579,0.98521,0.8526,0.62946,0.34254,0.87735,0.000406,0.000406,0.000406
32,1816.35,0.55124,0.32245,0.84142,0.9667,0.97008,0.98593,0.84517,0.65814,0.34177,0.89366,0.0003862,0.0003862,0.0003862
33,1871.54,0.53531,0.3146,0.83536,0.97651,0.96178,0.98806,0.85264,0.63421,0.33342,0.88516,0.0003664,0.0003664,0.0003664
34,1926.47,0.53855,0.31493,0.84255,0.97644,0.95907,0.98475,0.84973,0.64075,0.33266,0.88259,0.0003466,0.0003466,0.0003466
35,1981.36,0.54037,0.31205,0.83811,0.9762,0.94881,0.98475,0.85031,0.64684,0.33465,0.88443,0.0003268,0.0003268,0.0003268
36,2036.79,0.53879,0.31492,0.8348,0.97476,0.96144,0.98756,0.85487,0.63143,0.32958,0.88443,0.000307,0.000307,0.000307
37,2092.17,0.52233,0.30203,0.83162,0.97101,0.97172,0.98909,0.85536,0.63193,0.32716,0.88191,0.0002872,0.0002872,0.0002872
38,2147.56,0.53371,0.31071,0.83532,0.97344,0.95887,0.98741,0.85578,0.64202,0.33205,0.88834,0.0002674,0.0002674,0.0002674
39,2202.69,0.53216,0.30462,0.83571,0.98661,0.94712,0.98792,0.85781,0.64475,0.32852,0.89199,0.0002476,0.0002476,0.0002476
40,2258.12,0.52849,0.30586,0.83343,0.98289,0.94859,0.98705,0.84984,0.65087,0.32884,0.89035,0.0002278,0.0002278,0.0002278
41,2387.53,0.51872,0.29201,0.82456,0.98146,0.95278,0.98774,0.84182,0.67833,0.34079,0.89232,0.000208,0.000208,0.000208
42,2443.06,0.50074,0.27643,0.81556,0.96699,0.96401,0.98744,0.84609,0.66312,0.33388,0.88537,0.0001882,0.0001882,0.0001882
43,2497.94,0.49949,0.27825,0.81265,0.96929,0.96658,0.98673,0.84921,0.65762,0.33067,0.88318,0.0001684,0.0001684,0.0001684
44,2552.5,0.48182,0.27285,0.81748,0.97357,0.95887,0.98625,0.85558,0.65362,0.32639,0.88211,0.0001486,0.0001486,0.0001486
45,2607.53,0.48938,0.26934,0.81551,0.96407,0.97686,0.9865,0.84906,0.65557,0.32448,0.88324,0.0001288,0.0001288,0.0001288
46,2662.45,0.47385,0.2653,0.81727,0.97748,0.95887,0.98709,0.85271,0.64313,0.32603,0.88005,0.000109,0.000109,0.000109
47,2716.92,0.47476,0.26431,0.81851,0.97601,0.96658,0.98628,0.85242,0.64713,0.32363,0.88083,8.92e-05,8.92e-05,8.92e-05
48,2771.95,0.47615,0.26201,0.81229,0.97895,0.9564,0.98735,0.85698,0.63415,0.32001,0.87345,6.94e-05,6.94e-05,6.94e-05
49,2826.37,0.4717,0.26508,0.80747,0.97285,0.96401,0.98626,0.85605,0.64233,0.32161,0.87622,4.96e-05,4.96e-05,4.96e-05
50,2881.31,0.46867,0.25926,0.81591,0.974,0.96285,0.98759,0.86,0.63795,0.31802,0.87533,2.98e-05,2.98e-05,2.98e-05
