epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,64.4244,0.75568,0.50756,0.93764,0.9352,0.93943,0.9655,0.84581,0.60344,0.45577,0.96786,0.000326797,0.000326797,0.000326797
2,115.529,0.6976,0.43877,0.89932,0.93723,0.93491,0.97054,0.85455,0.5594,0.41744,0.9106,0.00064706,0.00064706,0.00064706
3,165.193,0.69287,0.43787,0.89368,0.95037,0.96313,0.98523,0.85837,0.59301,0.3965,0.90532,0.000954123,0.000954123,0.000954123
4,214.229,0.68062,0.40973,0.88916,0.96865,0.9497,0.98669,0.87126,0.54775,0.37593,0.87833,0.0009406,0.0009406,0.0009406
5,263.315,0.64885,0.38877,0.87998,0.96433,0.95981,0.98695,0.86681,0.57057,0.37417,0.90475,0.0009208,0.0009208,0.0009208
6,312.034,0.6603,0.40166,0.88745,0.95844,0.9645,0.98392,0.86099,0.5761,0.37708,0.88577,0.000901,0.000901,0.000901
7,360.095,0.64788,0.39209,0.88239,0.94655,0.97041,0.98474,0.87139,0.57727,0.38894,0.89572,0.0008812,0.0008812,0.0008812
8,408.982,0.65406,0.39073,0.88315,0.95605,0.96544,0.98791,0.85696,0.59269,0.38425,0.91512,0.0008614,0.0008614,0.0008614
9,457.045,0.64157,0.38074,0.8681,0.95364,0.92604,0.98379,0.86694,0.57015,0.39526,0.89201,0.0008416,0.0008416,0.0008416
10,505.01,0.62356,0.36642,0.86548,0.97842,0.94379,0.98841,0.87898,0.55463,0.36531,0.87121,0.0008218,0.0008218,0.0008218
11,552.715,0.6061,0.37103,0.86213,0.961,0.94768,0.98788,0.86844,0.55359,0.37153,0.86016,0.000802,0.000802,0.000802
12,600.537,0.62275,0.36703,0.86548,0.97057,0.94675,0.98778,0.85914,0.59667,0.41789,0.89833,0.0007822,0.0007822,0.0007822
13,648.508,0.60682,0.3668,0.86305,0.9702,0.96313,0.98723,0.87158,0.57958,0.37182,0.88593,0.0007624,0.0007624,0.0007624
