epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,53.8752,0.6751,0.53915,0.9179,0.89505,0.91536,0.9396,0.83258,0.59224,0.56549,0.89467,0.000325397,0.000325397,0.000325397
2,97.9992,0.64691,0.43432,0.89737,0.95165,0.94357,0.97707,0.86185,0.61313,0.43406,0.90571,0.000645687,0.000645687,0.000645687
3,139.845,0.65546,0.41126,0.89579,0.93904,0.95611,0.98052,0.85355,0.64831,0.4405,0.92957,0.000952778,0.000952778,0.000952778
4,181.58,0.61213,0.38558,0.88799,0.95043,0.94671,0.98057,0.86352,0.61273,0.42381,0.89928,0.0009406,0.0009406,0.0009406
5,222.732,0.60115,0.37571,0.87293,0.94523,0.95298,0.97878,0.85496,0.66862,0.4098,0.92686,0.0009208,0.0009208,0.0009208
6,263.391,0.59879,0.37237,0.87221,0.94263,0.96552,0.98566,0.85614,0.65447,0.39717,0.91393,0.000901,0.000901,0.000901
7,303.852,0.59239,0.36302,0.88003,0.95021,0.95724,0.98447,0.86097,0.64204,0.3968,0.92099,0.0008812,0.0008812,0.0008812
8,344.084,0.57977,0.36266,0.86661,0.95846,0.94022,0.98078,0.86014,0.61843,0.39937,0.90173,0.0008614,0.0008614,0.0008614
9,384.248,0.57112,0.35038,0.86796,0.93347,0.97492,0.97853,0.85628,0.6099,0.3901,0.89219,0.0008416,0.0008416,0.0008416
10,424.471,0.55048,0.32854,0.85801,0.93908,0.9665,0.98226,0.87178,0.586,0.38133,0.87833,0.0008218,0.0008218,0.0008218
11,464.473,0.55419,0.33549,0.85842,0.94468,0.96367,0.98279,0.86638,0.62079,0.38533,0.89607,0.000802,0.000802,0.000802
12,504.571,0.55293,0.33307,0.85755,0.95634,0.96138,0.98399,0.87682,0.59996,0.38609,0.8938,0.0007822,0.0007822,0.0007822
13,545.219,0.57188,0.33487,0.85911,0.95029,0.95885,0.98274,0.86102,0.67424,0.38693,0.94873,0.0007624,0.0007624,0.0007624
14,585.253,0.56325,0.33663,0.86571,0.94444,0.97179,0.98965,0.87518,0.6514,0.37132,0.94645,0.0007426,0.0007426,0.0007426
15,625.685,0.5493,0.32545,0.86133,0.94837,0.97885,0.9898,0.87548,0.65782,0.36837,0.95642,0.0007228,0.0007228,0.0007228
16,665.746,0.53375,0.32318,0.85818,0.96377,0.95298,0.98673,0.87495,0.66727,0.37121,0.9578,0.000703,0.000703,0.000703
17,706.01,0.54719,0.32163,0.8579,0.96528,0.94044,0.98922,0.87819,0.6211,0.3845,0.91473,0.0006832,0.0006832,0.0006832
18,746.243,0.54854,0.32613,0.8532,0.95943,0.96365,0.98752,0.87076,0.61017,0.39241,0.91107,0.0006634,0.0006634,0.0006634
19,786.517,0.5468,0.3275,0.85179,0.93408,0.9772,0.98609,0.87346,0.66118,0.40438,0.93611,0.0006436,0.0006436,0.0006436
20,826.583,0.52644,0.31951,0.84492,0.94279,0.97806,0.98735,0.87151,0.63086,0.39194,0.92751,0.0006238,0.0006238,0.0006238
21,866.847,0.51121,0.30849,0.84204,0.94828,0.97709,0.9901,0.87181,0.63571,0.37665,0.92681,0.000604,0.000604,0.000604
22,907.032,0.53299,0.31518,0.84962,0.94923,0.97179,0.98712,0.87725,0.64388,0.38987,0.92607,0.0005842,0.0005842,0.0005842
23,947.814,0.50407,0.30242,0.844,0.94025,0.97492,0.9859,0.86759,0.64687,0.37421,0.93337,0.0005644,0.0005644,0.0005644
24,988.312,0.5105,0.30867,0.85112,0.9505,0.97492,0.98829,0.87511,0.64419,0.37325,0.93589,0.0005446,0.0005446,0.0005446
25,1028.66,0.51703,0.30341,0.84462,0.95414,0.96865,0.98955,0.87408,0.64974,0.36108,0.94621,0.0005248,0.0005248,0.0005248
26,1069.23,0.50583,0.30534,0.84923,0.94429,0.97179,0.98913,0.87575,0.63245,0.36676,0.938,0.000505,0.000505,0.000505
27,1109.04,0.50869,0.30256,0.84375,0.937,0.98119,0.98762,0.86975,0.65166,0.36689,0.9509,0.0004852,0.0004852,0.0004852
28,1149.37,0.49047,0.29733,0.83822,0.94508,0.98119,0.98706,0.87544,0.63701,0.36609,0.93647,0.0004654,0.0004654,0.0004654
29,1189.68,0.48599,0.28746,0.84031,0.94181,0.96398,0.98295,0.88346,0.60439,0.36266,0.91678,0.0004456,0.0004456,0.0004456
30,1229.95,0.48423,0.2894,0.84109,0.95053,0.96377,0.98538,0.88028,0.6072,0.35704,0.92394,0.0004258,0.0004258,0.0004258
31,1270.84,0.4994,0.29076,0.84563,0.97429,0.95046,0.98788,0.88582,0.60519,0.35553,0.91881,0.000406,0.000406,0.000406
32,1311.58,0.48923,0.29418,0.83842,0.93434,0.98135,0.98448,0.88307,0.61516,0.351,0.92503,0.0003862,0.0003862,0.0003862
33,1352.31,0.48525,0.28561,0.83735,0.95405,0.97179,0.98915,0.87647,0.63663,0.33956,0.94001,0.0003664,0.0003664,0.0003664
34,1392.76,0.47022,0.27966,0.83752,0.96054,0.96238,0.98337,0.87662,0.62547,0.33875,0.93934,0.0003466,0.0003466,0.0003466
35,1433.33,0.47521,0.2777,0.83862,0.96544,0.96328,0.98942,0.8721,0.62766,0.33789,0.93336,0.0003268,0.0003268,0.0003268
36,1473.96,0.46934,0.27759,0.83047,0.96602,0.95925,0.98664,0.8663,0.62939,0.33408,0.94183,0.000307,0.000307,0.000307
37,1515.03,0.46933,0.2783,0.83522,0.94026,0.98683,0.988,0.87172,0.62355,0.34466,0.93207,0.0002872,0.0002872,0.0002872
38,1555.36,0.46309,0.27342,0.82714,0.93194,0.98722,0.98605,0.86729,0.61249,0.35075,0.92083,0.0002674,0.0002674,0.0002674
39,1595.58,0.47366,0.27924,0.84019,0.94004,0.98285,0.98777,0.884,0.59777,0.34123,0.91651,0.0002476,0.0002476,0.0002476
40,1636,0.46552,0.27289,0.83423,0.94208,0.97806,0.98844,0.87949,0.59331,0.34334,0.91268,0.0002278,0.0002278,0.0002278
41,1757.2,0.44294,0.26082,0.80712,0.93979,0.97867,0.98656,0.86097,0.62008,0.35211,0.93382,0.000208,0.000208,0.000208
42,1798.39,0.43385,0.24922,0.81352,0.9558,0.96552,0.98687,0.86594,0.60869,0.34656,0.92648,0.0001882,0.0001882,0.0001882
43,1838.49,0.42092,0.2473,0.81057,0.9565,0.96507,0.98622,0.86664,0.62037,0.34188,0.93298,0.0001684,0.0001684,0.0001684
44,1878.45,0.42142,0.24301,0.81423,0.93098,0.97492,0.98556,0.86763,0.62276,0.35188,0.93498,0.0001486,0.0001486,0.0001486
45,1918.55,0.42424,0.24181,0.80712,0.92248,0.98433,0.98422,0.8652,0.62294,0.35464,0.9255,0.0001288,0.0001288,0.0001288
46,1958.58,0.40824,0.23352,0.80676,0.9284,0.98119,0.98591,0.86923,0.61788,0.3422,0.92885,0.000109,0.000109,0.000109
47,1998.85,0.40909,0.23389,0.81164,0.94314,0.97492,0.9873,0.87283,0.60515,0.33492,0.92072,8.92e-05,8.92e-05,8.92e-05
48,2038.66,0.40738,0.23237,0.80628,0.93482,0.98119,0.98774,0.87401,0.61125,0.33393,0.92788,6.94e-05,6.94e-05,6.94e-05
49,2078.65,0.40653,0.23938,0.80416,0.92661,0.98942,0.98749,0.87256,0.6103,0.33863,0.92623,4.96e-05,4.96e-05,4.96e-05
50,2118.62,0.39155,0.22754,0.79586,0.93069,0.98433,0.98737,0.87571,0.6085,0.34115,0.9226,2.98e-05,2.98e-05,2.98e-05
