epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,154.639,0.41724,0.23789,0.82461,0.98029,0.98722,0.99391,0.95209,0.33983,0.20896,0.7869,0.000366593,0.000366593,0.000366593
2,272.083,0.4086,0.24179,0.82084,0.97711,0.98722,0.99311,0.93713,0.38326,0.22848,0.78845,0.000722335,0.000722335,0.000722335
3,381.599,0.41387,0.24362,0.81543,0.97685,0.98722,0.99388,0.95287,0.34366,0.21338,0.78049,0.00106341,0.00106341,0.00106341
4,489.35,0.41632,0.24701,0.82088,0.97797,0.9928,0.99391,0.94689,0.35361,0.22761,0.78308,0.00104501,0.00104501,0.00104501
5,596.908,0.41526,0.24971,0.81267,0.98417,0.99297,0.99439,0.94716,0.35203,0.21815,0.78386,0.00102301,0.00102301,0.00102301
6,704.267,0.41341,0.2469,0.81214,0.97779,0.99361,0.99365,0.94179,0.39673,0.23421,0.79647,0.00100101,0.00100101,0.00100101
7,811.846,0.41209,0.249,0.81398,0.98284,0.99042,0.99432,0.95394,0.33817,0.21797,0.78908,0.000979013,0.000979013,0.000979013
8,919.632,0.40797,0.24569,0.81625,0.98347,0.99361,0.99412,0.95109,0.3468,0.22523,0.78302,0.000957015,0.000957015,0.000957015
9,1027.42,0.40218,0.24166,0.81847,0.98402,0.98353,0.99412,0.95894,0.3317,0.22409,0.78437,0.000935018,0.000935018,0.000935018
10,1134.77,0.40891,0.24419,0.81254,0.98078,0.99042,0.99371,0.9517,0.3555,0.22667,0.78575,0.00091302,0.00091302,0.00091302
11,1242.35,0.40087,0.23921,0.8142,0.98083,0.98069,0.99173,0.95284,0.33962,0.22638,0.78867,0.000891022,0.000891022,0.000891022
12,1349.96,0.3928,0.23743,0.81094,0.97454,0.99361,0.99202,0.94965,0.33447,0.22176,0.7818,0.000869024,0.000869024,0.000869024
13,1457.79,0.39629,0.23697,0.81159,0.98412,0.98972,0.9941,0.95852,0.31728,0.21217,0.77831,0.000847026,0.000847026,0.000847026
14,1565.37,0.3841,0.23198,0.8114,0.97681,0.99681,0.9934,0.95083,0.34546,0.21356,0.78575,0.000825029,0.000825029,0.000825029
15,1673.04,0.39088,0.23667,0.80821,0.98641,0.98722,0.99382,0.94683,0.34419,0.21791,0.78478,0.000803031,0.000803031,0.000803031
16,1780.7,0.39004,0.23139,0.81197,0.97377,0.99681,0.99359,0.95047,0.36188,0.22577,0.79484,0.000781033,0.000781033,0.000781033
17,1888.47,0.38606,0.22972,0.81261,0.97791,0.98985,0.99289,0.95614,0.31458,0.20637,0.78127,0.000759035,0.000759035,0.000759035
18,1995.98,0.38203,0.22685,0.80923,0.98238,0.98722,0.99328,0.96107,0.32323,0.2145,0.77999,0.000737037,0.000737037,0.000737037
19,2103.69,0.3799,0.22801,0.80957,0.97735,0.99361,0.99238,0.95129,0.35928,0.21805,0.79136,0.00071504,0.00071504,0.00071504
20,2211.35,0.37633,0.22471,0.80953,0.98423,0.98722,0.99292,0.96165,0.31753,0.201,0.78261,0.000693042,0.000693042,0.000693042
21,2319.06,0.3754,0.22288,0.80677,0.98028,0.98722,0.99236,0.95036,0.36482,0.21678,0.78306,0.000671044,0.000671044,0.000671044
22,2426.97,0.38215,0.22628,0.80811,0.98093,0.98604,0.99363,0.94547,0.35059,0.21617,0.78835,0.000649046,0.000649046,0.000649046
23,2668.6,0.37401,0.22115,0.8064,0.97484,0.99018,0.99171,0.95334,0.34779,0.21528,0.79283,0.000627048,0.000627048,0.000627048
24,2978.97,0.36522,0.21729,0.80514,0.96893,0.99625,0.99172,0.94826,0.34495,0.21704,0.79764,0.000605051,0.000605051,0.000605051
25,3289.51,0.3743,0.22059,0.80831,0.98101,0.99016,0.99343,0.95519,0.33476,0.2091,0.78833,0.000583053,0.000583053,0.000583053
26,3599.55,0.36522,0.21754,0.80266,0.97689,0.99042,0.99363,0.95855,0.34784,0.20969,0.78882,0.000561055,0.000561055,0.000561055
27,3910.13,0.36844,0.2192,0.80539,0.9778,0.98499,0.99231,0.94962,0.36917,0.21874,0.79651,0.000539057,0.000539057,0.000539057
28,4220.61,0.36276,0.21683,0.805,0.98428,0.98722,0.99406,0.96354,0.33954,0.20168,0.79086,0.000517059,0.000517059,0.000517059
29,4531.19,0.36882,0.2167,0.8048,0.975,0.99673,0.99234,0.95924,0.32196,0.1981,0.78238,0.000495062,0.000495062,0.000495062
30,4841.34,0.35204,0.20951,0.79875,0.98038,0.98722,0.99297,0.96185,0.33079,0.20536,0.78099,0.000473064,0.000473064,0.000473064
31,5151.63,0.35665,0.21138,0.80313,0.97651,0.98722,0.99301,0.96092,0.30796,0.20035,0.78244,0.000451066,0.000451066,0.000451066
32,5462.22,0.35998,0.21481,0.80383,0.98,0.98722,0.99205,0.95363,0.35335,0.21047,0.78742,0.000429068,0.000429068,0.000429068
33,5772.74,0.34728,0.21021,0.79763,0.98076,0.98722,0.99316,0.96285,0.32922,0.1988,0.78155,0.00040707,0.00040707,0.00040707
34,6082.59,0.34642,0.20898,0.79853,0.98107,0.99333,0.99242,0.95847,0.34118,0.20613,0.78476,0.000385073,0.000385073,0.000385073
35,6392.53,0.34637,0.20352,0.79765,0.97499,0.99642,0.99338,0.9496,0.37119,0.21126,0.79982,0.000363075,0.000363075,0.000363075
36,6702.52,0.34838,0.208,0.7984,0.98099,0.98912,0.99249,0.95982,0.33313,0.20353,0.78923,0.000341077,0.000341077,0.000341077
37,7012.74,0.34071,0.20076,0.79689,0.97673,0.99361,0.99321,0.96622,0.32152,0.1917,0.78859,0.000319079,0.000319079,0.000319079
38,7322.48,0.34618,0.20449,0.79453,0.97749,0.99042,0.99342,0.95955,0.32675,0.19965,0.78464,0.000297081,0.000297081,0.000297081
39,7632.74,0.33656,0.19756,0.79759,0.97794,0.99153,0.99317,0.96086,0.32643,0.19244,0.78403,0.000275084,0.000275084,0.000275084
40,7943.15,0.34242,0.19842,0.80251,0.97798,0.99332,0.99343,0.96071,0.34396,0.20265,0.79035,0.000253086,0.000253086,0.000253086
41,8382.17,0.32149,0.18533,0.78347,0.98106,0.99289,0.99345,0.96331,0.31249,0.19449,0.778,0.000231088,0.000231088,0.000231088
42,8697.88,0.30795,0.1827,0.77829,0.97458,0.99042,0.99288,0.95997,0.31971,0.20009,0.78669,0.00020909,0.00020909,0.00020909
43,9007.64,0.3004,0.17815,0.78008,0.9801,0.99042,0.99337,0.95814,0.31301,0.19892,0.78054,0.000187092,0.000187092,0.000187092
44,9318.8,0.3035,0.17932,0.78646,0.97168,0.99361,0.993,0.9617,0.31335,0.19309,0.77813,0.000165095,0.000165095,0.000165095
45,9629.11,0.29919,0.17603,0.78023,0.97312,0.98403,0.99286,0.96198,0.31638,0.19734,0.7839,0.000143097,0.000143097,0.000143097
46,9938.58,0.29283,0.17075,0.78024,0.97779,0.98454,0.99315,0.96131,0.32826,0.19043,0.79002,0.000121099,0.000121099,0.000121099
47,10248.6,0.29408,0.17179,0.78004,0.97966,0.98403,0.99327,0.96376,0.32187,0.19079,0.78774,9.91012e-05,9.91012e-05,9.91012e-05
48,10559.2,0.29009,0.1718,0.78136,0.98408,0.9872,0.99338,0.96246,0.32387,0.18984,0.78904,7.71034e-05,7.71034e-05,7.71034e-05
49,10869.8,0.2939,0.16956,0.77907,0.98408,0.9872,0.99338,0.96212,0.31473,0.18976,0.78725,5.51056e-05,5.51056e-05,5.51056e-05
50,11179.7,0.28779,0.16821,0.77882,0.98407,0.98698,0.99338,0.96281,0.31811,0.18566,0.78871,3.31078e-05,3.31078e-05,3.31078e-05
