epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,10877.9,0.38243,0.23302,0.80786,0.98952,0.99596,0.99448,0.95842,0.33026,0.20029,0.79597,0.000649046,0.000649046,0.000649046
23,11144.2,0.37702,0.2288,0.80754,0.98772,0.99694,0.9943,0.95932,0.33518,0.19685,0.79476,0.000627048,0.000627048,0.000627048
24,11410.5,0.37348,0.2268,0.80457,0.99285,0.99425,0.99418,0.95955,0.33025,0.20182,0.79637,0.000605051,0.000605051,0.000605051
25,11676.9,0.3708,0.22104,0.80624,0.98583,0.99775,0.99448,0.95891,0.33138,0.19849,0.79605,0.000583053,0.000583053,0.000583053
26,11943.4,0.36844,0.22133,0.80279,0.98416,0.99725,0.9935,0.96372,0.31908,0.20152,0.79267,0.000561055,0.000561055,0.000561055
27,12209.8,0.37143,0.22598,0.80763,0.99237,0.99549,0.99416,0.9638,0.32074,0.19154,0.79362,0.000539057,0.000539057,0.000539057
28,12475.9,0.37078,0.21993,0.80763,0.99059,0.99273,0.99407,0.95909,0.33112,0.19844,0.79631,0.000517059,0.000517059,0.000517059
29,12742.8,0.36325,0.21589,0.804,0.99436,0.99035,0.99414,0.96212,0.32414,0.19218,0.79519,0.000495062,0.000495062,0.000495062
30,13009.1,0.36647,0.21816,0.80567,0.99421,0.99369,0.99446,0.96479,0.31314,0.19002,0.79336,0.000473064,0.000473064,0.000473064
31,13275.9,0.36368,0.21684,0.80688,0.98551,0.99821,0.99424,0.96055,0.32302,0.19329,0.79399,0.000451066,0.000451066,0.000451066
32,13542.6,0.36175,0.2143,0.80492,0.98675,0.9993,0.9943,0.95772,0.33085,0.19626,0.79593,0.000429068,0.000429068,0.000429068
33,13809.1,0.35868,0.21413,0.80386,0.98857,0.99612,0.99379,0.96446,0.30783,0.18962,0.79251,0.00040707,0.00040707,0.00040707
34,14075.7,0.35925,0.21386,0.80333,0.99249,0.99391,0.99409,0.96655,0.30969,0.18595,0.79317,0.000385073,0.000385073,0.000385073
35,14342.1,0.35253,0.20865,0.80221,0.98728,0.99847,0.9944,0.96243,0.32339,0.18904,0.79493,0.000363075,0.000363075,0.000363075
36,14608.9,0.35112,0.20971,0.80315,0.98621,0.99323,0.9939,0.95863,0.32648,0.19428,0.79387,0.000341077,0.000341077,0.000341077
37,14875,0.35343,0.20917,0.80578,0.99202,0.99448,0.99414,0.96631,0.30842,0.18505,0.79041,0.000319079,0.000319079,0.000319079
38,15141.3,0.35266,0.20839,0.8017,0.99197,0.99172,0.99394,0.96244,0.32024,0.18903,0.79251,0.000297081,0.000297081,0.000297081
39,15407.8,0.34648,0.20493,0.79994,0.99219,0.9931,0.99402,0.96559,0.30946,0.18307,0.79032,0.000275084,0.000275084,0.000275084
40,15674,0.34445,0.20234,0.80035,0.99221,0.99448,0.99425,0.96591,0.30624,0.18119,0.79097,0.000253086,0.000253086,0.000253086
41,16057.8,0.3239,0.18663,0.7876,0.98707,0.99586,0.99431,0.96155,0.32151,0.18786,0.79349,0.000231088,0.000231088,0.000231088
42,16339.3,0.30698,0.18078,0.78456,0.99484,0.99172,0.99431,0.96209,0.31668,0.18299,0.79253,0.00020909,0.00020909,0.00020909
43,16608.1,0.30861,0.17926,0.78353,0.9926,0.9931,0.99446,0.96358,0.31533,0.18185,0.79199,0.000187092,0.000187092,0.000187092
44,16876.8,0.3047,0.17789,0.78349,0.98981,0.99658,0.9945,0.96506,0.31191,0.17908,0.7913,0.000165095,0.000165095,0.000165095
45,17145.8,0.30119,0.17505,0.78358,0.99477,0.99452,0.99424,0.96495,0.30961,0.1779,0.79158,0.000143097,0.000143097,0.000143097
46,17413.9,0.29969,0.174,0.78108,0.99271,0.99465,0.99432,0.96574,0.3063,0.17857,0.79097,0.000121099,0.000121099,0.000121099
47,17682.4,0.29624,0.17305,0.78119,0.99528,0.99448,0.99443,0.96654,0.30506,0.17456,0.79024,9.91012e-05,9.91012e-05,9.91012e-05
48,17950.9,0.2931,0.17016,0.77906,0.99518,0.99448,0.99443,0.96558,0.31049,0.17474,0.79243,7.71034e-05,7.71034e-05,7.71034e-05
49,18218.8,0.29367,0.16798,0.77822,0.99506,0.99448,0.99443,0.96732,0.30468,0.17292,0.79108,5.51056e-05,5.51056e-05,5.51056e-05
50,18486.7,0.29248,0.16755,0.78082,0.99487,0.99448,0.99438,0.96889,0.30436,0.17071,0.79096,3.31078e-05,3.31078e-05,3.31078e-05
