epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,16.7904,0.1049,0.98095,1,0.04101,0.000549627,0.000549627,0.000549627
2,31.0815,0.06989,0.94524,1,0.19487,0.00108341,0.00108341,0.00108341
3,45.1356,0.06521,0.98571,1,0.04532,0.00159519,0.00159519,0.00159519
4,58.8814,0.07517,0.98571,1,0.03191,0.00156798,0.00156798,0.00156798
5,72.8531,0.05976,0.98571,1,0.03878,0.00153497,0.00153497,0.00153497
6,86.9045,0.0597,0.96905,1,0.05063,0.00150197,0.00150197,0.00150197
7,100.967,0.05253,0.99048,1,0.03037,0.00146896,0.00146896,0.00146896
8,115.596,0.05291,0.98095,1,0.04352,0.00143595,0.00143595,0.00143595
9,129.67,0.05974,0.98095,1,0.11271,0.00140295,0.00140295,0.00140295
10,143.475,0.05471,0.97857,1,0.05061,0.00136994,0.00136994,0.00136994
11,157.29,0.04554,0.98095,1,0.04005,0.00133693,0.00133693,0.00133693
12,171.522,0.04218,0.96905,1,0.09111,0.00130393,0.00130393,0.00130393
13,185.73,0.0526,0.9881,1,0.02904,0.00127092,0.00127092,0.00127092
14,199.875,0.03382,0.97857,1,0.04661,0.00123791,0.00123791,0.00123791
15,214.061,0.03109,0.98571,1,0.03806,0.00120491,0.00120491,0.00120491
16,229.409,0.04253,0.98095,1,0.05087,0.0011719,0.0011719,0.0011719
17,243.697,0.04931,0.97619,1,0.04032,0.00113889,0.00113889,0.00113889
18,257.49,0.03749,0.99762,1,0.0121,0.00110589,0.00110589,0.00110589
19,271.315,0.0372,0.98333,1,0.03229,0.00107288,0.00107288,0.00107288
20,285.222,0.03697,0.98333,1,0.06547,0.00103987,0.00103987,0.00103987
21,299.201,0.0301,0.99286,1,0.01953,0.00100687,0.00100687,0.00100687
22,313.232,0.02944,0.99286,1,0.01526,0.000973861,0.000973861,0.000973861
23,327.358,0.03871,0.98571,1,0.02215,0.000940855,0.000940855,0.000940855
24,342.287,0.02614,0.99048,1,0.01963,0.000907848,0.000907848,0.000907848
25,356.404,0.0388,0.9881,1,0.03203,0.000874842,0.000874842,0.000874842
26,370.135,0.02207,0.99286,1,0.01614,0.000841835,0.000841835,0.000841835
27,383.906,0.02524,0.97857,1,0.03012,0.000808828,0.000808828,0.000808828
28,397.7,0.02313,0.98571,1,0.03099,0.000775822,0.000775822,0.000775822
29,411.875,0.0233,0.99524,1,0.01158,0.000742815,0.000742815,0.000742815
30,426.023,0.01826,0.99762,1,0.01457,0.000709809,0.000709809,0.000709809
31,440.134,0.02312,1,1,0.01255,0.000676802,0.000676802,0.000676802
32,454.917,0.01877,0.99048,1,0.02054,0.000643795,0.000643795,0.000643795
33,469.192,0.02734,0.99286,1,0.02109,0.000610789,0.000610789,0.000610789
34,483.015,0.02631,0.99048,1,0.01646,0.000577782,0.000577782,0.000577782
35,496.807,0.02507,0.99524,1,0.01322,0.000544776,0.000544776,0.000544776
36,510.349,0.02248,0.99048,1,0.02048,0.000511769,0.000511769,0.000511769
37,524.226,0.02511,0.99524,1,0.01375,0.000478762,0.000478762,0.000478762
38,538.223,0.01687,0.99048,1,0.01612,0.000445756,0.000445756,0.000445756
39,552.003,0.01985,0.99286,1,0.01376,0.000412749,0.000412749,0.000412749
40,567.108,0.01394,0.99048,1,0.01282,0.000379743,0.000379743,0.000379743
41,622.632,0.01596,0.9881,1,0.02046,0.000346736,0.000346736,0.000346736
42,636.033,0.01154,0.99286,1,0.01192,0.000313729,0.000313729,0.000313729
43,649.355,0.01631,0.9881,1,0.02279,0.000280723,0.000280723,0.000280723
44,662.805,0.01102,0.9881,1,0.01885,0.000247716,0.000247716,0.000247716
45,676.521,0.01569,0.99048,1,0.01789,0.00021471,0.00021471,0.00021471
46,690.241,0.01852,0.99286,1,0.01318,0.000181703,0.000181703,0.000181703
47,703.915,0.00923,0.99048,1,0.01468,0.000148696,0.000148696,0.000148696
48,718.48,0.01441,0.9881,1,0.01665,0.00011569,0.00011569,0.00011569
49,732.164,0.01286,0.99286,1,0.01302,8.26832e-05,8.26832e-05,8.26832e-05
50,745.573,0.00516,0.99048,1,0.01434,4.96766e-05,4.96766e-05,4.96766e-05
