epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,39.8904,0.1845,0.9881,1,0.56836,0.00012138,0.00012138,0.00012138
2,57.885,0.17788,1,1,0.56706,0.000244952,0.000244952,0.000244952
3,62.0447,0.13783,0.96429,1,0.57487,0.000363435,0.000363435,0.000363435
4,66.059,0.11594,1,1,0.56836,0.000476828,0.000476828,0.000476828
5,70.1429,0.13633,1,1,0.56136,0.000585132,0.000585132,0.000585132
6,74.1703,0.09379,1,1,0.56022,0.000643314,0.000643314,0.000643314
7,78.9313,0.04452,1,1,0.5625,0.000629177,0.000629177,0.000629177
8,83.0317,0.07821,0.97619,1,0.58122,0.00061504,0.00061504,0.00061504
9,86.9404,0.09886,0.97619,1,0.58268,0.000600902,0.000600902,0.000600902
10,90.8999,0.07853,0.96429,1,0.58805,0.000586765,0.000586765,0.000586765
11,94.7954,0.1199,0.97619,1,0.58464,0.000572628,0.000572628,0.000572628
12,98.5776,0.19655,0.97619,1,0.59733,0.000558491,0.000558491,0.000558491
13,102.387,0.11268,0.97619,1,0.59945,0.000544354,0.000544354,0.000544354
14,106.29,0.09175,0.97619,1,0.58822,0.000530216,0.000530216,0.000530216
15,110.063,0.06809,0.9881,1,0.5708,0.000516079,0.000516079,0.000516079
16,113.905,0.08351,0.97619,1,0.57845,0.000501942,0.000501942,0.000501942
17,117.689,0.07453,0.97619,1,0.57878,0.000487805,0.000487805,0.000487805
18,121.507,0.10454,0.9881,1,0.56527,0.000473668,0.000473668,0.000473668
19,125.341,0.11856,0.97619,1,0.57975,0.00045953,0.00045953,0.00045953
20,129.175,0.05063,1,1,0.56999,0.000445393,0.000445393,0.000445393
21,133.044,0.09883,1,1,0.57161,0.000431256,0.000431256,0.000431256
22,137.122,0.12786,0.97619,1,0.57422,0.000417119,0.000417119,0.000417119
23,143.83,0.07593,1,1,0.56299,0.000402982,0.000402982,0.000402982
24,152.701,0.04655,0.9881,1,0.5682,0.000388844,0.000388844,0.000388844
25,166.979,0.07618,0.9881,1,0.57161,0.000374707,0.000374707,0.000374707
26,179.856,0.03887,0.9881,1,0.57633,0.00036057,0.00036057,0.00036057
27,190.831,0.06363,0.9881,1,0.57324,0.000346433,0.000346433,0.000346433
28,202.099,0.06433,0.97619,1,0.58203,0.000332296,0.000332296,0.000332296
29,216.165,0.01978,0.9881,1,0.57633,0.000318158,0.000318158,0.000318158
30,231.378,0.03112,0.96429,1,0.57975,0.000304021,0.000304021,0.000304021
31,246.432,0.02986,0.97619,1,0.58252,0.000289884,0.000289884,0.000289884
32,260.591,0.05774,0.96429,1,0.58496,0.000275747,0.000275747,0.000275747
33,281.544,0.08085,0.97619,1,0.57454,0.00026161,0.00026161,0.00026161
34,496.482,0.03054,0.96429,1,0.59749,0.000247472,0.000247472,0.000247472
35,532.179,0.05652,0.95238,1,0.59782,0.000233335,0.000233335,0.000233335
36,918.233,0.05788,0.97619,1,0.59847,0.000219198,0.000219198,0.000219198
37,939.349,0.04922,0.97619,1,0.57894,0.000205061,0.000205061,0.000205061
38,954.466,0.04306,0.9881,1,0.56527,0.000190924,0.000190924,0.000190924
39,1210.98,0.06278,1,1,0.56152,0.000176786,0.000176786,0.000176786
40,2238.33,0.0324,1,1,0.56201,0.000162649,0.000162649,0.000162649
41,2384.19,0.06109,1,1,0.56169,0.000148512,0.000148512,0.000148512
42,2456.45,0.0736,1,1,0.57292,0.000134375,0.000134375,0.000134375
43,2509,0.05077,0.97619,1,0.57666,0.000120238,0.000120238,0.000120238
44,5702.32,0.02267,0.9881,1,0.57845,0.0001061,0.0001061,0.0001061
45,5713.31,0.04466,0.97619,1,0.58268,9.19632e-05,9.19632e-05,9.19632e-05
46,7837,0.05001,0.9881,1,0.57227,7.7826e-05,7.7826e-05,7.7826e-05
47,7858.03,0.03635,0.9881,1,0.56934,6.36888e-05,6.36888e-05,6.36888e-05
48,7873.81,0.02947,0.9881,1,0.5695,4.95516e-05,4.95516e-05,4.95516e-05
49,7889.66,0.03826,0.9881,1,0.56917,3.54144e-05,3.54144e-05,3.54144e-05
50,7906.9,0.02476,0.9881,1,0.57015,2.12772e-05,2.12772e-05,2.12772e-05
