epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,255.901,0.73434,1.90845,0.98926,0.94271,0.93177,0.96966,0.79941,0.65382,0.52306,0.95082,0.000331839,0.000331839,0.000331839
2,475.757,0.68966,0.76624,0.94085,0.92455,0.94275,0.97323,0.80555,0.65985,0.46977,0.93795,0.000652001,0.000652001,0.000652001
3,688.875,0.69658,0.57493,0.93517,0.92485,0.93839,0.97739,0.82273,0.64952,0.44498,0.91687,0.000958964,0.000958964,0.000958964
4,901.286,0.68592,0.50238,0.9249,0.9445,0.95313,0.98426,0.83597,0.63903,0.41886,0.90607,0.0009406,0.0009406,0.0009406
5,1113.59,0.6723,0.46385,0.91577,0.94805,0.95644,0.98496,0.82881,0.65885,0.40804,0.91597,0.0009208,0.0009208,0.0009208
6,1326.14,0.66121,0.44303,0.91309,0.9476,0.94529,0.98266,0.83021,0.63237,0.40543,0.9049,0.000901,0.000901,0.000901
7,1539.13,0.66578,0.42384,0.91368,0.95546,0.94337,0.98376,0.84174,0.63705,0.39479,0.90281,0.0008812,0.0008812,0.0008812
8,1751.38,0.65389,0.41708,0.90795,0.95033,0.95239,0.98127,0.83475,0.64475,0.3996,0.90338,0.0008614,0.0008614,0.0008614
9,1963.75,0.63703,0.4037,0.90098,0.948,0.953,0.98133,0.83793,0.6328,0.38521,0.9023,0.0008416,0.0008416,0.0008416
10,2179.43,0.64067,0.39856,0.89951,0.94549,0.9664,0.98565,0.84249,0.63679,0.38168,0.90239,0.0008218,0.0008218,0.0008218
11,2391.65,0.6389,0.39218,0.89747,0.95095,0.95308,0.98553,0.84646,0.63227,0.37645,0.89938,0.000802,0.000802,0.000802
12,2603.93,0.63397,0.38629,0.89484,0.94429,0.96017,0.98686,0.84566,0.62213,0.37359,0.89829,0.0007822,0.0007822,0.0007822
13,2816.89,0.61925,0.37638,0.89118,0.94917,0.96515,0.98712,0.84365,0.63243,0.37103,0.89584,0.0007624,0.0007624,0.0007624
14,3030.26,0.62542,0.37399,0.89378,0.95052,0.95395,0.9851,0.83874,0.63245,0.37058,0.9005,0.0007426,0.0007426,0.0007426
