epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,129.359,0.59369,0.36987,0.88167,0.94042,0.97571,0.98944,0.89388,0.50174,0.30245,0.8582,0.000328947,0.000328947,0.000328947
2,258.981,0.57144,0.33561,0.86517,0.95238,0.96964,0.987,0.88356,0.5265,0.32672,0.85608,0.000649168,0.000649168,0.000649168
3,371.62,0.58052,0.34171,0.86416,0.93728,0.97571,0.98625,0.88407,0.50354,0.33856,0.84542,0.000956188,0.000956188,0.000956188
4,485.95,0.55586,0.33613,0.85649,0.94994,0.97166,0.98749,0.88817,0.51675,0.32227,0.85247,0.0009406,0.0009406,0.0009406
5,595.51,0.55646,0.33553,0.85548,0.95431,0.97246,0.98868,0.88368,0.53544,0.32829,0.86491,0.0009208,0.0009208,0.0009208
6,710.528,0.55196,0.33363,0.85183,0.95262,0.97686,0.98709,0.89,0.50298,0.32169,0.84471,0.000901,0.000901,0.000901
7,825.033,0.54109,0.32737,0.85217,0.94361,0.98229,0.98814,0.88973,0.5141,0.31701,0.85376,0.0008812,0.0008812,0.0008812
8,933.994,0.53886,0.3227,0.85545,0.96233,0.98242,0.98977,0.88967,0.51668,0.31232,0.84694,0.0008614,0.0008614,0.0008614
9,1053.22,0.53612,0.31466,0.84417,0.95843,0.98178,0.98917,0.90011,0.4962,0.30692,0.8452,0.0008416,0.0008416,0.0008416
10,1166.83,0.51571,0.30574,0.84463,0.96766,0.96905,0.99187,0.89841,0.51276,0.30643,0.85066,0.0008218,0.0008218,0.0008218
11,1275.42,0.51649,0.30533,0.84339,0.96211,0.97661,0.99176,0.89786,0.49675,0.30102,0.84382,0.000802,0.000802,0.000802
12,1401.25,0.51348,0.30469,0.84407,0.96596,0.97773,0.99172,0.9005,0.51331,0.3,0.85106,0.0007822,0.0007822,0.0007822
13,1530.75,0.50745,0.30348,0.84107,0.96315,0.97368,0.99127,0.90467,0.48696,0.29649,0.84689,0.0007624,0.0007624,0.0007624
14,1661.66,0.50873,0.30441,0.84378,0.96345,0.97571,0.98968,0.90228,0.49361,0.30056,0.84548,0.0007426,0.0007426,0.0007426
15,1792.88,0.50027,0.30259,0.84123,0.94125,0.98988,0.99109,0.90212,0.49415,0.30281,0.84525,0.0007228,0.0007228,0.0007228
16,1921.85,0.49664,0.29595,0.83621,0.95641,0.97717,0.99021,0.90327,0.49404,0.29762,0.85043,0.000703,0.000703,0.000703
17,2049.12,0.49058,0.29447,0.8343,0.9519,0.97368,0.99013,0.90423,0.47491,0.2989,0.84236,0.0006832,0.0006832,0.0006832
18,2194.04,0.48916,0.29224,0.83432,0.96112,0.96761,0.99032,0.90209,0.50216,0.3095,0.84619,0.0006634,0.0006634,0.0006634
19,2324.23,0.48923,0.2894,0.83592,0.95096,0.98141,0.9897,0.90428,0.47912,0.29219,0.8398,0.0006436,0.0006436,0.0006436
20,2453.07,0.48849,0.28989,0.83836,0.95608,0.97773,0.99118,0.90423,0.48386,0.30028,0.84318,0.0006238,0.0006238,0.0006238
21,2583.42,0.47865,0.28323,0.83021,0.97735,0.96105,0.99084,0.90562,0.49443,0.29179,0.84857,0.000604,0.000604,0.000604
22,2710.91,0.47673,0.28077,0.83063,0.97747,0.96599,0.99169,0.90824,0.4742,0.28382,0.84287,0.0005842,0.0005842,0.0005842
23,2838.23,0.47656,0.28372,0.83271,0.97347,0.96549,0.99102,0.90962,0.49117,0.29308,0.84712,0.0005644,0.0005644,0.0005644
24,2965.51,0.47422,0.27709,0.83201,0.95667,0.98331,0.99165,0.90909,0.48315,0.29577,0.84256,0.0005446,0.0005446,0.0005446
25,3094.75,0.46584,0.27566,0.82961,0.94695,0.98785,0.99161,0.9055,0.48791,0.29027,0.84529,0.0005248,0.0005248,0.0005248
26,3222.05,0.45823,0.27391,0.82659,0.95674,0.97773,0.99065,0.90355,0.48967,0.29114,0.84569,0.000505,0.000505,0.000505
27,3348.87,0.46972,0.27652,0.83278,0.96204,0.97483,0.99081,0.90826,0.48436,0.29811,0.84409,0.0004852,0.0004852,0.0004852
28,3476.44,0.45424,0.27311,0.82872,0.968,0.97987,0.99242,0.90823,0.47959,0.27768,0.84607,0.0004654,0.0004654,0.0004654
29,3603.78,0.46121,0.27074,0.82593,0.94956,0.9919,0.99183,0.90752,0.48833,0.28841,0.84875,0.0004456,0.0004456,0.0004456
30,3730.74,0.45504,0.26961,0.82839,0.95851,0.9822,0.99129,0.90791,0.48821,0.28732,0.84672,0.0004258,0.0004258,0.0004258
31,3857.83,0.45246,0.26846,0.82962,0.97157,0.96844,0.99046,0.90891,0.48047,0.28903,0.84805,0.000406,0.000406,0.000406
32,3984.64,0.44706,0.26415,0.82574,0.95281,0.98091,0.99022,0.91152,0.47245,0.28537,0.84537,0.0003862,0.0003862,0.0003862
33,4112.89,0.45155,0.26443,0.83262,0.94742,0.98178,0.99054,0.90893,0.47991,0.28501,0.84511,0.0003664,0.0003664,0.0003664
34,4250.54,0.43414,0.25658,0.81613,0.96403,0.97661,0.99125,0.90831,0.48374,0.27639,0.84659,0.0003466,0.0003466,0.0003466
35,4376.5,0.45174,0.26483,0.82546,0.96605,0.97913,0.99167,0.91251,0.48448,0.28091,0.8461,0.0003268,0.0003268,0.0003268
36,4504.53,0.43564,0.2571,0.82248,0.97536,0.96761,0.99195,0.90733,0.48359,0.27577,0.84659,0.000307,0.000307,0.000307
37,4630.57,0.42948,0.25356,0.8191,0.95328,0.99127,0.99216,0.9137,0.47944,0.27884,0.84523,0.0002872,0.0002872,0.0002872
38,4758.14,0.4308,0.25208,0.82101,0.96258,0.97976,0.9923,0.91553,0.47437,0.26929,0.84325,0.0002674,0.0002674,0.0002674
39,4883.87,0.43294,0.2541,0.82215,0.96366,0.98381,0.99238,0.91763,0.46915,0.26817,0.84099,0.0002476,0.0002476,0.0002476
40,5123.21,0.4307,0.25228,0.82301,0.9628,0.98583,0.99329,0.91411,0.478,0.27066,0.84385,0.0002278,0.0002278,0.0002278
41,5323.05,0.40707,0.23699,0.80581,0.95132,0.98893,0.99214,0.90356,0.49237,0.28585,0.84705,0.000208,0.000208,0.000208
42,5439.52,0.3976,0.22896,0.8039,0.96076,0.98178,0.99171,0.90591,0.48279,0.27705,0.84579,0.0001882,0.0001882,0.0001882
43,5557.27,0.39146,0.22487,0.80595,0.9651,0.97368,0.99189,0.91158,0.47627,0.28026,0.8438,0.0001684,0.0001684,0.0001684
44,5668.79,0.38273,0.22037,0.7973,0.96204,0.97478,0.99149,0.91056,0.47853,0.28096,0.84283,0.0001486,0.0001486,0.0001486
45,5778.63,0.38395,0.22366,0.80414,0.95308,0.98675,0.99176,0.91199,0.4714,0.27436,0.84102,0.0001288,0.0001288,0.0001288
46,5892.49,0.37787,0.22042,0.80183,0.96584,0.97291,0.99179,0.915,0.46906,0.27237,0.84012,0.000109,0.000109,0.000109
