epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,26.4541,0.08583,0.99324,1,0.32144,0.000234394,0.000234394,0.000234394
2,45.5262,0.07605,0.97297,1,0.33472,0.000463041,0.000463041,0.000463041
3,57.6051,0.07911,0.99324,1,0.32095,0.000682262,0.000682262,0.000682262
4,68.9528,0.06121,0.99324,1,0.32041,0.000671588,0.000671588,0.000671588
5,80.2462,0.0521,0.98986,1,0.32261,0.000657451,0.000657451,0.000657451
6,91.5335,0.07155,0.99662,1,0.31956,0.000643314,0.000643314,0.000643314
7,102.655,0.04309,0.98986,1,0.32307,0.000629177,0.000629177,0.000629177
8,113.846,0.03967,0.99324,1,0.32117,0.00061504,0.00061504,0.00061504
9,124.981,0.04595,0.98986,1,0.32324,0.000600902,0.000600902,0.000600902
10,136.075,0.04353,0.99662,1,0.32002,0.000586765,0.000586765,0.000586765
11,147.181,0.05407,0.98986,1,0.32065,0.000572628,0.000572628,0.000572628
12,158.226,0.04361,0.99662,1,0.31792,0.000558491,0.000558491,0.000558491
13,169.364,0.039,0.99662,1,0.31829,0.000544354,0.000544354,0.000544354
14,180.43,0.03251,0.99324,1,0.31863,0.000530216,0.000530216,0.000530216
15,191.55,0.04154,0.99324,1,0.32664,0.000516079,0.000516079,0.000516079
16,202.587,0.0417,1,1,0.3158,0.000501942,0.000501942,0.000501942
17,213.662,0.0409,0.99324,1,0.31975,0.000487805,0.000487805,0.000487805
18,224.72,0.03061,0.99662,1,0.31787,0.000473668,0.000473668,0.000473668
19,235.89,0.02782,0.99324,1,0.31982,0.00045953,0.00045953,0.00045953
20,247.07,0.03142,0.99324,1,0.31855,0.000445393,0.000445393,0.000445393
21,258.1,0.0651,0.98986,1,0.32312,0.000431256,0.000431256,0.000431256
22,269.238,0.0315,0.98986,1,0.32244,0.000417119,0.000417119,0.000417119
23,280.353,0.03225,0.99324,1,0.31941,0.000402982,0.000402982,0.000402982
24,291.329,0.0349,0.99324,1,0.33101,0.000388844,0.000388844,0.000388844
25,302.4,0.03477,0.99324,1,0.32014,0.000374707,0.000374707,0.000374707
26,313.393,0.04063,0.99324,1,0.32024,0.00036057,0.00036057,0.00036057
27,324.732,0.02339,0.99324,1,0.31909,0.000346433,0.000346433,0.000346433
28,336.373,0.02506,0.98986,1,0.32153,0.000332296,0.000332296,0.000332296
29,347.5,0.01589,0.98986,1,0.32119,0.000318158,0.000318158,0.000318158
30,358.636,0.01508,0.98986,1,0.32002,0.000304021,0.000304021,0.000304021
31,370.277,0.02199,0.98986,1,0.32358,0.000289884,0.000289884,0.000289884
32,381.373,0.01598,0.98986,1,0.32249,0.000275747,0.000275747,0.000275747
33,392.367,0.03095,0.99324,1,0.32109,0.00026161,0.00026161,0.00026161
34,403.299,0.01445,0.98986,1,0.32209,0.000247472,0.000247472,0.000247472
35,414.315,0.01908,0.98986,1,0.3217,0.000233335,0.000233335,0.000233335
36,425.203,0.02312,0.98986,1,0.31997,0.000219198,0.000219198,0.000219198
37,436.204,0.01672,0.99324,1,0.31897,0.000205061,0.000205061,0.000205061
38,447.144,0.01555,0.99324,1,0.31824,0.000190924,0.000190924,0.000190924
39,458.092,0.01373,0.99324,1,0.31892,0.000176786,0.000176786,0.000176786
40,469.014,0.01479,0.99324,1,0.31816,0.000162649,0.000162649,0.000162649
41,538.522,0.01438,0.99324,1,0.31897,0.000148512,0.000148512,0.000148512
42,549.217,0.01897,0.99324,1,0.31868,0.000134375,0.000134375,0.000134375
43,560.263,0.01167,0.99324,1,0.31956,0.000120238,0.000120238,0.000120238
44,571.296,0.00635,0.99324,1,0.31841,0.0001061,0.0001061,0.0001061
45,582.233,0.01891,0.99324,1,0.31836,9.19632e-05,9.19632e-05,9.19632e-05
46,593.013,0.02554,0.99324,1,0.32004,7.7826e-05,7.7826e-05,7.7826e-05
47,603.818,0.02158,0.98986,1,0.32227,6.36888e-05,6.36888e-05,6.36888e-05
48,614.611,0.01999,0.98986,1,0.32166,4.95516e-05,4.95516e-05,4.95516e-05
49,625.426,0.00939,0.98986,1,0.32153,3.54144e-05,3.54144e-05,3.54144e-05
50,636.359,0.02223,0.98986,1,0.32126,2.12772e-05,2.12772e-05,2.12772e-05
