epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,2041,0.35716,0.22084,0.81855,0.98687,0.99574,0.99469,0.9715,0.29026,0.1923,0.78511,0.000847026,0.000847026,0.000847026
14,2186.08,0.3546,0.21574,0.81672,0.99138,0.99696,0.9949,0.97198,0.28968,0.18952,0.78647,0.000825029,0.000825029,0.000825029
15,2331.26,0.34925,0.21242,0.81525,0.99345,0.99599,0.99494,0.97208,0.29166,0.18522,0.78371,0.000803031,0.000803031,0.000803031
16,2476.35,0.34462,0.21064,0.81587,0.99204,0.99787,0.99494,0.97044,0.29788,0.18215,0.78522,0.000781033,0.000781033,0.000781033
17,2621.71,0.34848,0.21159,0.8163,0.99565,0.9955,0.99496,0.97434,0.27573,0.18028,0.78079,0.000759035,0.000759035,0.000759035
18,2767.26,0.33771,0.20595,0.81248,0.99134,0.99741,0.99492,0.9714,0.28785,0.18463,0.7844,0.000737037,0.000737037,0.000737037
19,3017.42,0.33952,0.20387,0.81197,0.99602,0.99326,0.995,0.97187,0.30322,0.18198,0.78737,0.00071504,0.00071504,0.00071504
20,3475.54,0.34579,0.20794,0.8155,0.99289,0.99733,0.99483,0.97439,0.28797,0.18232,0.78367,0.000693042,0.000693042,0.000693042
21,3622.46,0.33607,0.20371,0.80886,0.99342,0.99609,0.99496,0.97403,0.27904,0.17594,0.78199,0.000671044,0.000671044,0.000671044
22,3769.02,0.33807,0.20473,0.81419,0.99285,0.99762,0.99494,0.97263,0.28247,0.17513,0.7823,0.000649046,0.000649046,0.000649046
23,3915.53,0.33759,0.20499,0.81351,0.99549,1,0.99494,0.97108,0.28479,0.17922,0.78431,0.000627048,0.000627048,0.000627048
24,4062.46,0.3403,0.20508,0.80905,0.99522,0.99484,0.99496,0.974,0.28473,0.17745,0.78273,0.000605051,0.000605051,0.000605051
25,4208.38,0.33016,0.19757,0.80857,0.9924,0.99787,0.99498,0.97464,0.2836,0.17309,0.78221,0.000583053,0.000583053,0.000583053
26,4354.97,0.33388,0.20021,0.81507,0.99076,1,0.99494,0.97269,0.28496,0.17835,0.78031,0.000561055,0.000561055,0.000561055
27,4502.1,0.33156,0.19924,0.8126,0.99343,0.99919,0.99492,0.97532,0.28051,0.17682,0.78119,0.000539057,0.000539057,0.000539057
28,4648.36,0.32312,0.19521,0.80394,0.99579,0.99667,0.99496,0.97344,0.28277,0.17423,0.78066,0.000517059,0.000517059,0.000517059
29,4794.63,0.32749,0.19629,0.80899,0.99553,0.99649,0.995,0.97712,0.27953,0.17193,0.78009,0.000495062,0.000495062,0.000495062
30,4940.92,0.32529,0.1954,0.8083,0.99133,0.99618,0.99494,0.9745,0.27662,0.17019,0.77996,0.000473064,0.000473064,0.000473064
31,5086.98,0.32622,0.19402,0.81123,0.99533,0.9953,0.99496,0.9764,0.2802,0.17251,0.77851,0.000451066,0.000451066,0.000451066
32,5233.23,0.32212,0.19379,0.80643,0.99779,0.99534,0.995,0.97571,0.27409,0.16604,0.77887,0.000429068,0.000429068,0.000429068
33,5379.67,0.31664,0.19106,0.80577,0.99362,0.99799,0.99496,0.9762,0.27967,0.17402,0.7795,0.00040707,0.00040707,0.00040707
34,5526.62,0.31942,0.19101,0.80863,0.99566,0.99659,0.99498,0.97537,0.27595,0.16426,0.77857,0.000385073,0.000385073,0.000385073
35,5672.53,0.31293,0.18943,0.80694,0.99492,0.99574,0.99498,0.97817,0.27077,0.1629,0.77751,0.000363075,0.000363075,0.000363075
36,5818.84,0.31132,0.18733,0.80984,0.99292,0.99574,0.99496,0.97435,0.28418,0.16968,0.78097,0.000341077,0.000341077,0.000341077
37,5965.86,0.3096,0.18307,0.80454,0.99442,0.99574,0.99498,0.97859,0.26344,0.15912,0.77786,0.000319079,0.000319079,0.000319079
38,6111.8,0.31582,0.18792,0.81161,0.99587,0.99749,0.99496,0.97664,0.27469,0.16256,0.7795,0.000297081,0.000297081,0.000297081
39,6258.57,0.31078,0.18447,0.80327,0.99578,0.99623,0.99498,0.97556,0.26889,0.15931,0.77832,0.000275084,0.000275084,0.000275084
40,6613.05,0.30315,0.17954,0.80057,0.99467,0.99574,0.99494,0.97476,0.27458,0.16298,0.77833,0.000253086,0.000253086,0.000253086
41,6877.09,0.2777,0.1658,0.78536,0.99311,0.99925,0.99496,0.97473,0.27972,0.17008,0.77971,0.000231088,0.000231088,0.000231088
42,7146.13,0.27428,0.16439,0.78778,0.99244,1,0.99498,0.97425,0.28009,0.16285,0.78024,0.00020909,0.00020909,0.00020909
43,7579.98,0.27533,0.16178,0.78591,0.99207,0.9996,0.99498,0.97725,0.27489,0.16007,0.78011,0.000187092,0.000187092,0.000187092
44,7723.96,0.26732,0.15928,0.78369,0.9929,0.99762,0.99496,0.97679,0.27247,0.16012,0.77937,0.000165095,0.000165095,0.000165095
45,7867.91,0.26772,0.15967,0.78334,0.99316,0.99776,0.99498,0.97748,0.27157,0.15558,0.77838,0.000143097,0.000143097,0.000143097
46,8011.82,0.26442,0.15753,0.78299,0.99792,0.9959,0.99498,0.97428,0.28627,0.16331,0.78129,0.000121099,0.000121099,0.000121099
47,8288.65,0.26451,0.1562,0.78569,0.99203,0.99969,0.99498,0.97922,0.26532,0.15693,0.77748,9.91012e-05,9.91012e-05,9.91012e-05
48,8506.86,0.26347,0.15721,0.78477,0.99193,0.99971,0.995,0.97745,0.27164,0.15665,0.77856,7.71034e-05,7.71034e-05,7.71034e-05
49,8650.93,0.26094,0.15381,0.78452,0.99195,0.99971,0.995,0.97665,0.27289,0.15587,0.77827,5.51056e-05,5.51056e-05,5.51056e-05
50,8795.76,0.26142,0.15428,0.78255,0.99204,0.99974,0.995,0.97698,0.26675,0.15197,0.77762,3.31078e-05,3.31078e-05,3.31078e-05
