epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,145.329,0.78308,0.86934,1.21621,0.95298,0.942,0.98218,0.87405,0.52537,0.38286,0.98627,0.000329787,0.000329787,0.000329787
2,298.277,0.61226,0.45587,1.05535,0.95539,0.961,0.9874,0.89146,0.50358,0.35381,0.95393,0.000649991,0.000649991,0.000649991
3,453.627,0.6068,0.45348,1.04658,0.95456,0.9359,0.98705,0.88361,0.49905,0.37182,0.95486,0.000956994,0.000956994,0.000956994
4,608.026,0.60095,0.44209,1.04413,0.95098,0.96373,0.9889,0.89014,0.51218,0.35587,0.96076,0.0009406,0.0009406,0.0009406
5,749.463,0.57623,0.42233,1.01467,0.9611,0.95038,0.98866,0.89485,0.49419,0.35049,0.95846,0.0009208,0.0009208,0.0009208
6,869.09,0.57441,0.41724,1.01941,0.95836,0.95887,0.98817,0.8955,0.48417,0.34515,0.93845,0.000901,0.000901,0.000901
7,1013.26,0.57685,0.40528,1.01697,0.95153,0.97518,0.99087,0.89502,0.48451,0.33719,0.94144,0.0008812,0.0008812,0.0008812
8,1150.43,0.54581,0.38935,1.00584,0.95351,0.95328,0.98658,0.88341,0.50309,0.35788,0.95745,0.0008614,0.0008614,0.0008614
9,1285.38,0.55737,0.3981,1.00282,0.97702,0.95376,0.9905,0.8942,0.49052,0.32228,0.94156,0.0008416,0.0008416,0.0008416
10,1419.18,0.53959,0.38853,1.00968,0.95391,0.9618,0.98768,0.89347,0.47055,0.33718,0.93687,0.0008218,0.0008218,0.0008218
11,1542.68,0.53353,0.38482,0.99664,0.95352,0.96635,0.98732,0.89288,0.46771,0.33455,0.92298,0.000802,0.000802,0.000802
12,1675.4,0.52763,0.37257,0.99239,0.95995,0.96021,0.99041,0.90379,0.44744,0.31431,0.90493,0.0007822,0.0007822,0.0007822
13,1809.16,0.52037,0.36142,0.99361,0.97246,0.96192,0.99002,0.90273,0.46048,0.30758,0.90927,0.0007624,0.0007624,0.0007624
14,1933.53,0.52241,0.36472,0.98665,0.97713,0.95865,0.99164,0.90719,0.45892,0.31159,0.91102,0.0007426,0.0007426,0.0007426
15,2057.98,0.49641,0.34714,0.96601,0.96224,0.97917,0.99231,0.90957,0.43728,0.29484,0.89952,0.0007228,0.0007228,0.0007228
16,2182.27,0.51151,0.35626,0.97887,0.96769,0.97115,0.99135,0.91319,0.45376,0.29169,0.91401,0.000703,0.000703,0.000703
17,2306,0.49946,0.34945,0.97765,0.97981,0.96154,0.99131,0.90453,0.45646,0.29772,0.9149,0.0006832,0.0006832,0.0006832
18,2433.26,0.49893,0.34189,0.97927,0.96598,0.95554,0.98972,0.90385,0.45076,0.30487,0.91789,0.0006634,0.0006634,0.0006634
19,2557.98,0.50558,0.34738,0.98107,0.9535,0.97917,0.9915,0.91526,0.42941,0.29265,0.89269,0.0006436,0.0006436,0.0006436
20,2682.9,0.48342,0.33903,0.9692,0.97126,0.97596,0.99245,0.90951,0.44997,0.29448,0.90704,0.0006238,0.0006238,0.0006238
21,2823.09,0.48834,0.328,0.965,0.95674,0.98237,0.99076,0.91214,0.44149,0.29413,0.89634,0.000604,0.000604,0.000604
22,2947,0.47701,0.32801,0.96129,0.9741,0.9644,0.99162,0.91322,0.43441,0.2895,0.90479,0.0005842,0.0005842,0.0005842
23,3075.11,0.47803,0.3275,0.9676,0.97052,0.97436,0.99115,0.91235,0.44072,0.29097,0.90431,0.0005644,0.0005644,0.0005644
24,3212.17,0.46637,0.3249,0.95653,0.96028,0.98077,0.99271,0.9144,0.43022,0.28785,0.89684,0.0005446,0.0005446,0.0005446
25,3331.95,0.47086,0.3279,0.95784,0.95074,0.98718,0.99075,0.90983,0.42331,0.28532,0.89051,0.0005248,0.0005248,0.0005248
26,3461.77,0.44529,0.30796,0.9423,0.96297,0.96955,0.99145,0.92254,0.41445,0.28489,0.87892,0.000505,0.000505,0.000505
27,3579.39,0.45226,0.31421,0.95295,0.9771,0.95748,0.99141,0.92184,0.42326,0.28152,0.87781,0.0004852,0.0004852,0.0004852
28,3712.06,0.45905,0.31264,0.95317,0.97856,0.95673,0.99148,0.9134,0.42779,0.28672,0.88772,0.0004654,0.0004654,0.0004654
29,3904.66,0.45004,0.30643,0.94343,0.96006,0.97917,0.9921,0.91658,0.42439,0.27975,0.89265,0.0004456,0.0004456,0.0004456
30,4036.02,0.45865,0.31907,0.96624,0.95348,0.98547,0.99174,0.91901,0.41579,0.2782,0.87707,0.0004258,0.0004258,0.0004258
31,4163.79,0.4522,0.30562,0.9527,0.9781,0.96955,0.9911,0.92394,0.41388,0.2737,0.87471,0.000406,0.000406,0.000406
32,4288.04,0.44984,0.30761,0.94567,0.96996,0.98304,0.9925,0.92493,0.41293,0.26564,0.87698,0.0003862,0.0003862,0.0003862
33,4422.36,0.44704,0.31188,0.94312,0.95929,0.98175,0.9922,0.92638,0.40396,0.26583,0.87193,0.0003664,0.0003664,0.0003664
34,4551.74,0.42569,0.29386,0.93154,0.97287,0.97684,0.99259,0.92705,0.41461,0.26781,0.87381,0.0003466,0.0003466,0.0003466
35,4668.96,0.43914,0.29076,0.93881,0.96553,0.98759,0.99346,0.92381,0.42347,0.26114,0.88561,0.0003268,0.0003268,0.0003268
36,4840.93,0.42468,0.2879,0.93971,0.97001,0.98077,0.99334,0.92285,0.42021,0.26059,0.87897,0.000307,0.000307,0.000307
37,5016.35,0.41955,0.28342,0.9241,0.96823,0.97686,0.99263,0.92624,0.40671,0.25971,0.87122,0.0002872,0.0002872,0.0002872
38,5324.52,0.44307,0.29771,0.94356,0.97594,0.97524,0.99326,0.9244,0.40374,0.26034,0.87377,0.0002674,0.0002674,0.0002674
39,5449.84,0.42211,0.27848,0.94093,0.9789,0.96658,0.99328,0.92739,0.40867,0.25965,0.86634,0.0002476,0.0002476,0.0002476
40,5574.68,0.41227,0.27987,0.9257,0.96682,0.9805,0.99355,0.93296,0.39496,0.25609,0.85765,0.0002278,0.0002278,0.0002278
41,5768.09,0.38774,0.25165,0.9025,0.98281,0.96795,0.99316,0.92585,0.41593,0.2538,0.87181,0.000208,0.000208,0.000208
42,5887.81,0.3634,0.22684,0.88082,0.98215,0.9702,0.99341,0.92891,0.41141,0.25481,0.87294,0.0001882,0.0001882,0.0001882
43,6007.69,0.36923,0.22943,0.89023,0.97111,0.97756,0.99295,0.92878,0.41275,0.25848,0.8772,0.0001684,0.0001684,0.0001684
44,6133.42,0.34794,0.22172,0.87978,0.98355,0.97596,0.99305,0.92381,0.41462,0.25581,0.87283,0.0001486,0.0001486,0.0001486
45,6262.17,0.3542,0.22557,0.88169,0.97595,0.97542,0.99338,0.92911,0.40746,0.24917,0.86689,0.0001288,0.0001288,0.0001288
46,6510.1,0.3513,0.22076,0.88004,0.97288,0.97723,0.99335,0.92783,0.40514,0.24872,0.86784,0.000109,0.000109,0.000109
47,6619.5,0.3387,0.21185,0.86792,0.96537,0.98397,0.99343,0.93059,0.40299,0.24862,0.86533,8.92e-05,8.92e-05,8.92e-05
48,6727.35,0.33606,0.21139,0.87382,0.97142,0.98035,0.99351,0.92997,0.4048,0.24861,0.86821,6.94e-05,6.94e-05,6.94e-05
49,6841.06,0.33772,0.21439,0.87499,0.97451,0.98026,0.9935,0.93186,0.40323,0.24676,0.8671,4.96e-05,4.96e-05,4.96e-05
50,6958.89,0.32955,0.20601,0.86343,0.97667,0.97596,0.99345,0.93207,0.40273,0.24407,0.86547,2.98e-05,2.98e-05,2.98e-05
