epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,602.264,0.438,0.25858,0.82866,0.97898,0.97995,0.9934,0.94623,0.36268,0.23216,0.80954,0.000369488,0.000369488,0.000369488
2,1086.11,0.43497,0.26153,0.8219,0.9857,0.97671,0.99396,0.94029,0.37411,0.24452,0.80578,0.000725173,0.000725173,0.000725173
3,1986.1,0.43391,0.26602,0.82249,0.97453,0.98977,0.99401,0.94193,0.37091,0.24685,0.80547,0.00106619,0.00106619,0.00106619
4,2470.4,0.43764,0.27144,0.82508,0.97852,0.98383,0.99394,0.9412,0.36656,0.24312,0.80484,0.00104501,0.00104501,0.00104501
5,2947.97,0.43312,0.2681,0.82059,0.98076,0.98254,0.99374,0.94318,0.36882,0.24977,0.80891,0.00102301,0.00102301,0.00102301
6,3425.18,0.43014,0.26739,0.82239,0.98554,0.98448,0.99437,0.93837,0.37849,0.25588,0.81056,0.00100101,0.00100101,0.00100101
7,3903.01,0.43104,0.26487,0.82195,0.98301,0.97306,0.99267,0.93384,0.39017,0.27072,0.8068,0.000979013,0.000979013,0.000979013
8,5001.18,0.4231,0.26109,0.81921,0.98064,0.98283,0.99334,0.94627,0.3534,0.23352,0.80001,0.000957015,0.000957015,0.000957015
9,6242.72,0.41926,0.25867,0.81967,0.97995,0.98318,0.99362,0.94449,0.37728,0.24161,0.81043,0.000935018,0.000935018,0.000935018
10,7485.04,0.41855,0.25997,0.81918,0.9819,0.98278,0.99374,0.94792,0.36281,0.2383,0.79986,0.00091302,0.00091302,0.00091302
11,8726.11,0.41609,0.25563,0.82053,0.97952,0.98976,0.99415,0.94759,0.37018,0.23383,0.80328,0.000891022,0.000891022,0.000891022
12,9969.35,0.40995,0.2512,0.81585,0.99179,0.9806,0.99454,0.9495,0.35523,0.22751,0.79845,0.000869024,0.000869024,0.000869024
13,11127.1,0.41323,0.25278,0.81684,0.98835,0.98762,0.99458,0.94851,0.3574,0.22877,0.79808,0.000847026,0.000847026,0.000847026
14,11543.7,0.41393,0.24969,0.81735,0.98909,0.98771,0.99456,0.95232,0.35635,0.2265,0.80423,0.000825029,0.000825029,0.000825029
15,11960,0.40436,0.24679,0.81338,0.98559,0.98577,0.99404,0.94883,0.35677,0.22987,0.80397,0.000803031,0.000803031,0.000803031
16,12376.9,0.40608,0.24413,0.81769,0.98573,0.98314,0.99439,0.95104,0.34963,0.22571,0.79855,0.000781033,0.000781033,0.000781033
17,12795.4,0.39998,0.24359,0.81397,0.98051,0.989,0.99421,0.95576,0.34653,0.22607,0.80034,0.000759035,0.000759035,0.000759035
18,13212.4,0.4016,0.24327,0.8157,0.98569,0.98771,0.99444,0.9569,0.34236,0.21865,0.79765,0.000737037,0.000737037,0.000737037
19,13629.3,0.39574,0.23864,0.81296,0.98387,0.98659,0.99399,0.95583,0.34169,0.22277,0.79517,0.00071504,0.00071504,0.00071504
20,14045.2,0.40022,0.2404,0.81558,0.98519,0.98963,0.99433,0.95213,0.35438,0.22247,0.80393,0.000693042,0.000693042,0.000693042
21,14461.4,0.39217,0.23542,0.81454,0.98136,0.98764,0.99406,0.95294,0.34203,0.22062,0.79659,0.000671044,0.000671044,0.000671044
22,14878.4,0.38988,0.23514,0.81234,0.99021,0.98179,0.99436,0.95369,0.34844,0.21689,0.79687,0.000649046,0.000649046,0.000649046
23,15295,0.39157,0.23378,0.81283,0.98574,0.98334,0.99439,0.95555,0.33807,0.21292,0.79787,0.000627048,0.000627048,0.000627048
