epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,52.6456,0.16534,1,1,0.32736,0.000233593,0.000233593,0.000233593
2,82.0339,0.07104,1,1,0.32016,0.000462255,0.000462255,0.000462255
3,91.6017,0.0812,0.99187,1,0.3226,0.000681493,0.000681493,0.000681493
4,101.257,0.07078,0.99187,1,0.32495,0.000671588,0.000671588,0.000671588
5,110.981,0.06651,0.9878,1,0.32755,0.000657451,0.000657451,0.000657451
6,120.77,0.09306,0.9878,1,0.33002,0.000643314,0.000643314,0.000643314
7,130.329,0.05051,0.99593,1,0.32288,0.000629177,0.000629177,0.000629177
8,139.966,0.05272,0.97154,1,0.3367,0.00061504,0.00061504,0.00061504
9,149.435,0.05879,0.9878,1,0.32416,0.000600902,0.000600902,0.000600902
10,159.236,0.05665,0.98374,1,0.32608,0.000586765,0.000586765,0.000586765
11,168.847,0.04588,0.99593,1,0.31995,0.000572628,0.000572628,0.000572628
12,179.039,0.03705,0.99187,1,0.32111,0.000558491,0.000558491,0.000558491
13,188.78,0.0521,0.9878,1,0.32352,0.000544354,0.000544354,0.000544354
14,198.75,0.04293,0.9878,1,0.32297,0.000530216,0.000530216,0.000530216
15,208.627,0.03692,1,1,0.31735,0.000516079,0.000516079,0.000516079
16,218.571,0.04102,0.99593,1,0.31668,0.000501942,0.000501942,0.000501942
17,228.211,0.02959,0.99593,1,0.31699,0.000487805,0.000487805,0.000487805
18,237.707,0.03736,0.99593,1,0.3176,0.000473668,0.000473668,0.000473668
19,247.438,0.04635,1,1,0.31485,0.00045953,0.00045953,0.00045953
20,257.228,0.03109,1,1,0.31464,0.000445393,0.000445393,0.000445393
21,266.789,0.02796,0.99593,1,0.31665,0.000431256,0.000431256,0.000431256
22,276.453,0.0369,0.9878,1,0.32205,0.000417119,0.000417119,0.000417119
23,285.98,0.03424,0.98374,1,0.32727,0.000402982,0.000402982,0.000402982
24,295.882,0.03299,0.9878,1,0.32645,0.000388844,0.000388844,0.000388844
25,305.67,0.01956,0.99187,1,0.31989,0.000374707,0.000374707,0.000374707
26,315.488,0.03594,0.99187,1,0.32059,0.00036057,0.00036057,0.00036057
27,325.153,0.03167,0.99187,1,0.32126,0.000346433,0.000346433,0.000346433
28,334.758,0.01256,0.99187,1,0.3201,0.000332296,0.000332296,0.000332296
29,344.39,0.02126,1,1,0.31458,0.000318158,0.000318158,0.000318158
30,354.087,0.02789,1,1,0.31445,0.000304021,0.000304021,0.000304021
31,363.836,0.0081,1,1,0.31409,0.000289884,0.000289884,0.000289884
32,373.469,0.02669,1,1,0.31482,0.000275747,0.000275747,0.000275747
33,383.136,0.02891,1,1,0.31488,0.00026161,0.00026161,0.00026161
34,392.871,0.02353,1,1,0.31522,0.000247472,0.000247472,0.000247472
35,402.435,0.02426,1,1,0.31412,0.000233335,0.000233335,0.000233335
36,412.266,0.01835,1,1,0.31396,0.000219198,0.000219198,0.000219198
37,421.795,0.0234,1,1,0.31381,0.000205061,0.000205061,0.000205061
38,431.4,0.02122,1,1,0.31393,0.000190924,0.000190924,0.000190924
39,441.01,0.01977,1,1,0.31451,0.000176786,0.000176786,0.000176786
40,450.595,0.01903,1,1,0.31409,0.000162649,0.000162649,0.000162649
41,517.896,0.01347,1,1,0.31415,0.000148512,0.000148512,0.000148512
42,527.228,0.01602,1,1,0.31406,0.000134375,0.000134375,0.000134375
43,536.746,0.01857,1,1,0.314,0.000120238,0.000120238,0.000120238
44,545.903,0.02928,1,1,0.31445,0.0001061,0.0001061,0.0001061
45,554.925,0.02013,1,1,0.31451,9.19632e-05,9.19632e-05,9.19632e-05
46,564.177,0.0107,1,1,0.31442,7.7826e-05,7.7826e-05,7.7826e-05
47,573.304,0.0162,1,1,0.31403,6.36888e-05,6.36888e-05,6.36888e-05
48,582.4,0.00997,1,1,0.31396,4.95516e-05,4.95516e-05,4.95516e-05
49,591.573,0.01284,1,1,0.3139,3.54144e-05,3.54144e-05,3.54144e-05
50,600.886,0.01666,1,1,0.31464,2.12772e-05,2.12772e-05,2.12772e-05
