epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,998.409,0.61675,0.30113,0.88327,0.97998,0.98321,0.99366,0.93117,0.55125,0.27371,0.85729,0.000270666,0.000270666,0.000270666
2,1600.23,0.61797,0.30564,0.87874,0.98009,0.98047,0.99352,0.91747,0.60032,0.29044,0.86907,0.000531301,0.000531301,0.000531301
3,2213.83,0.62937,0.32144,0.88281,0.98746,0.98048,0.99415,0.92173,0.58754,0.29813,0.86429,0.000781159,0.000781159,0.000781159
4,2783.21,0.63505,0.32579,0.88404,0.98097,0.98868,0.99386,0.91836,0.59503,0.29784,0.86414,0.000940437,0.000940437,0.000940437
5,3404.47,0.63892,0.32606,0.88158,0.9765,0.98959,0.9938,0.92229,0.57561,0.29435,0.86092,0.000920582,0.000920582,0.000920582
6,3976.68,0.63025,0.31859,0.87996,0.98137,0.98742,0.99399,0.9202,0.60052,0.29461,0.86709,0.000900728,0.000900728,0.000900728
7,4606.94,0.62901,0.32279,0.88126,0.9754,0.99077,0.99353,0.91807,0.5925,0.2912,0.86123,0.000880874,0.000880874,0.000880874
8,5187.56,0.61827,0.3157,0.87695,0.97999,0.98399,0.99397,0.92637,0.56168,0.28845,0.86038,0.000861019,0.000861019,0.000861019
9,5808.71,0.61919,0.31461,0.87991,0.97943,0.98562,0.99365,0.91713,0.58907,0.29702,0.86329,0.000841165,0.000841165,0.000841165
10,6391.1,0.61657,0.31343,0.87774,0.98002,0.9879,0.99376,0.92437,0.57781,0.28979,0.86268,0.00082131,0.00082131,0.00082131
11,7036.26,0.61608,0.31277,0.87788,0.98422,0.98126,0.99373,0.92346,0.578,0.28924,0.86002,0.000801456,0.000801456,0.000801456
12,7615.23,0.60425,0.30596,0.87509,0.98402,0.98672,0.99395,0.9269,0.56536,0.28121,0.86236,0.000781602,0.000781602,0.000781602
13,8238.63,0.60536,0.30628,0.87535,0.98263,0.98555,0.99348,0.92587,0.57358,0.29475,0.86127,0.000761747,0.000761747,0.000761747
14,8839.39,0.60877,0.30497,0.87694,0.98083,0.98477,0.9938,0.92749,0.57394,0.28248,0.8614,0.000741893,0.000741893,0.000741893
15,9528.67,0.59925,0.30244,0.87456,0.97723,0.9886,0.99364,0.9302,0.56198,0.28316,0.8611,0.000722038,0.000722038,0.000722038
16,10120.6,0.59448,0.29914,0.87322,0.97981,0.98907,0.99378,0.92806,0.5719,0.28179,0.86383,0.000702184,0.000702184,0.000702184
17,10856,0.59711,0.30037,0.87247,0.98513,0.98323,0.99415,0.92386,0.57815,0.28084,0.86142,0.00068233,0.00068233,0.00068233
18,11453.2,0.58897,0.29612,0.8725,0.98441,0.98607,0.99387,0.92416,0.56516,0.27649,0.86112,0.000662475,0.000662475,0.000662475
