epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,308.711,0.52288,0.33028,0.94286,0.98101,0.98055,0.99268,0.91859,0.43203,0.27282,0.8815,0.000369011,0.000369011,0.000369011
2,603.684,0.50853,0.32179,0.92145,0.97961,0.98005,0.9935,0.92077,0.42856,0.27463,0.86441,0.000724705,0.000724705,0.000724705
3,872.816,0.50941,0.32487,0.91324,0.97861,0.98354,0.99323,0.91161,0.44342,0.29061,0.86689,0.00106573,0.00106573,0.00106573
4,1144.54,0.51004,0.32908,0.91311,0.98008,0.98147,0.9916,0.90364,0.44278,0.31032,0.86732,0.00104501,0.00104501,0.00104501
5,1416.55,0.5099,0.32884,0.91509,0.97992,0.97756,0.99325,0.91296,0.44035,0.28783,0.85992,0.00102301,0.00102301,0.00102301
6,1685.4,0.49307,0.32095,0.90477,0.98507,0.97357,0.99288,0.91343,0.42809,0.29478,0.86535,0.00100101,0.00100101,0.00100101
7,1952.74,0.50399,0.32554,0.9104,0.97911,0.98454,0.99312,0.92188,0.42102,0.28119,0.85368,0.000979013,0.000979013,0.000979013
8,2219.14,0.49549,0.3167,0.90603,0.97895,0.98155,0.99395,0.92731,0.41199,0.27237,0.85246,0.000957015,0.000957015,0.000957015
9,2486.8,0.48134,0.30739,0.90115,0.97984,0.97905,0.99332,0.92365,0.41671,0.28082,0.84846,0.000935018,0.000935018,0.000935018
10,2755.46,0.47682,0.30514,0.89523,0.98256,0.98372,0.99383,0.92358,0.42234,0.27507,0.84976,0.00091302,0.00091302,0.00091302
11,3027.03,0.4754,0.30232,0.89122,0.98644,0.97967,0.99366,0.92328,0.41823,0.27227,0.84792,0.000891022,0.000891022,0.000891022
12,3294.45,0.46596,0.298,0.89238,0.98091,0.97506,0.99272,0.92242,0.41914,0.28335,0.85295,0.000869024,0.000869024,0.000869024
13,3560.53,0.47021,0.29889,0.89505,0.98101,0.97902,0.99318,0.92621,0.41944,0.27466,0.84969,0.000847026,0.000847026,0.000847026
14,3836.52,0.46013,0.29104,0.88834,0.98894,0.9807,0.99384,0.92844,0.40309,0.26633,0.8432,0.000825029,0.000825029,0.000825029
15,4106.12,0.46389,0.29365,0.8908,0.9821,0.98526,0.99388,0.93172,0.40623,0.26547,0.84323,0.000803031,0.000803031,0.000803031
16,4370.88,0.45464,0.28715,0.88654,0.9831,0.98628,0.99369,0.92734,0.40927,0.2615,0.84884,0.000781033,0.000781033,0.000781033
17,4634.5,0.45423,0.28623,0.88504,0.98613,0.98404,0.99371,0.9314,0.40076,0.26107,0.8409,0.000759035,0.000759035,0.000759035
