epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,241.592,0.69259,0.36804,0.85739,0.95977,0.96914,0.98544,0.90985,0.53403,0.2751,0.81415,0.000325926,0.000325926,0.000325926
2,314.936,0.67204,0.32509,0.84673,0.95346,0.9784,0.98987,0.90505,0.54177,0.27253,0.81394,0.000646201,0.000646201,0.000646201
3,387.603,0.65063,0.32022,0.84129,0.95766,0.98765,0.99096,0.90602,0.53949,0.27323,0.822,0.00095327,0.00095327,0.00095327
4,465.362,0.6495,0.31872,0.84169,0.97605,0.95062,0.99006,0.90269,0.56753,0.28189,0.82377,0.000940575,0.000940575,0.000940575
5,539.52,0.64489,0.3157,0.83849,0.98058,0.96605,0.99199,0.90056,0.56558,0.28071,0.82218,0.000920767,0.000920767,0.000920767
6,608.356,0.62516,0.30672,0.83473,0.96046,0.96296,0.99047,0.90765,0.55398,0.276,0.82503,0.000900959,0.000900959,0.000900959
7,685.121,0.61805,0.30162,0.83619,0.97248,0.98161,0.99291,0.90437,0.56085,0.27442,0.82394,0.000881151,0.000881151,0.000881151
8,754.175,0.59621,0.29745,0.832,0.97489,0.95857,0.98986,0.8963,0.58161,0.29117,0.82297,0.000861343,0.000861343,0.000861343
9,828.255,0.60235,0.29346,0.82174,0.97916,0.96605,0.99187,0.90167,0.59155,0.29209,0.82477,0.000841534,0.000841534,0.000841534
10,901.534,0.58976,0.28404,0.82284,0.95814,0.98911,0.99269,0.91385,0.55446,0.26788,0.82055,0.000821726,0.000821726,0.000821726
11,975.112,0.59163,0.28968,0.82902,0.97805,0.96245,0.99192,0.91423,0.54302,0.26366,0.81876,0.000801918,0.000801918,0.000801918
12,1046.28,0.58925,0.28776,0.83202,0.97273,0.95988,0.99115,0.90477,0.57562,0.28274,0.82393,0.00078211,0.00078211,0.00078211
