epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,12981.2,0.40954,0.25708,0.82775,0.98197,0.98945,0.99397,0.95229,0.34955,0.22748,0.81207,0.000627048,0.000627048,0.000627048
24,13472.1,0.40244,0.25221,0.82374,0.98726,0.98528,0.99373,0.95445,0.33456,0.22452,0.80657,0.000605051,0.000605051,0.000605051
25,13928.9,0.40356,0.25199,0.82799,0.98479,0.9831,0.99396,0.95642,0.33225,0.21911,0.80813,0.000583053,0.000583053,0.000583053
26,14374.4,0.40191,0.25138,0.82504,0.98137,0.98676,0.9939,0.94995,0.35183,0.22968,0.81305,0.000561055,0.000561055,0.000561055
27,14821.3,0.39667,0.24837,0.82517,0.98425,0.98378,0.99391,0.95191,0.34484,0.22408,0.81203,0.000539057,0.000539057,0.000539057
28,15270.5,0.39459,0.24384,0.82213,0.98925,0.98116,0.99384,0.95289,0.34409,0.22715,0.81182,0.000517059,0.000517059,0.000517059
29,16205.3,0.39483,0.24423,0.82564,0.98531,0.98616,0.99412,0.95947,0.32992,0.21732,0.80695,0.000495062,0.000495062,0.000495062
30,16728.5,0.39099,0.24022,0.82279,0.97882,0.98761,0.99383,0.95358,0.33544,0.21996,0.80814,0.000473064,0.000473064,0.000473064
31,17229,0.38914,0.24018,0.82146,0.98945,0.98322,0.99416,0.95532,0.34151,0.21461,0.80877,0.000451066,0.000451066,0.000451066
32,17728.6,0.38594,0.23732,0.82231,0.98227,0.98957,0.994,0.95806,0.32665,0.21513,0.80663,0.000429068,0.000429068,0.000429068
33,18224,0.38789,0.23601,0.82052,0.9809,0.98838,0.99397,0.95862,0.32362,0.21114,0.80471,0.00040707,0.00040707,0.00040707
34,18714.4,0.38292,0.23554,0.82161,0.98377,0.98704,0.99424,0.96174,0.32776,0.20547,0.80813,0.000385073,0.000385073,0.000385073
35,19214.5,0.38305,0.23088,0.82028,0.98881,0.98554,0.99391,0.95976,0.32907,0.21023,0.80809,0.000363075,0.000363075,0.000363075
36,19719.4,0.37857,0.22861,0.82071,0.98076,0.99065,0.99404,0.96126,0.32141,0.20638,0.80465,0.000341077,0.000341077,0.000341077
37,20213.4,0.37656,0.22767,0.81855,0.9852,0.99068,0.9943,0.96306,0.31599,0.19951,0.80662,0.000319079,0.000319079,0.000319079
38,20706.6,0.3709,0.22457,0.81858,0.98615,0.98493,0.99429,0.96211,0.32085,0.2043,0.80832,0.000297081,0.000297081,0.000297081
