epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,9621.47,0.37755,0.23536,0.81229,0.9865,0.98653,0.99445,0.96319,0.31157,0.21207,0.78952,0.000693042,0.000693042,0.000693042
21,10092.8,0.37007,0.22806,0.81107,0.98395,0.98601,0.99425,0.96075,0.31536,0.20911,0.79138,0.000671044,0.000671044,0.000671044
22,10565.3,0.36934,0.22789,0.80918,0.98844,0.98589,0.99458,0.96083,0.31903,0.2081,0.78893,0.000649046,0.000649046,0.000649046
23,11036.6,0.37027,0.22641,0.80952,0.98222,0.99024,0.9946,0.96324,0.30734,0.20449,0.78921,0.000627048,0.000627048,0.000627048
24,11511.6,0.36442,0.22345,0.80879,0.98408,0.98868,0.99457,0.96542,0.30583,0.19909,0.78636,0.000605051,0.000605051,0.000605051
25,11985.6,0.36348,0.22299,0.80822,0.98655,0.98939,0.99461,0.96561,0.30593,0.19875,0.78825,0.000583053,0.000583053,0.000583053
26,12459.9,0.36171,0.22163,0.80522,0.98817,0.98751,0.99442,0.96484,0.30575,0.20052,0.78974,0.000561055,0.000561055,0.000561055
27,13363.2,0.35544,0.21847,0.80676,0.9847,0.99117,0.99439,0.96691,0.30191,0.19585,0.78608,0.000539057,0.000539057,0.000539057
28,14143.8,0.35949,0.22087,0.80725,0.98529,0.996,0.99432,0.96463,0.30648,0.19449,0.78705,0.000517059,0.000517059,0.000517059
29,14624.1,0.35445,0.21731,0.80641,0.98796,0.98635,0.99438,0.96549,0.30438,0.19722,0.78714,0.000495062,0.000495062,0.000495062
30,15104.4,0.353,0.21533,0.80489,0.98342,0.9913,0.99422,0.96559,0.29781,0.19437,0.78633,0.000473064,0.000473064,0.000473064
31,15586.4,0.3497,0.21393,0.80379,0.98254,0.99074,0.99437,0.96646,0.29747,0.19206,0.78508,0.000451066,0.000451066,0.000451066
32,16066.5,0.34864,0.21109,0.80433,0.98218,0.99381,0.99459,0.96813,0.29728,0.18847,0.78681,0.000429068,0.000429068,0.000429068
33,16548.7,0.34819,0.2105,0.80355,0.98619,0.99147,0.99441,0.96597,0.30002,0.18878,0.78598,0.00040707,0.00040707,0.00040707
34,17028.9,0.35031,0.2088,0.80551,0.98593,0.99225,0.9946,0.96777,0.29782,0.18482,0.78657,0.000385073,0.000385073,0.000385073
35,17508.1,0.34473,0.2077,0.80496,0.98792,0.98926,0.99459,0.96749,0.29571,0.1857,0.7864,0.000363075,0.000363075,0.000363075
36,17987.5,0.3439,0.20639,0.80497,0.98586,0.98914,0.9945,0.96854,0.29346,0.18608,0.78546,0.000341077,0.000341077,0.000341077
37,18698.9,0.34018,0.20376,0.80329,0.98879,0.98867,0.99456,0.96706,0.29655,0.18456,0.78772,0.000319079,0.000319079,0.000319079
38,19939.7,0.34211,0.20248,0.80349,0.98857,0.98676,0.99445,0.96948,0.2948,0.18461,0.78592,0.000297081,0.000297081,0.000297081
39,21178.4,0.3391,0.20193,0.80365,0.98409,0.99258,0.9946,0.97063,0.29068,0.18278,0.78499,0.000275084,0.000275084,0.000275084
40,22392.1,0.33738,0.20044,0.80312,0.99102,0.98641,0.99452,0.96838,0.29465,0.18141,0.78654,0.000253086,0.000253086,0.000253086
41,23135.1,0.30571,0.1814,0.78448,0.98824,0.98809,0.99454,0.96733,0.29768,0.18756,0.78637,0.000231088,0.000231088,0.000231088
42,23852.6,0.30001,0.17732,0.78303,0.99123,0.98684,0.99454,0.96783,0.29953,0.18738,0.79098,0.00020909,0.00020909,0.00020909
43,24328.2,0.29708,0.17691,0.78363,0.98915,0.99005,0.99459,0.96746,0.29741,0.18163,0.78644,0.000187092,0.000187092,0.000187092
44,24802.4,0.29407,0.17487,0.78363,0.98819,0.9893,0.99457,0.96693,0.3006,0.1845,0.78666,0.000165095,0.000165095,0.000165095
45,25275.7,0.29051,0.17096,0.78299,0.99048,0.98598,0.99457,0.96856,0.29517,0.18181,0.78683,0.000143097,0.000143097,0.000143097
46,25749.5,0.2904,0.17108,0.78136,0.98408,0.99216,0.99459,0.96841,0.29997,0.18124,0.79007,0.000121099,0.000121099,0.000121099
47,26221.1,0.28749,0.16806,0.78215,0.98846,0.98942,0.99461,0.96821,0.29756,0.18003,0.78661,9.91012e-05,9.91012e-05,9.91012e-05
48,26692.4,0.28348,0.16616,0.78101,0.98753,0.98952,0.99464,0.96893,0.29198,0.17679,0.78559,7.71034e-05,7.71034e-05,7.71034e-05
49,27165.9,0.2821,0.16465,0.77988,0.98827,0.98911,0.99463,0.96904,0.29413,0.17697,0.78534,5.51056e-05,5.51056e-05,5.51056e-05
50,27638.3,0.28192,0.16325,0.77863,0.98817,0.99007,0.99465,0.96884,0.29067,0.17574,0.78453,3.31078e-05,3.31078e-05,3.31078e-05
